        Time / ns                e-field (t=0..end(0.00192)) (pb)_Z_0D_23/real
----------------------------------------------------------------------
                       0                               0
               0.0019258                               0
               0.0038516                               0
               0.0057774                               0
               0.0077032                               0
                0.009629                               0
               0.0115548                               0
               0.0134806                               0
               0.0154064                               0
               0.0173322                               0
                0.019258                               0
               0.0211838                               0
               0.0231096                               0
               0.0250354                               0
               0.0269612                               0
                0.028887                               0
               0.0308128                               0
               0.0327386                               0
               0.0346644                               0
               0.0365902                               0
                0.038516                               0
               0.0404418                               0
               0.0423676                               0
               0.0442934                               0
               0.0462192                               0
                0.048145                               0
               0.0500708                               0
               0.0519966                               0
               0.0539224                               0
               0.0558482                               0
                0.057774                  -7.4803489e-27
               0.0596998                  -6.7365615e-26
               0.0616256                   9.0886243e-25
               0.0635514                   8.4133499e-24
               0.0654772                   1.6146648e-23
                0.067403                   3.4469425e-22
               0.0693288                  -3.8884323e-21
               0.0712546                  -1.0896516e-20
               0.0731804                  -3.7435829e-20
               0.0751062                   3.5653307e-20
                0.077032                   1.2264697e-19
               0.0789578                   1.0724494e-18
               0.0808836                   1.5972621e-18
               0.0828094                  -6.9366895e-18
               0.0847352                   -1.880207e-17
                0.086661                   1.0952996e-18
               0.0885868                   5.3302989e-17
               0.0905126                   8.4700542e-17
               0.0924384                    7.009692e-17
               0.0943642                   2.7590963e-30
                 0.09629                   1.4247118e-30
               0.0982158                   4.7315477e-16
               0.1001416                    4.093481e-30
               0.1020674                   2.3364874e-17
               0.1039932                   7.3844974e-31
                0.105919                  -8.1779819e-16
               0.1078448                   5.1404566e-16
               0.1097706                   1.6355964e-15
               0.1116964                  -1.0280913e-15
               0.1136222                  -3.2711927e-15
                0.115548                  -2.7626758e-29
               0.1174738                   2.2431014e-15
               0.1193996                   4.1123653e-15
               0.1213254                  -3.4581117e-15
               0.1232512                  -1.3084771e-14
                0.125177                  -3.7385273e-15
               0.1271028                   8.9724057e-15
               0.1290286                  -2.6169542e-14
               0.1309544                  -1.9049776e-28
               0.1328802                   1.3832447e-14
                0.134806                  -2.5421866e-14
               0.1367318                  -4.3366677e-14
               0.1386576                  -5.2339084e-14
               0.1405834                   2.9907039e-15
               0.1425092                  -5.0843732e-14
                0.144435                  -1.0467817e-13
               0.1463608                  -7.1779246e-14
               0.1482866                  -4.6865984e-28
               0.1502124                  -6.5797845e-14
               0.1521382                   2.2131915e-13
                0.154064                   4.1871267e-13
               0.1559898                  -2.3925631e-14
               0.1579156                   5.7423397e-13
               0.1598414                   8.3742534e-13
               0.1617672                  -5.7423397e-13
                0.163693                  -5.7423397e-13
               0.1656188                   1.6748507e-12
               0.1675446                  -2.2012336e-12
               0.1694704                  -1.1484679e-12
               0.1713962                  -1.2441703e-12
                0.173322                  -3.3497014e-12
               0.1752478                  -8.8049342e-12
               0.1771736                  -7.8478708e-12
               0.1790994                  -1.0144807e-11
               0.1810252                  -1.4642976e-11
                0.182951                  -2.0098208e-11
               0.1848768                  -2.6989015e-11
               0.1868026                  -3.5985354e-11
               0.1887284                   -4.938416e-11
               0.1906542                  -5.8189092e-11
                 0.19258                  -6.2782966e-11
               0.1945058                  -5.8571904e-11
               0.1964316                  -6.2782966e-11
               0.1983574                  -9.9533937e-11
               0.2002832                  -1.7073903e-10
                0.202209                  -1.6231691e-10
               0.2041348                  -2.1591212e-10
               0.2060606                  -2.1591212e-10
               0.2079864                  -2.8788283e-10
               0.2099122                  -3.2463382e-10
                0.211838                  -4.3182424e-10
               0.2137638                  -6.4926764e-10
               0.2156896                  -7.2276957e-10
               0.2176154                  -9.3102548e-10
               0.2195412                  -1.3659123e-09
                0.221467                    -1.65992e-09
               0.2233928                  -2.1438089e-09
               0.2253186                  -2.0213047e-09
               0.2272444                  -2.5970706e-09
               0.2291702                  -3.7486019e-09
                0.231096                  -4.4713713e-09
               0.2330218                  -4.9246331e-09
               0.2349476                  -6.9091879e-09
               0.2368734                  -1.0388282e-08
               0.2387992                  -9.8492663e-09
                0.240725                  -1.4994407e-08
               0.2426508                  -1.7346469e-08
               0.2445766                  -2.4206656e-08
               0.2465024                  -2.7636752e-08
               0.2484282                  -3.8025032e-08
                0.250354                  -4.3905189e-08
               0.2522798                  -5.5273503e-08
               0.2542056                  -7.6050064e-08
               0.2561314                  -8.2910255e-08
               0.2580572                  -9.8982689e-08
