        Frequency / GHz                Z/abs,linear
               1.0983978                       25.186057
               1.1038625                       22.176576
               1.1093272                       19.929752
               1.1147918                       19.073614
               1.1202565                       19.945497
               1.1257212                       22.304938
               1.1311858                        25.55874
               1.1366505                       29.130211
               1.1421151                       32.588304
               1.1475798                       35.630623
               1.1530445                       38.046189
               1.1585091                       39.690861
               1.1639738                       40.474687
               1.1694385                       40.356525
               1.1749031                       39.343022
               1.1803678                       37.490989
               1.1858325                       34.913838
               1.1912971                       31.794576
               1.1967618                       28.409639
               1.2022265                       25.165859
               1.2076911                       22.629597
               1.2131558                       21.450351
               1.2186205                       22.047039
               1.2240851                       24.279708
               1.2295498                       27.580893
               1.2350145                       31.332432
               1.2404791                       35.047918
               1.2459438                       38.379189
               1.2514085                       41.081361
               1.2568731                       42.985553
               1.2623378                       43.983784
               1.2678025                       44.022072
               1.2732671                       43.098571
               1.2787318                       41.265437
               1.2841965                       38.634829
               1.2896611                       35.391201
               1.2951258                       31.813774
               1.3005905                       28.311595
               1.3060551                       25.454598
               1.3115198                       23.917765
               1.3169845                       24.202632
               1.3224491                       26.276026
               1.3279138                       29.607347
               1.3333785                       33.540141
               1.3388431                       37.528861
               1.3443078                       41.174458
               1.3497724                       44.193829
               1.3552371                       46.389997
               1.3607018                       47.634286
               1.3661664                       47.857657
               1.3716311                       47.047832
               1.3770958                       45.250563
               1.3825604                       42.575129
               1.3880251                       39.205961
               1.3934898                       35.423969
               1.3989544                       31.640367
               1.4044191                       28.430432
               1.4098838                       26.496932
               1.4153484                       26.425637
               1.4208131                        28.29906
               1.4262778                       31.637359
               1.4317424                       35.750145
               1.4372071                       40.028404
               1.4426718                       44.016066
               1.4481364                       47.386671
               1.4536011                       49.911229
               1.4590658                       51.437329
               1.4645304                       51.878396
               1.4699951                        51.20961
               1.4754598                       49.468448
               1.4809244                       46.759638
               1.4863891                       43.266106
               1.4918538                       39.269326
               1.4973184                       35.182302
               1.5027831                       31.586388
               1.5082478                       29.213007
               1.5137124                        28.73357
               1.5191771                       30.357036
               1.5246418                       33.671647
               1.5301064                       37.959528
               1.5355711                       42.543548
               1.5410357                       46.903325
               1.5465004                       50.662901
               1.5519651                       53.556677
               1.5574297                       55.405004
               1.5628944                       56.100981
               1.5683591                       55.604908
               1.5738237                       53.943974
               1.5792884                       51.216579
               1.5847531                       47.602611
               1.5902177                       43.382895
               1.5956824                       38.971557
               1.6011471                       34.955941
               1.6066117                       32.095732
               1.6120764                       31.148565
               1.6175411                       32.461661
               1.6230057                       35.712611
               1.6284704                        40.16567
               1.6339351                       45.070958
               1.6393997                       49.835164
               1.6448644                       54.025478
               1.6503291                       57.334246
               1.6557937                        59.55053
               1.6612584                       60.543929
               1.6667231                       60.257259
               1.6721877                       58.705204
               1.6776524                       55.977931
               1.6831171                       52.250651
               1.6885817                       47.802222
               1.6940464                       43.046952
               1.6995111                       38.577437
               1.7049757                       35.180098
               1.7104404                       33.698067
               1.7159051                       34.628775
               1.7213697                       37.764704
               1.7268344                       42.366314
               1.7322991                       47.606875
               1.7377637                       52.810035
               1.7432284                       57.477276
                1.748693                         61.2524
               1.7541577                       63.888452
               1.7596224                       65.227897
                1.765087                       65.193136
               1.7705517                       63.783894
               1.7760164                       61.080012
                1.781481                       57.250262
               1.7869457                       52.570073
               1.7924104                       47.452764
                1.797875                       42.494928
               1.8033397                       38.507183
               1.8088044                       36.415733
                1.814269                       36.879272
               1.8197337                       39.835023
               1.8251984                        44.55974
                1.830663                       50.147066
               1.8361277                       55.825829
               1.8415924                       61.021075
                1.847057                       65.320283
               1.8525217                       68.434907
               1.8579864                       70.176098
                1.863451                       70.442512
               1.8689157                       69.216168
               1.8743804                       66.564275
                1.879845                        62.64722
               1.8853097                       57.735397
               1.8907744                       52.239756
                1.896239                       46.759213
               1.9017037                       42.125185
               1.9071684                        39.34257
                1.912633                         39.2403
               1.9180977                       41.934134
               1.9235624                       46.745027
                1.929027                       52.686767
               1.9344917                       58.879746
               1.9399564                       64.659529
                1.945421                       69.547841
               1.9508857                       73.207944
               1.9563503                       75.414812
                1.961815                       76.039556
               1.9672797                       75.043391
               1.9727443                       72.478311
                1.978209                       68.494171
               1.9836737                       63.354548
               1.9891383                       57.466447
                1.994603                       51.429131
               2.0000677                       46.090707
               2.0055323                       42.528315
                2.010997                       41.746797
               2.0164617                       44.077222
               2.0219263                       48.922494
                2.027391                       55.220649
               2.0328557                       61.968161
               2.0383203                       68.395122
                2.043785                       73.945991
               2.0492497                       78.227929
               2.0547143                       80.974044
                2.060179                       82.023533
               2.0656437                       81.313282
               2.0711083                       78.877163
                2.076573                       74.852097
               2.0820377                       69.492858
               2.0875023                       63.200761
                2.092967                       56.573207
               2.0984317                       50.470362
               2.1038963                       46.033139
                2.109361                        44.44342
               2.1148257                       46.285663
               2.1202903                       51.094333
                2.125755                       57.742819
               2.1312197                       65.086439
               2.1366843                       72.230115
                2.142149                       78.526816
               2.1476137                       83.518056
               2.1530783                       86.888361
                2.158543                       88.439949
               2.1640076                       88.081345
               2.1694723                       85.824999
                2.174937                       81.792187
               2.1804016                       76.226668
               2.1858663                       69.522132
                2.191331                       62.271761
               2.1967956                       55.342822
               2.2022603                       49.929731
                2.207725                       47.386964
               2.2131896                       48.589158
               2.2186543                       53.265588
                2.224119                       60.246878
               2.2295836                       68.228726
               2.2350483                       76.166466
                2.240513                       83.303827
               2.2459776                        89.10501
               2.2514423                       93.197971
                2.256907                       95.342042
               2.2623716                       95.412732
               2.2678363                       93.397295
                2.273301                       89.398287
               2.2787656                       83.645952
               2.2842303                       76.524235
                2.289695                       68.619639
               2.2951596                       60.801452
               2.3006243                       54.305907
                2.306089                       50.649332
               2.3115536                       51.028596
               2.3170183                       55.445581
                2.322483                       62.726068
               2.3279476                       71.387679
               2.3334123                       80.205733
                2.338877                       88.292285
               2.3443416                       95.019822
               2.3498063                       99.950135
                2.355271                       102.79272
               2.3607356                       103.38467
               2.3662003                       101.68369
               2.3716649                       97.770095
               2.3771296                        91.85777
               2.3825943                       84.318583
               2.3880589                       75.729825
               2.3935236                        66.95779
               2.3989883                       59.267946
               2.4044529                       54.321246
               2.4099176                       53.659903
               2.4153823                       57.650052
               2.4208469                       65.173603
               2.4263116                       74.554146
               2.4317763                        84.34893
               2.4372409                       93.509628
               2.4427056                         101.299
               2.4481703                       107.20102
               2.4536349                       110.86712
               2.4590996                       112.08967
               2.4645643                       110.79177
               2.4700289                        107.0274
               2.4754936                       100.99084
               2.4809583                       93.039283
               2.4864229                       83.738218
               2.4918876                       73.946152
               2.4973523                       64.944926
               2.5028169                       58.516854
               2.5082816                       56.559135
               2.5137463                       59.904324
               2.5192109                       67.583267
               2.5246756                       77.716761
               2.5301403                       88.596344
               2.5356049                        98.97604
               2.5410696                       107.98603
               2.5465343                        115.0182
               2.5519989                       119.65607
               2.5574636                       121.63985
               2.5629283                       120.85212
               2.5683929                       117.31576
               2.5738576                       111.20169
               2.5793222                       102.84946
               2.5847869                       92.810099
               2.5902516                       81.929895
               2.5957162                       71.494541
               2.6011809                       63.379573
               2.6066456                       59.829206
               2.6121102                       62.248006
               2.6175749                         69.9505
               2.6230396                       80.861464
               2.6285042                        92.94728
               2.6339689                       104.71521
               2.6394336                       115.13343
               2.6448982                       123.48403
               2.6503629                       129.27074
               2.6558276                       132.17278
               2.6612922                       132.02525
               2.6667569                        128.8143
               2.6722216                       122.68303
               2.6776862                       113.94999
               2.6831509                       103.14898
               2.6886156                       91.110006
               2.6940802                       79.111068
               2.6995449                       69.089687
               2.7050096                       63.608687
               2.7104742                       64.741991
               2.7159389                       72.274315
               2.7214036                       83.970925
               2.7268682                       97.399708
               2.7323329                       110.75538
               2.7377976                       122.80559
               2.7432622                       132.70035
               2.7487269                       139.84913
               2.7541916                       143.85964
               2.7596562                       144.51114
               2.7651209                       141.74637
               2.7705855                       135.67538
               2.7760502                       126.59171
               2.7815149                       115.00889
               2.7869795                       101.73711
               2.7924442                        88.03652
               2.7979089                       75.874547
               2.8033735                       68.083289
               2.8088382                       67.478831
               2.8143029                       74.560619
               2.8197675                       87.023886
               2.8252322                       101.94976
               2.8306969                       117.13081
               2.8361615                       131.08274
               2.8416262                       142.79504
               2.8470909                       151.56521
               2.8525555                       156.91661
               2.8580202                       158.56272
               2.8634849                       156.39481
               2.8689495                       150.48349
               2.8744142                       141.09254
               2.8798789                       128.71187
               2.8853435                       114.12855
               2.8908082                       98.576624
               2.8962729                       84.022829
               2.9017375                       73.500908
               2.9072022                       70.598043
               2.9126669                       76.828023
               2.9181315                       89.994466
               2.9235962                       106.59106
               2.9290609                       123.88392
               2.9345255                       140.06671
               2.9399902                       153.93162
               2.9454549                       164.64203
               2.9509195                       171.62143
               2.9563842                       174.50534
               2.9618489                       173.12377
               2.9673135                       167.50008
               2.9727782                       157.86245
               2.9782428                       144.67316
               2.9837075                       128.69323
               2.9891722                       111.12417
               2.9946368                       93.905227
               3.0001015                       80.191753
               3.0055662                       74.308515
               3.0110308                       79.117977
               3.0164955                       92.851572
               3.0219602                       111.31362
               3.0274248                        131.0683
               3.0328895                       149.88936
               3.0383542                       166.32315
               3.0438188                        179.3711
               3.0492835                       188.33764
               3.0547482                       192.76539
               3.0602128                       192.41099
               3.0656775                       187.24082
               3.0711422                       177.44015
               3.0766068                       163.43871
               3.0820715                       145.96846
               3.0875362                       126.19393
               3.0930008                       106.00553
               3.0984655                       88.596334
               3.1039302                       78.920884
               3.1093948                       81.512636
               3.1148595                       95.558796
               3.1203242                       116.10243
               3.1257888                       138.75347
               3.1312535                       160.72543
               3.1367182                       180.25351
               3.1421828                       196.14169
               3.1476475                       207.55141
               3.1531122                       213.91379
               3.1585768                       214.89685
               3.1640415                       210.39767
               3.1695062                       200.54918
               3.1749708                       185.74225
               3.1804355                       166.67637
               3.1859001                       144.47637
               3.1913648                       120.96894
               3.1968295                       99.306756
               3.2022941                       84.893882
               3.2077588                       84.166511
               3.2132235                         98.0757
               3.2186881                       120.93501
               3.2241528                       147.03209
               3.2296175                       172.81248
               3.2350821                       196.11043
               3.2405468                       215.48657
               3.2460115                       229.92903
               3.2514761                       238.73391
               3.2569408                        241.4611
               3.2624055                       237.92235
               3.2678701                       228.18586
               3.2733348                       212.59517
               3.2787995                       191.81288
               3.2842641                       166.92263
               3.2897288                        139.6793
               3.2951935                       113.13168
               3.3006581                       92.900654
               3.3061228                       87.362766
               3.3115875                       100.36276
               3.3170521                       125.77786
               3.3225168                       156.03177
               3.3279815                       186.48329
               3.3334461                       214.43906
               3.3389108                       238.15599
               3.3443755                       256.41003
               3.3498401                       268.33181
               3.3553048                       273.34753
               3.3607695                       271.16235
               3.3662341                       261.76287
               3.3716988                       245.43343
               3.3771635                       222.79346
               3.3826281                       194.88433
               3.3880928                       163.38745
               3.3935574                       131.20486
               3.3990221                       103.92664
               3.4044868                       91.612922
               3.4099514                       102.39551
               3.4154161                        130.5804
               3.4208808                       165.93481
               3.4263454                       202.22038
               3.4318101                       236.03211
               3.4372748                       265.24248
               3.4427394                        288.3644
               3.4482041                       304.32271
               3.4536688                       312.37557
               3.4591334                       312.09219
               3.4645981                       303.35394
               3.4700628                       286.36874
               3.4755274                       261.70301
               3.4809921                       230.35403
               3.4864568                       193.93326
               3.4919214                       155.17652
               3.4973861                       119.42571
               3.5028508                       97.831015
               3.5083154                       104.20225
               3.5137801                       135.26496
               3.5192448                        177.0134
               3.5247094                       220.75282
               3.5301741                       262.08978
               3.5356388                       298.40235
               3.5411034                       327.87228
               3.5465681                       349.16364
               3.5520328                       361.31839
               3.5574974                       363.72803
               3.5629621                       356.13404
               3.5684268                       338.64175
               3.5738914                       311.74827
               3.5793561                         276.402
               3.5848208                       234.15122
               3.5902854                       187.56849
               3.5957501                       141.59951
               3.6012147                       107.63114
               3.6066794                       105.96364
               3.6121441                       139.70864
               3.6176087                       189.69586
               3.6230734                       243.23848
               3.6285381                       294.52086
               3.6340027                       340.27358
               3.6394674                       378.25326
               3.6449321                       406.78488
               3.6503967                        424.6238
               3.6558614                       430.92113
               3.6613261                         425.225
               3.6667907                       407.49613
               3.6722554                       378.13396
               3.6777201                       338.02573
               3.6831847                       288.66314
               3.6886494                        232.4768
               3.6941141                       173.95767
               3.6995787                       123.83491
               3.7050434                       108.28147
               3.7105081                       143.70952
               3.7159727                       204.70151
               3.7214374                       271.63441
               3.7269021                       336.55499
               3.7323667                       395.32813
               3.7378314                       445.15006
               3.7432961                       483.88897
               3.7487607                       509.90413
               3.7542254                       522.00584
               3.7596901                       519.46091
               3.7651547                       502.01312
               3.7706194                       469.91134
               3.7760841                       423.95206
               3.7815487                        365.5691
               3.7870134                       297.08336
               3.7924781                       222.55902
               3.7979427                       151.41719
               3.8034074                       112.92164
                3.808872                       146.91828
               3.8143367                       223.34348
               3.8198014                       309.52596
                3.825266                        394.1162
               3.8307307                       471.79311
               3.8361954                        538.9859
                 3.84166                       592.91478
               3.8471247                       631.35802
               3.8525894                        652.6104
                3.858054                       655.49859
               3.8635187                       639.41298
               3.8689834                       604.34391
                3.874448                       550.92425
               3.8799127                       480.50023
               3.8853774                       395.30902
                3.890842                       299.07876
               3.8963067                       199.70644
               3.9017714                       124.87276
                3.907236                       148.69196
               3.9127007                       248.30359
               3.9181654                       364.24299
                 3.92363                       479.34485
               3.9290947                       586.61435
               3.9345594                       681.36749
                3.940024                        759.8307
               3.9454887                       818.85194
               3.9509534                       855.86765
                3.956418                       868.93991
               3.9618827                       856.81156
               3.9673474                       818.96254
                3.972812                       755.66504
               3.9782767                       668.04952
               3.9837414                       558.23096
                3.989206                       429.69438
               3.9946707                       289.00127
               4.0001354                       157.85981
                  4.0056                        147.7759
               4.0110647                       286.02197
               4.0165293                       453.37776
                4.021994                       621.54866
               4.0274587                       781.08288
               4.0329233                       925.51543
                4.038388                       1049.3507
               4.0438527                       1147.7311
               4.0493173                       1216.4352
                4.054782                       1251.9606
               4.0602467                       1251.6264
               4.0657113                       1213.6755
                4.071176                       1137.3692
               4.0766407                       1023.0788
               4.0821053                       872.39921
                 4.08757                       688.39059
               4.0930347                       476.50592
               4.0984993                       251.19806
                4.103964                        141.9976
               4.1094287                       356.58502
               4.1148933                       631.91069
                4.120358                       913.69223
               4.1258227                       1188.7007
               4.1312873                       1447.1576
                4.136752                       1679.9793
               4.1422167                       1878.4456
               4.1476813                       2034.2582
                4.153146                       2139.6946
               4.1586107                       2187.7857
               4.1640753                       2172.4964
                 4.16954                       2088.8973
               4.1750047                       1933.3264
               4.1804693                       1703.5463
                4.185934                       1398.9373
               4.1913987                       1020.9299
               4.1968633                       575.38356
                4.202328                        144.2826
               4.2077926                       566.55859
               4.2132573                       1199.2378
                4.218722                        1886.761
               4.2241866                       2614.9528
               4.2296513                        3372.437
                4.235116                       4147.5925
               4.2405806                       4928.3156
               4.2460453                       5702.1396
                 4.25151                       6456.4429
               4.2569746                       7178.6863
               4.2624393                       7856.6608
                4.267904                       8478.7343
               4.2733686                       9034.0914
               4.2788333                       9512.9583
                4.284298                        9906.809
               4.2897626                       10208.546
               4.2952273                       10412.654
                4.300692                       10515.316
               4.3061566                       10514.505
               4.3116213                       10410.024
                4.317086                       10203.517
               4.3225506                       9898.4415
               4.3280153                        9499.997
                 4.33348                       9015.0202
               4.3389446                       8451.8457
               4.3444093                       7820.1352
                4.349874                       7130.6792
               4.3553386                       6395.1764
               4.3608033                       5625.9961
                4.366268                       4835.9306
               4.3717326                       4037.9453
               4.3771973                       3244.9419
                4.382662                        2469.564
               4.3881266                       1724.1585
               4.3935913                       1021.5243
                4.399056                       384.95057
               4.4045206                       292.07806
               4.4099853                       795.37884
               4.4154499                       1250.8822
               4.4209146                       1633.7605
               4.4263793                       1939.1844
               4.4318439                       2165.6436
               4.4373086                       2313.6409
               4.4427733                        2385.382
               4.4482379                       2384.6109
               4.4537026                       2316.4609
               4.4591673                       2187.2954
               4.4646319                        2004.535
               4.4700966                       1776.4763
               4.4755613                       1512.1197
               4.4810259                       1221.0493
               4.4864906                       913.51563
               4.4919553                       601.46096
               4.4974199                       306.78956
               4.5028846                       172.95774
               4.5083493                         383.032
               4.5138139                        636.8776
               4.5192786                       869.92972
               4.5247433                       1070.3343
               4.5302079                       1232.4398
               4.5356726                       1352.8771
               4.5411373                       1429.8566
               4.5466019                       1462.9606
               4.5520666                       1453.0393
               4.5575313                       1402.1208
               4.5629959                       1313.3165
               4.5684606                       1190.7219
               4.5739253                       1039.3257
               4.5793899                       864.97697
               4.5848546                       674.56018
               4.5903193                       477.02602
               4.5957839                       289.18428
               4.6012486                       175.53967
               4.6067133                       257.29244
               4.6121779                       421.16659
               4.6176426                       586.88228
               4.6231072                       736.58224
               4.6285719                       863.20425
               4.6340366                       962.66693
               4.6395012                       1032.4356
               4.6449659                       1071.1515
               4.6504306                       1078.5031
               4.6558952                       1055.1582
               4.6613599                        1002.709
               4.6668246                        923.6213
               4.6722892                       821.19843
               4.6777539                       699.60405
               4.6832186                       564.07919
               4.6886832                       421.85623
               4.6941479                       286.06223
               4.6996126                       193.04541
               4.7050772                       213.52137
               4.7105419                       319.56787
               4.7160066                       443.82893
               4.7214712                       562.54013
               4.7269359                       666.84697
               4.7324006                       752.06897
               4.7378652                       815.31116
               4.7433299                       854.82519
               4.7487946                       869.80164
               4.7542592                       860.28613
               4.7597239                       827.13369
               4.7651886                       771.97899
               4.7706532                       697.22781
               4.7761179                       606.10659
               4.7815826                       502.88279
               4.7870472                       393.62005
               4.7925119                       288.77389
               4.7979766                       211.56882
               4.8034412                       203.88406
               4.8089059                       268.70997
               4.8143706                       362.31798
               4.8198352                       458.63607
               4.8252999                       546.83857
               4.8307645                       621.47765
               4.8362292                       679.29606
               4.8416939                       718.27075
               4.8471585                       737.29156
               4.8526232                       736.03869
               4.8580879                       714.92915
               4.8635525                       675.09301
               4.8690172                       618.37708
               4.8744819                       547.40443
               4.8799465                       465.77741
               4.8854112                       378.67506
               4.8908759                       294.56547
               4.8963405                       229.48901
               4.9018052                       209.57659
               4.9072699                       245.73066
               4.9127345                       314.65603
               4.9181992                       392.82407
               4.9236639                       468.04186
               4.9291285                        534.0222
               4.9345932                        587.0861
               4.9400579                       624.94365
               4.9455225                       646.24749
               4.9509872                         650.418
               4.9564519                       637.57081
               4.9619165                       608.48952
               4.9673812                       564.63213
               4.9728459                       508.19008
               4.9783105                       442.26406
               4.9837752                       371.32072
               4.9892399                       302.30934
               4.9947045                       246.89866
               5.0001692                       222.32818
               5.0056339                       239.57623
               5.0110985                       288.43007
               5.0165632                       350.91176
               5.0220279                       414.76625
               5.0274925                       473.04395
               5.0329572                       521.62911
               5.0384218                       557.95374
               5.0438865                       580.45238
               5.0493512                       588.33301
               5.0548158                       581.47944
               5.0602805                       560.41414
               5.0657452                       526.30102
               5.0712098                       480.99727
               5.0766745                       427.19763
               5.0821392                        368.7715
               5.0876038                       311.47499
               5.0930685                       264.10233
               5.0985332                       238.57498
               5.1039978                       243.95156
               5.1094625                       276.98082
               5.1149272                       325.65729
               5.1203918                       379.06533
               5.1258565                       430.04702
               5.1313212                       474.13888
               5.1367858                        508.5071
               5.1422505                       531.37926
               5.1477152                       541.77594
               5.1531798                       539.38832
               5.1586445                       524.52796
               5.1641092                       498.12148
               5.1695738                       461.75089
               5.1750385                       417.76483
               5.1805032                       369.51613
               5.1859678                        321.7963
               5.1914325                       281.38753
               5.1968972                       256.82712
               5.2023618                       255.12088
               5.2078265                       276.20914
               5.2132912                       312.91307
               5.2187558                       356.54845
               5.2242205                        400.3554
               5.2296852                       439.73907
               5.2351498                       471.66604
               5.2406145                       494.18325
               5.2460791                       506.14603
               5.2515438                       507.08021
               5.2570085                       497.11951
               5.2624731                       476.99004
               5.2679378                       448.03624
               5.2734025                        412.2994
               5.2788671                       372.67263
               5.2843318                       333.14299
               5.2897965                       299.00474
               5.2952611                       276.50687
               5.3007258                       270.92403
               5.3061905                       283.40394
               5.3116551                       310.05301
               5.3171198                       344.61502
               5.3225845                       381.27262
               5.3280491                       415.61305
               5.3335138                       444.54002
               5.3389785                        465.9804
               5.3444431                       478.65893
               5.3499078                       481.96406
               5.3553725                       475.87883
               5.3608371                       460.95569
               5.3663018                       438.32683
               5.3717665                       409.75094
               5.3772311                       377.69982
               5.3826958                       345.46592
               5.3881605                       317.18375
               5.3936251                        297.4599
               5.3990898                       290.18731
               5.4045545                       296.77259
               5.4100191                        315.3005
               5.4154838                       341.63217
               5.4209485                        371.2069
               5.4264131                       400.12443
               5.4318778                       425.42631
               5.4373424                       445.02751
               5.4428071                       457.58367
               5.4482718                       462.38643
               5.4537364                       459.29892
               5.4592011                       448.72444
               5.4646658                       431.60168

