        Time / ns                e-field (t=0..end(0.00192)) (pb)_Z_0D_21/real
----------------------------------------------------------------------
                       0                               0
               0.0019258                               0
               0.0038516                               0
               0.0057774                               0
               0.0077032                               0
                0.009629                               0
               0.0115548                               0
               0.0134806                               0
               0.0154064                               0
               0.0173322                               0
                0.019258                               0
               0.0211838                               0
               0.0231096                               0
               0.0250354                               0
               0.0269612                               0
                0.028887                               0
               0.0308128                               0
               0.0327386                               0
               0.0346644                               0
               0.0365902                               0
                0.038516                               0
               0.0404418                               0
               0.0423676                               0
               0.0442934                               0
               0.0462192                               0
                0.048145                               0
               0.0500708                               0
               0.0519966                               0
               0.0539224                  -5.7122749e-26
               0.0558482                  -3.6891741e-25
                0.057774                   9.7299082e-24
               0.0596998                   7.1593632e-24
               0.0616256                   3.6314814e-22
               0.0635514                  -8.3841137e-22
               0.0654772                  -1.0606834e-20
                0.067403                  -2.9324751e-20
               0.0693288                  -1.3476925e-19
               0.0712546                  -2.5955521e-19
               0.0731804                   2.0764425e-18
               0.0751062                   2.8750805e-18
                0.077032                  -5.1112565e-18
               0.0789578                  -1.7889409e-17
               0.0808836                  -5.1112387e-17
               0.0828094                  -2.0444937e-17
               0.0847352                   4.0889966e-17
                0.086661                   8.1779747e-17
               0.0885868                   1.6355949e-16
               0.0905126                   8.2870452e-31
               0.0924384                   2.4299567e-30
               0.0943642                   3.4974681e-30
                 0.09629                  -1.6356021e-16
               0.0982158                   8.9957832e-16
               0.1001416                   1.3624473e-30
               0.1020674                  -1.3084789e-15
               0.1039932                  -1.7991566e-15
                0.105919                  -6.5424084e-16
               0.1078448                    1.308476e-15
               0.1097706                  -1.3084817e-15
               0.1116964                   2.6169578e-15
               0.1136222                  -2.6169519e-15
                0.115548                  -6.5423855e-15
               0.1174738                  -5.9485554e-29
               0.1193996                   1.3084771e-14
               0.1213254                  -2.6169633e-15
               0.1232512                  -5.2338793e-15
                0.125177                  -2.0935615e-14
               0.1271028                  -2.6169542e-14
               0.1290286                   8.8353225e-30
               0.1309544                  -3.6637299e-14
               0.1328802                  -4.1871231e-14
                0.134806                  -8.3742461e-14
               0.1367318                   4.1871414e-14
               0.1386576                   4.1871414e-14
               0.1405834                   -1.674851e-13
               0.1425092                  -1.6991762e-27
                0.144435                   -3.885435e-27
               0.1463608                   8.3742827e-14
               0.1482866                   2.1379914e-28
               0.1502124                  -1.6748565e-13
               0.1521382                  -3.3496827e-13
                0.154064                   3.3497131e-13
               0.1559898                   6.6993969e-13
               0.1579156                  -6.6993969e-13
               0.1598414                   1.3398824e-12
               0.1617672                   6.2260177e-27
                0.163693                   6.6994262e-13
               0.1656188                  -1.3450313e-26
               0.1675446                  -2.6797588e-12
               0.1694704                  -9.0777506e-27
               0.1713962                   1.3398731e-12
                0.173322                  -2.6797705e-12
               0.1752478                  -1.3398731e-12
               0.1771736                  -2.6797462e-12
               0.1790994                  -1.3150796e-25
               0.1810252                  -1.6078576e-11
                0.182951                   -2.143807e-11
               0.1848768                  -1.0719035e-11
               0.1868026                  -4.6381861e-25
               0.1887284                   -2.143807e-11
               0.1906542                  -1.4782411e-24
                 0.19258                  -3.7516594e-11
               0.1945058                   1.0719082e-11
               0.1964316                  -1.8280406e-24
               0.1983574                   -8.575237e-11
               0.2002832                   -8.575228e-11
                0.202209                   -8.575228e-11
               0.2041348                   -8.575228e-11
               0.2060606                   -8.575228e-11
               0.2079864                  -1.7150456e-10
               0.2099122                  -1.7150456e-10
                0.211838                  -2.5725722e-10
               0.2137638                  -1.7150456e-10
               0.2156896                  -4.2876178e-10
               0.2176154                  -6.8601824e-10
               0.2195412                   -6.002655e-10
                0.221467                  -6.8601824e-10
               0.2233928                  -9.4327623e-10
               0.2253186                  -1.0290273e-09
               0.2272444                  -1.7150471e-09
               0.2291702                  -1.7150471e-09
                0.231096                  -1.7150471e-09
               0.2330218                  -2.7440759e-09
               0.2349476                  -4.1161123e-09
               0.2368734                  -3.7731049e-09
               0.2387992                  -5.4881517e-09
                0.240725                  -6.8601884e-09
               0.2426508                  -1.0290282e-08
               0.2445766                  -1.3720377e-08
               0.2465024                  -1.6464449e-08
               0.2484282                  -1.6464449e-08
                0.250354                  -2.1952607e-08
               0.2522798                  -2.7440731e-08
               0.2542056                  -3.2928874e-08
               0.2561314                  -5.2137423e-08
               0.2580572                  -8.2322259e-08
