        s / mm                Z/real
               736.51547                      0.45946703
               737.06762                      0.45035328
               737.61978                      0.44008472
               738.17193                      0.42867804
               738.72408                      0.41615306
               739.27624                      0.40253265
               739.82839                      0.38784267
               740.38054                      0.37211215
                740.9327                      0.35537326
               741.48485                        0.337661
                 742.037                      0.31901326
               742.58915                      0.29947096
               743.14131                      0.27907789
               743.69346                       0.2578805
               744.24561                      0.23592781
               744.79777                      0.21327142
               745.34992                      0.18996543
               745.90207                      0.16606627
               746.45423                      0.14163251
               747.00638                      0.11672477
               747.55853                     0.091405507
               748.11069                     0.065738993
               748.66284                     0.039791087
               749.21499                     0.013628992
               749.76714                    -0.012678909
                750.3193                    -0.039063152
               750.87145                    -0.065453427
                751.4236                    -0.091778847
               751.97576                      -0.1179681
               752.52791                     -0.14394966
               753.08006                     -0.16965203
               753.63222                     -0.19500393
               754.18437                     -0.21993448
               754.73652                     -0.24437348
               755.28868                      -0.2682517
               755.84083                     -0.29150103
               756.39298                     -0.31405461
               756.94513                     -0.33584714
               757.49729                     -0.35681519
               758.04944                     -0.37689726
               758.60159                     -0.39603402
               759.15375                     -0.41416853
                759.7059                     -0.43124657
               760.25805                     -0.44721667
               760.81021                     -0.46203022
               761.36236                     -0.47564181
               761.91451                     -0.48800942
               762.46667                     -0.49909448
               763.01882                      -0.5088619
               763.57097                      -0.5172804
               764.12312                     -0.52432266
               764.67528                      -0.5299653
               765.22743                     -0.53418887
               765.77958                     -0.53697809
               766.33174                       -0.538322
               766.88389                     -0.53821395
               767.43604                     -0.53665143
                767.9882                     -0.53363625
               768.54035                     -0.52917465
                769.0925                      -0.5232772
               769.64466                      -0.5159587
               770.19681                     -0.50723819
               770.74896                     -0.49713902
               771.30111                     -0.48568862
               771.85327                     -0.47291845
               772.40542                     -0.45886394
               772.95757                     -0.44356447
               773.50973                     -0.42706305
               774.06188                     -0.40940622
               774.61403                     -0.39064406
               775.16619                     -0.37082995
               775.71834                      -0.3500203
               776.27049                     -0.32827441
               776.82265                     -0.30565435
                777.3748                     -0.28222475
               777.92695                      -0.2580525
                778.4791                     -0.23320653
               779.03126                     -0.20775773
               779.58341                     -0.18177865
               780.13556                     -0.15534314
               780.68772                     -0.12852615
               781.23987                     -0.10140368
               781.79202                    -0.074052462
               782.34418                    -0.046549533
               782.89633                    -0.018972036
               783.44848                    0.0086028733
               784.00064                     0.036098238
               784.55279                      0.06343769
               785.10494                     0.090545773
               785.65709                      0.11734805
               786.20925                       0.1437712
                786.7614                      0.16974333
               787.31355                      0.19519434
               787.86571                      0.22005609
               788.41786                      0.24426238
               788.97001                      0.26774926
               789.52217                      0.29045534
               790.07432                       0.3123219
               790.62647                      0.33329285
               791.17863                      0.35331506
               791.73078                      0.37233856
               792.28293                      0.39031659
               792.83509                      0.40720557
               793.38724                      0.42296536
               793.93939                      0.43755941
               794.49154                      0.45095471
                795.0437                      0.46312182
               795.59585                      0.47403497
                 796.148                      0.48367222
               796.70016                      0.49201533
               797.25231                      0.49904981
               797.80446                      0.50476494
               798.35662                      0.50915373
               798.90877                      0.51221291
               799.46092                       0.5139429
               800.01308                      0.51434779
               800.56523                      0.51343523
               801.11738                      0.51121638
               801.66953                      0.50770576
               802.22169                       0.5029213
               802.77384                      0.49688427
               803.32599                      0.48961901
               803.87815                      0.48115276
                804.4303                      0.47151571
               804.98245                      0.46074099
               805.53461                      0.44886434
               806.08676                      0.43592383
               806.63891                       0.4219599
               807.19107                      0.40701532
               807.74322                      0.39113495
               808.29537                      0.37436543
               808.84752                      0.35675516
               809.39968                      0.33835417
               809.95183                      0.31921388
               810.50398                      0.29938689
               811.05614                      0.27892702
               811.60829                      0.25788903
               812.16044                      0.23632839
                812.7126                      0.21430115
               813.26475                       0.1918639
                813.8169                      0.16907353
               814.36906                      0.14598707
               814.92121                      0.12266156
               815.47336                     0.099153959
               816.02551                     0.075520908
               816.57767                     0.051818671
               817.12982                     0.028103039
               817.68197                    0.0044291329
               818.23413                    -0.019148749
               818.78628                     -0.04257715
               819.33843                    -0.065803528
               819.89059                    -0.088776427
               820.44274                      -0.1114456
               820.99489                     -0.13376203
               821.54705                     -0.15567807
                822.0992                     -0.17714742
               822.65135                     -0.19812526
                823.2035                      -0.2185683
               823.75566                      -0.2384349
               824.30781                     -0.25768505
               824.85996                     -0.27628035
               825.41212                     -0.29418418
               825.96427                     -0.31136174
               826.51642                     -0.32777991
               827.06858                     -0.34340739
               827.62073                     -0.35821481
               828.17288                     -0.37217473
               828.72504                     -0.38526136
               829.27719                     -0.39745079
               829.82934                     -0.40872118
               830.38149                      -0.4190526
               830.93365                     -0.42842685
                831.4858                      -0.4368276
               832.03795                     -0.44424052
               832.59011                     -0.45065323
               833.14226                     -0.45605513
               833.69441                     -0.46043748
               834.24657                     -0.46379342
               834.79872                     -0.46611797
               835.35087                     -0.46740805
               835.90303                     -0.46766243
               836.45518                     -0.46688165
               837.00733                     -0.46506804
               837.55948                     -0.46222582
               838.11164                     -0.45836107
               838.66379                     -0.45348159
               839.21594                     -0.44759697
                839.7681                     -0.44071863
               840.32025                     -0.43285978
                840.8724                     -0.42403533
               841.42456                     -0.41426193
               841.97671                     -0.40355809
               842.52886                     -0.39194401
               843.08102                     -0.37944157
               843.63317                     -0.36607434
               844.18532                     -0.35186765
               844.73747                     -0.33684851
               845.28963                     -0.32104561
               845.84178                     -0.30448922
               846.39393                     -0.28721124
               846.94609                     -0.26924518
               847.49824                     -0.25062616
               848.05039                     -0.23139084
               848.60255                     -0.21157733
                849.1547                     -0.19122522
               849.70685                     -0.17037553
               850.25901                     -0.14907068
               850.81116                     -0.12735443
               851.36331                     -0.10527181
               851.91547                    -0.082869007
               852.46762                    -0.060193401
               853.01977                    -0.037293498
               853.57192                    -0.014218772
               854.12408                    0.0089804176
               854.67623                     0.032252841
               855.22838                      0.05554649
               855.78054                     0.078808732
               856.33269                       0.1019864
               856.88484                      0.12502583
                 857.437                      0.14787306
               857.98915                      0.17047392
                858.5413                      0.19277416
               859.09346                      0.21471947
               859.64561                      0.23625578
               860.19776                      0.25732928
               860.74991                      0.27788662
               861.30207                      0.29787502
               861.85422                      0.31724238
               862.40637                      0.33593742
               862.95853                      0.35390992
               863.51068                      0.37111085
               864.06283                      0.38749244
               864.61499                       0.4030083
               865.16714                      0.41761369
               865.71929                       0.4312657
               866.27145                      0.44392323
                866.8236                      0.45554715
               867.37575                      0.46610058
                867.9279                      0.47554903
               868.48006                      0.48386037
               869.03221                      0.49100503
               869.58436                      0.49695621
               870.13652                      0.50168991
               870.68867                      0.50518501
               871.24082                      0.50742352
               871.79298                      0.50839061
               872.34513                       0.5080746
               872.89728                      0.50646709
               873.44944                      0.50356321
               874.00159                       0.4993615
               874.55374                      0.49386388
               875.10589                       0.4870759
               875.65805                      0.47900677
                876.2102                      0.46966929
               876.76235                      0.45907974
               877.31451                      0.44725809
               877.86666                      0.43422798
               878.41881                      0.42001651
               878.97097                      0.40465433
               879.52312                      0.38817566
               880.07527                      0.37061813
               880.62743                      0.35202266
               881.17958                      0.33243344
               881.73173                      0.31189792
               882.28388                      0.29046653
               882.83604                      0.26819262
               883.38819                      0.24513238
               883.94034                      0.22134473
                884.4925                      0.19689096
               885.04465                      0.17183473
                885.5968                      0.14624196
               886.14896                      0.12018053
               886.70111                     0.093719962
               887.25326                     0.066931449
               887.80542                     0.039887655
               888.35757                     0.012662366
               888.90972                    -0.014669769
               889.46187                     -0.04203336
               890.01403                    -0.069352497
               890.56618                    -0.096551044
               891.11833                     -0.12355286
               891.67049                     -0.15028202
               892.22264                     -0.17666305
               892.77479                     -0.20262123
               893.32695                     -0.22808279
                893.8791                     -0.25297509
               894.43125                     -0.27722695
               894.98341                     -0.30076889
               895.53556                     -0.32353329
               896.08771                     -0.34545461
               896.63986                     -0.36646964
               897.19202                     -0.38651769
               897.74417                     -0.40554088
               898.29632                     -0.42348428
               898.84848                     -0.44029595
               899.40063                     -0.45592728
               899.95278                     -0.47033316
               900.50494                     -0.48347206
               901.05709                     -0.49530614
               901.60924                     -0.50580147
                902.1614                     -0.51492813
               902.71355                     -0.52266021
                903.2657                     -0.52897592
               903.81785                     -0.53385777
               904.37001                     -0.53729263
               904.92216                      -0.5392716
               905.47431                     -0.53979004
               906.02647                     -0.53884776
               906.57862                     -0.53644897
               907.13077                     -0.53260217
               907.68293                     -0.52732015
               908.23508                      -0.5206199
               908.78723                     -0.51252259
               909.33939                     -0.50305357
               909.89154                     -0.49224217
               910.44369                      -0.4801216
               910.99585                     -0.46672878
                 911.548                      -0.4521043
               912.10015                     -0.43629231
                912.6523                     -0.41934027
               913.20446                     -0.40129881
               913.75661                     -0.38222154
               914.30876                     -0.36216488
               914.86092                     -0.34118784
               915.41307                     -0.31935188
               915.96522                     -0.29672068
               916.51738                     -0.27335988
               917.06953                     -0.24933689
               917.62168                     -0.22472065
               918.17384                     -0.19958142
               918.72599                     -0.17399054
               919.27814                     -0.14802025
               919.83029                     -0.12174344
               920.38245                    -0.095233301
                920.9346                    -0.068563187
               921.48675                    -0.041806509
               922.03891                    -0.015036394
               922.59106                     0.011674651
               923.14321                     0.038254858
               923.69537                     0.064633292
               924.24752                     0.090740111
               924.79967                      0.11650688
               925.35183                       0.1418667
               925.90398                       0.1667544
               926.45613                      0.19110665
               927.00828                      0.21486215
               927.56044                      0.23796176
               928.11259                      0.26034875
               928.66474                      0.28196894
                929.2169                      0.30277071
               929.76905                      0.32270509
                930.3212                      0.34172601
               930.87336                      0.35979036
               931.42551                      0.37685799
               931.97766                       0.3928918
               932.52982                      0.40785789
               933.08197                      0.42172557
               933.63412                      0.43446727
               934.18627                      0.44605875
               934.73843                       0.4564791
               935.29058                      0.46571066
               935.84273                      0.47373896
               936.39489                       0.4805528
               936.94704                       0.4861443
               937.49919                       0.4905088
               938.05135                      0.49364476
                938.6035                      0.49555374
               939.15565                      0.49624037
               939.70781                      0.49571226
               940.25996                      0.49397996
               940.81211                       0.4910569
               941.36426                      0.48695923
               941.91642                      0.48170575
               942.46857                      0.47531777
               943.02072                      0.46781916
               943.57288                      0.45923617
               944.12503                      0.44959724
               944.67718                      0.43893293
               945.22934                      0.42727583
               945.78149                      0.41466052
               946.33364                      0.40112335
                946.8858                      0.38670224
               947.43795                      0.37143673
                947.9901                      0.35536784
               948.54225                      0.33853784
               949.09441                      0.32099014
               949.64656                      0.30276933
               950.19871                      0.28392096
               950.75087                      0.26449132
               951.30302                      0.24452739
               951.85517                      0.22407693
               952.40733                       0.2031882
               952.95948                      0.18190974
               953.51163                      0.16029039
               954.06379                      0.13837927
               954.61594                      0.11622559
               955.16809                     0.093878543
               955.72024                     0.071387268
                956.2724                     0.048800744
               956.82455                     0.026167623
                957.3767                    0.0035362668
               957.92886                    -0.019045279
               958.48101                    -0.041529482
               959.03316                    -0.063869432
               959.58532                    -0.086018785
               960.13747                     -0.10793181
               960.68962                     -0.12956356
               961.24178                     -0.15086988
               961.79393                     -0.17180744
               962.34608                     -0.19233378
               962.89824                     -0.21240741
               963.45039                     -0.23198782
               964.00254                     -0.25103553
               964.55469                     -0.26951216
               965.10685                     -0.28738044
                 965.659                     -0.30460425
               966.21115                     -0.32114868
               966.76331                     -0.33698008
               967.31546                     -0.35206601
               967.86761                     -0.36637539
               968.41977                     -0.37987861
               968.97192                      -0.3925474
               969.52407                     -0.40435481
               970.07623                     -0.41527535
               970.62838                     -0.42528522
               971.18053                      -0.4343622
               971.73268                     -0.44248549
               972.28484                     -0.44963596
               972.83699                     -0.45579622
               973.38914                     -0.46095061
                973.9413                     -0.46508516
               974.49345                     -0.46818771
                975.0456                     -0.47024795
               975.59776                     -0.47125745
               976.14991                     -0.47120974
               976.70206                     -0.47010031
               977.25422                     -0.46792659
               977.80637                     -0.46468804
               978.35852                     -0.46038626
               978.91067                     -0.45502495
               979.46283                     -0.44860988
               980.01498                     -0.44114905
               980.56713                     -0.43265271
               981.11929                     -0.42313331
               981.67144                     -0.41260542
               982.22359                     -0.40108594
               982.77575                     -0.38859414
                983.3279                     -0.37515155
               983.88005                     -0.36078191
               984.43221                      -0.3455112
               984.98436                     -0.32936781
               985.53651                     -0.31238238
               986.08866                     -0.29458775
               986.64082                     -0.27601897
               987.19297                     -0.25671323
               987.74512                     -0.23670995
               988.29728                     -0.21605068
               988.84943                     -0.19477895
               989.40158                     -0.17294023
               989.95374                     -0.15058191
               990.50589                     -0.12775329
               991.05804                     -0.10450537
                991.6102                    -0.080890792
               992.16235                    -0.056963737
                992.7145                    -0.032779855
               993.26665                   -0.0083960843
               993.81881                     0.016129446
               994.37096                     0.040737507
               994.92311                     0.065367931
               995.47527                     0.089959785
               996.02742                      0.11445153
               996.57957                      0.13878116
               997.13173                      0.16288635
               997.68388                      0.18670459
               998.23603                      0.21017337
               998.78819                      0.23323049
               999.34034                      0.25581412
               999.89249                      0.27786295
               1000.4446                      0.29931638
               1000.9968                      0.32011479
                1001.549                      0.34019971
               1002.1011                      0.35951397
               1002.6533                      0.37800187
               1003.2054                      0.39560935
               1003.7576                      0.41228423
               1004.3097                      0.42797642
               1004.8619                      0.44263803
                1005.414                      0.45622351
               1005.9662                      0.46868984
               1006.5183                      0.47999678
               1007.0705                      0.49010695
               1007.6226                      0.49898591
               1008.1748                      0.50660243
               1008.7269                      0.51292859
               1009.2791                      0.51793982
               1009.8312                      0.52161505
               1010.3834                      0.52393685
               1010.9356                      0.52489156
               1011.4877                      0.52446927
               1012.0399                      0.52266385
                1012.592                      0.51947314
               1013.1442                      0.51489896
               1013.6963                      0.50894712
               1014.2485                      0.50162742
               1014.8006                      0.49295364
               1015.3528                      0.48294354
               1015.9049                      0.47161893
               1016.4571                      0.45900559
               1017.0092                      0.44513308
               1017.5614                       0.4300348
               1018.1135                      0.41374794
               1018.6657                      0.39631339
               1019.2178                      0.37777558
                 1019.77                      0.35818232
               1020.3222                      0.33758476
               1020.8743                      0.31603723
               1021.4265                      0.29359709
               1021.9786                      0.27032455
               1022.5308                      0.24628249
               1023.0829                      0.22153622
               1023.6351                       0.1961534
               1024.1872                      0.17020384
               1024.7394                      0.14375918
               1025.2915                       0.1168927
               1025.8437                     0.089679105
               1026.3958                      0.06219438
                1026.948                     0.034515433
               1027.5001                     0.006719841
               1028.0523                    -0.021114305
               1028.6045                    -0.048908614
               1029.1566                    -0.076584753
               1029.7088                     -0.10406473
               1030.2609                     -0.13127102
               1030.8131                     -0.15812679
               1031.3652                     -0.18455624
               1031.9174                     -0.21048494
               1032.4695                     -0.23583991
               1033.0217                     -0.26054977
               1033.5738                      -0.2845451
                1034.126                     -0.30775879
               1034.6781                      -0.3301261
               1035.2303                     -0.35158479
               1035.7824                     -0.37207538
               1036.3346                      -0.3915414
               1036.8867                     -0.40992953
               1037.4389                     -0.42718977
               1037.9911                     -0.44327557
               1038.5432                     -0.45814396
               1039.0954                     -0.47175563
               1039.6475                     -0.48407515
               1040.1997                     -0.49507111
               1040.7518                     -0.50471605
                1041.304                     -0.51298652
               1041.8561                     -0.51986321
               1042.4083                     -0.52533107
               1042.9604                     -0.52937933
               1043.5126                     -0.53200133
               1044.0647                     -0.53319459
               1044.6169                     -0.53296086
                1045.169                     -0.53130612
               1045.7212                      -0.5282404
               1046.2734                     -0.52377776
               1046.8255                     -0.51793634
               1047.3777                     -0.51073816
               1047.9298                     -0.50220899
                1048.482                     -0.49237822
               1049.0341                     -0.48127891
               1049.5863                     -0.46894757
               1050.1384                     -0.45542399
               1050.6906                     -0.44075099
               1051.2427                     -0.42497437
               1051.7949                     -0.40814281
                1052.347                     -0.39030766
               1052.8992                     -0.37152264
               1053.4513                     -0.35184357
               1054.0035                     -0.33132846
               1054.5556                     -0.31003725
               1055.1078                     -0.28803154
                 1055.66                      -0.2653742
               1056.2121                     -0.24212938
               1056.7643                     -0.21836236
               1057.3164                     -0.19413925
               1057.8686                      -0.1695267
               1058.4207                     -0.14459186
               1058.9729                     -0.11940204
                1059.525                    -0.094024524
               1060.0772                    -0.068526485
               1060.6293                      -0.0429748
               1061.1815                    -0.017435691
               1061.7336                    0.0080254439
               1062.2858                     0.033343983
               1062.8379                     0.058456305
               1063.3901                     0.083300179
               1063.9422                      0.10781482
               1064.4944                      0.13194082
               1065.0466                      0.15562042
               1065.5987                      0.17879784
               1066.1509                      0.20141923
                1066.703                      0.22343263
               1067.2552                       0.2447882
               1067.8073                      0.26543847
               1068.3595                       0.2853383
               1068.9116                      0.30444491
               1069.4638                      0.32271791
               1070.0159                      0.34011949
               1070.5681                       0.3566144
               1071.1202                      0.37217008
               1071.6724                      0.38675656
               1072.2245                      0.40034648
               1072.7767                      0.41291518
               1073.3289                      0.42444081
                1073.881                       0.4349042
               1074.4332                      0.44428872
               1074.9853                      0.45258045
               1075.5375                      0.45976823
               1076.0896                      0.46584354
               1076.6418                      0.47080031
               1077.1939                      0.47463509
               1077.7461                      0.47734704
               1078.2982                      0.47893774
               1078.8504                      0.47941109
               1079.4025                      0.47877337
               1079.9547                      0.47703325
               1080.5068                      0.47420167
                1081.059                      0.47029165
               1081.6111                      0.46531835
               1082.1633                      0.45929894
               1082.7155                      0.45225255
               1083.2676                       0.4442003
               1083.8198                      0.43516512
               1084.3719                      0.42517162
               1084.9241                      0.41424603
               1085.4762                      0.40241631
               1086.0284                      0.38971198
               1086.5805                       0.3761639
               1087.1327                       0.3618043
               1087.6848                      0.34666675
                1088.237                      0.33078614
               1088.7891                      0.31419847
               1089.3413                      0.29694076
               1089.8934                      0.27905112
               1090.4456                      0.26056862
               1090.9978                      0.24153322
               1091.5499                      0.22198565
               1092.1021                      0.20196747
               1092.6542                      0.18152095
               1093.2064                      0.16068895
               1093.7585                      0.13951489
               1094.3107                      0.11804269
               1094.8628                     0.096316808
                1095.415                     0.074382054
               1095.9671                     0.052283574
               1096.5193                     0.030066766
               1097.0714                    0.0077772453
               1097.6236                    -0.014539176
               1098.1757                    -0.036836559
               1098.7279                    -0.059068945
                 1099.28                     -0.08119044
               1099.8322                     -0.10315519
               1100.3844                     -0.12491742
               1100.9365                     -0.14643158
               1101.4887                     -0.16765245
               1102.0408                     -0.18853512
                1102.593                     -0.20903498
               1103.1451                     -0.22910788
               1103.6973                     -0.24871027
               1104.2494                     -0.26779918
               1104.8016                     -0.28633231
               1105.3537                     -0.30426807
               1105.9059                     -0.32156571
                1106.458                     -0.33818538
               1107.0102                     -0.35408822
               1107.5623                     -0.36923639
               1108.1145                     -0.38359319
               1108.6666                     -0.39712323
               1109.2188                     -0.40979242
                1109.771                     -0.42156804
               1110.3231                     -0.43241876
               1110.8753                     -0.44231493
               1111.4274                     -0.45122864
               1111.9796                     -0.45913367
               1112.5317                     -0.46600556
               1113.0839                      -0.4718219
                1113.636                     -0.47656233
               1114.1882                     -0.48020853
               1114.7403                     -0.48274434
               1115.2925                     -0.48415589
               1115.8446                     -0.48443172
               1116.3968                     -0.48356284
               1116.9489                     -0.48154271
               1117.5011                     -0.47836733
               1118.0533                      -0.4740353
               1118.6054                     -0.46854803
               1119.1576                     -0.46190964
               1119.7097                     -0.45412703
               1120.2619                      -0.4452099
                1120.814                     -0.43517087
               1121.3662                     -0.42402545
               1121.9183                     -0.41179205
               1122.4705                     -0.39849194
               1123.0226                     -0.38414935
               1123.5748                     -0.36879148
               1124.1269                      -0.3524484
               1124.6791                       -0.335153
               1125.2312                     -0.31694101
               1125.7834                     -0.29785098
               1126.3355                     -0.27792417
               1126.8877                     -0.25720449
               1127.4399                     -0.23573843
                1127.992                     -0.21357502
               1128.5442                     -0.19076567
               1129.0963                     -0.16736407
               1129.6485                     -0.14342608
               1130.2006                     -0.11900959
               1130.7528                    -0.094174459
               1131.3049                    -0.068982316
               1131.8571                    -0.043496383
               1132.4092                    -0.017781304
               1132.9614                     0.008096982
               1133.5135                     0.034071431
               1134.0657                     0.060074081
               1134.6178                     0.086036202
                 1135.17                      0.11188852
               1135.7222                      0.13756149
               1136.2743                      0.16298545
               1136.8265                      0.18809077
               1137.3786                      0.21280812
               1137.9308                      0.23706868
               1138.4829                      0.26080436
               1139.0351                      0.28394801
               1139.5872                      0.30643368
               1140.1394                      0.32819675
               1140.6915                      0.34917413
               1141.2437                      0.36930454
               1141.7958                      0.38852879
                1142.348                      0.40678986
               1142.9001                      0.42403302
               1143.4523                      0.44020618
               1144.0044                      0.45526006
               1144.5566                      0.46914834
               1145.1088                      0.48182774
               1145.6609                      0.49325831
               1146.2131                      0.50340345
               1146.7652                       0.5122301
               1147.3174                      0.51970896
               1147.8695                      0.52581459
               1148.4217                      0.53052535
               1148.9738                      0.53382354
                1149.526                      0.53569561
               1150.0781                      0.53613219
               1150.6303                      0.53512799
               1151.1824                      0.53268199
               1151.7346                      0.52879749
               1152.2867                      0.52348201
               1152.8389                      0.51674716
                1153.391                       0.5086089
               1153.9432                      0.49908745
               1154.4954                      0.48820713
               1155.0475                      0.47599625
               1155.5997                      0.46248717
               1156.1518                      0.44771623
                1156.704                      0.43172354
               1157.2561                      0.41455281
               1157.8083                      0.39625132
               1158.3604                       0.3768698
               1158.9126                      0.35646227
               1159.4647                       0.3350858
               1160.0169                      0.31280032
                1160.569                      0.28966848
               1161.1212                      0.26575546
               1161.6733                      0.24112877
               1162.2255                      0.21585801
               1162.7777                      0.19001462
               1163.3298                      0.16367174
                1163.882                      0.13690391
               1164.4341                      0.10978682
