        Time / ns                e-field (t=0..end(0.00192)) (pb)_Z_0D_17/real
----------------------------------------------------------------------
                       0                               0
               0.0019258                               0
               0.0038516                               0
               0.0057774                               0
               0.0077032                               0
                0.009629                               0
               0.0115548                               0
               0.0134806                               0
               0.0154064                               0
               0.0173322                               0
                0.019258                               0
               0.0211838                               0
               0.0231096                               0
               0.0250354                               0
               0.0269612                               0
                0.028887                               0
               0.0308128                               0
               0.0327386                               0
               0.0346644                               0
               0.0365902                               0
                0.038516                               0
               0.0404418                               0
               0.0423676                               0
               0.0442934                               0
               0.0462192                               0
                0.048145                  -5.9189784e-24
               0.0500708                  -3.0465357e-24
               0.0519966                   1.1608019e-21
               0.0539224                  -2.8299735e-21
               0.0558482                   5.5709681e-24
                0.057774                  -1.0320488e-19
               0.0596998                  -1.9671628e-19
               0.0616256                  -7.1308391e-22
               0.0635514                  -1.5972621e-18
               0.0654772                  -3.1945242e-18
                0.067403                  -4.9743267e-17
               0.0693288                   3.6965282e-17
               0.0712546                    1.255905e-16
               0.0731804                   3.9012333e-30
               0.0751062                   1.4603959e-18
                0.077032                  -2.9207917e-18
               0.0789578                   5.8415834e-18
               0.0808836                   1.2801172e-30
               0.0828094                   1.1683167e-17
               0.0847352                  -7.9443183e-16
                0.086661                  -8.1779819e-16
               0.0885868                  -8.1779819e-16
               0.0905126                  -2.3366334e-17
               0.0924384                  -3.1777273e-15
               0.0943642                  -1.4275008e-29
                 0.09629                   6.4021876e-15
               0.0982158                   4.6732667e-17
               0.1001416                  -6.3554546e-15
               0.1020674                  -6.5820389e-29
               0.1039932                  -6.3554546e-15
                0.105919                   1.4280135e-28
               0.1078448                   1.0132088e-28
               0.1097706                  -1.2710909e-14
               0.1116964                  -2.6169542e-14
               0.1136222                  -2.6169542e-14
                0.115548                   5.0843637e-14
               0.1174738                  -5.0095917e-14
               0.1193996                  -5.2339084e-14
               0.1213254                   2.5421957e-14
               0.1232512                   1.4954454e-15
                0.125177                  -1.0168727e-13
               0.1271028                   7.0523062e-28
               0.1290286                  -2.0935634e-13
               0.1309544                   1.0019238e-13
               0.1328802                   3.9650984e-27
                0.134806                   5.9817814e-15
               0.1367318                   -4.067491e-13
               0.1386576                  -2.3925662e-14
               0.1405834                  -1.1963563e-14
               0.1425092                  -8.3742529e-13
                0.144435                  -8.3742534e-13
               0.1463608                  -1.7702233e-26
               0.1482866                  -3.5887749e-14
               0.1502124                   3.2539928e-12
               0.1521382                  -2.4404959e-12
                0.154064                  -3.2061387e-12
               0.1559898                   -2.754041e-26
               0.1579156                  -9.5708502e-14
               0.1598414                  -9.5708502e-14
               0.1617672                   7.7399852e-26
                0.163693                   6.6994028e-12
               0.1656188                   1.3015971e-11
               0.1675446                   7.6775339e-26
               0.1694704                   3.8283401e-13
               0.1713962                  -2.6797611e-11
                0.173322                  -3.8283401e-13
               0.1752478                   7.6566802e-13
               0.1771736                  -2.6031942e-11
               0.1790994                  -5.3595219e-11
               0.1810252                   5.3595222e-11
                0.182951                   1.0719044e-10
               0.1848768                  -1.0489344e-10
               0.1868026                  -3.5797448e-25
               0.1887284                   1.0719044e-10
               0.1906542                  -2.0825554e-10
                 0.19258                  -1.6572394e-24
               0.1945058                  -2.1438089e-10
               0.1964316                   2.1438089e-10
               0.1983574                   4.1651108e-10
               0.2002832                  -1.2249939e-11
                0.202209                  -5.9347946e-24
               0.2041348                   4.2876178e-10
               0.2060606                   4.2876178e-10
               0.2079864                   1.2250688e-11
               0.2099122                   -8.575235e-10
                0.211838                  -8.5752355e-10
               0.2137638                   8.5752355e-10
               0.2156896                   -7.840239e-10
               0.2176154                   -3.283086e-09
               0.2195412                  -2.5480706e-09
                0.221467                   9.7999511e-11
               0.2233928                    3.283086e-09
               0.2253186                  -9.8005506e-11
               0.2272444                  -6.5661721e-09
               0.2291702                  -1.0092506e-23
                0.231096                  -6.7621828e-09
               0.2330218                  -5.6146411e-23
               0.2349476                   6.8601884e-09
               0.2368734                  -1.8535298e-22
               0.2387992                   3.9199805e-10
                0.240725                  -1.3720377e-08
               0.2426508                   2.0384565e-08
               0.2445766                   3.9202203e-10
               0.2465024                  -2.7244742e-08
               0.2484282                  -7.8404405e-10
                0.250354                   1.3328427e-08
               0.2522798                   1.0662684e-07
               0.2542056                   5.2529376e-08
               0.2561314                  -5.4881507e-08
