        Frequency / GHz                Z/abs,linear
               1.1311858                       28.394358
               1.1366505                       29.996949
               1.1421151                       31.575926
               1.1475798                        33.12819
               1.1530445                       34.650804
               1.1585091                       36.140959
               1.1639738                        37.59596
               1.1694385                       39.013213
               1.1749031                       40.390215
               1.1803678                       41.724548
               1.1858325                       43.013875
               1.1912971                       44.255938
               1.1967618                       45.448559
               1.2022265                       46.589634
               1.2076911                        47.67714
               1.2131558                       48.709132
               1.2186205                       49.683743
               1.2240851                       50.599191
               1.2295498                       51.453776
               1.2350145                       52.245884
               1.2404791                       52.973988
               1.2459438                       53.636653
               1.2514085                       54.232533
               1.2568731                       54.760381
               1.2623378                       55.219043
               1.2678025                       55.607467
               1.2732671                       55.924702
               1.2787318                       56.169902
               1.2841965                       56.342326
               1.2896611                       56.441344
               1.2951258                       56.466439
               1.3005905                       56.417206
               1.3060551                        56.29336
               1.3115198                       56.094734
               1.3169845                       55.821286
               1.3224491                       55.473101
               1.3279138                        55.05039
               1.3333785                       54.553504
               1.3388431                       53.982927
               1.3443078                       53.339289
               1.3497724                       52.623367
               1.3552371                       51.836095
               1.3607018                       50.978567
               1.3661664                       50.052052
               1.3716311                       49.057999
               1.3770958                       47.998053
               1.3825604                       46.874071
               1.3880251                       45.688143
               1.3934898                       44.442613
               1.3989544                       43.140111
               1.4044191                       41.783595
               1.4098838                       40.376392
               1.4153484                        38.92227
               1.4208131                       37.425508
               1.4262778                       35.891008
               1.4317424                        34.32442
               1.4372071                       32.732323
               1.4426718                       31.122447
               1.4481364                       29.503974
               1.4536011                       27.887919
               1.4590658                       26.287633
               1.4645304                       24.719423
               1.4699951                       23.203313
               1.4754598                       21.763889
               1.4809244                       20.431097
               1.4863891                       19.240688
               1.4918538                       18.233752
               1.4973184                        17.45454
               1.5027831                       16.945913
               1.5082478                       16.742571
               1.5137124                       16.863911
               1.5191771                       17.309617
               1.5246418                       18.060324
               1.5301064                       19.082894
               1.5355711                       20.337511
               1.5410357                       21.783774
               1.5465004                       23.384487
               1.5519651                       25.107319
               1.5574297                       26.925044
               1.5628944                       28.815072
               1.5683591                       30.758716
               1.5738237                       32.740456
               1.5792884                       34.747281
               1.5847531                       36.768152
               1.5902177                       38.793578
               1.5956824                       40.815285
               1.6011471                       42.825961
               1.6066117                        44.81906
               1.6120764                       46.788658
               1.6175411                       48.729334
               1.6230057                       50.636082
               1.6284704                        52.50425
               1.6339351                        54.32948
               1.6393997                       56.107674
               1.6448644                       57.834961
               1.6503291                       59.507671
               1.6557937                       61.122321
               1.6612584                       62.675597
               1.6667231                       64.164345
               1.6721877                       65.585562
               1.6776524                       66.936393
               1.6831171                       68.214124
               1.6885817                        69.41618
               1.6940464                       70.540122
               1.6995111                       71.583651
               1.7049757                       72.544602
               1.7104404                       73.420949
               1.7159051                       74.210802
               1.7213697                       74.912415
               1.7268344                       75.524179
               1.7322991                       76.044632
               1.7377637                       76.472458
               1.7432284                       76.806488
                1.748693                       77.045707
               1.7541577                       77.189253
               1.7596224                       77.236425
                1.765087                       77.186681
               1.7705517                       77.039647
               1.7760164                       76.795118
                1.781481                       76.453065
               1.7869457                       76.013637
               1.7924104                        75.47717
                1.797875                       74.844192
               1.8033397                       74.115431
               1.8088044                       73.291822
                1.814269                       72.374517
               1.8197337                       71.364896
               1.8251984                       70.264581
                1.830663                       69.075453
               1.8361277                       67.799663
               1.8415924                       66.439664
                1.847057                       64.998231
               1.8525217                       63.478494
               1.8579864                       61.883977
                1.863451                       60.218649
               1.8689157                       58.486978
               1.8743804                       56.694007
                1.879845                       54.845444
               1.8853097                        52.94777
               1.8907744                       51.008385
                1.896239                       49.035773
               1.9017037                       47.039724
               1.9071684                       45.031593
                1.912633                        43.02463
               1.9180977                       41.034362
               1.9235624                       39.079051
                1.929027                       37.180194
               1.9344917                       35.363027
               1.9399564                       33.656948
                1.945421                       32.095692
               1.9508857                        30.71699
               1.9563503                       29.561419
                1.961815                        28.67008
               1.9672797                       28.081043
               1.9727443                       27.824916
                1.978209                       27.920525
               1.9836737                       28.372083
               1.9891383                       29.168855
                1.994603                       30.287441
               2.0000677                       31.695734
               2.0055323                       33.357251
                2.010997                       35.234772
               2.0164617                       37.292826
               2.0219263                       39.499061
                2.027391                       41.824756
               2.0328557                       44.244812
               2.0383203                       46.737446
                2.043785                       49.283771
               2.0492497                       51.867367
               2.0547143                       54.473871
                2.060179                       57.090625
               2.0656437                        59.70638
               2.0711083                       62.311046
                2.076573                       64.895501
               2.0820377                       67.451421
               2.0875023                       69.971158
                2.092967                       72.447635
               2.0984317                       74.874263
               2.1038963                       77.244877
                2.109361                       79.553681
               2.1148257                       81.795212
               2.1202903                       83.964299
                2.125755                       86.056046
               2.1312197                       88.065803
               2.1366843                       89.989157
                2.142149                       91.821916
               2.1476137                       93.560099
               2.1530783                       95.199933
                2.158543                       96.737842
               2.1640076                       98.170449
               2.1694723                       99.494572
                2.174937                       100.70722
               2.1804016                       101.80561
               2.1858663                       102.78713
                2.191331                       103.64938
               2.1967956                       104.39015
               2.2022603                       105.00746
                2.207725                       105.49949
               2.2131896                       105.86465
               2.2186543                       106.10157
                2.224119                       106.20909
               2.2295836                       106.18627
               2.2350483                       106.03238
                2.240513                       105.74696
               2.2459776                       105.32976
               2.2514423                       104.78077
                2.256907                       104.10027
               2.2623716                       103.28878
               2.2678363                       102.34708
                2.273301                       101.27627
               2.2787656                       100.07773
               2.2842303                       98.753145
                2.289695                       97.304559
               2.2951596                       95.734355
               2.3006243                       94.045302
                2.306089                        92.24058
               2.3115536                       90.323816
               2.3170183                       88.299133
                2.322483                       86.171199
               2.3279476                       83.945293
               2.3334123                       81.627388
                2.338877                       79.224247
               2.3443416                       76.743541
               2.3498063                       74.194005
                2.355271                       71.585616
               2.3607356                       68.929822
               2.3662003                       66.239826
               2.3716649                       63.530921
               2.3771296                       60.820912
               2.3825943                       58.130606
               2.3880589                       55.484377
               2.3935236                       52.910795
               2.3989883                       50.443242
               2.4044529                       48.120423
               2.4099176                       45.986581
               2.4153823                       44.091098
               2.4208469                       42.487131
               2.4263116                       41.228899
               2.4317763                       40.367458
               2.4372409                       39.945352
               2.4427056                       39.991168
               2.4481703                       40.515541
               2.4536349                       41.509965
               2.4590996                       42.948795
               2.4645643                       44.793644
               2.4700289                       46.998696
               2.4754936                       49.515556
               2.4809583                       52.296859
               2.4864229                       55.298486
               2.4918876                       58.480623
               2.4973523                       61.808024
               2.5028169                       65.249794
               2.5082816                       68.778952
               2.5137463                       72.371906
               2.5192109                       76.007939
               2.5246756                       79.668744
               2.5301403                       83.338016
               2.5356049                       87.001114
               2.5410696                        90.64478
               2.5465343                       94.256914
               2.5519989                       97.826381
               2.5574636                       101.34287
               2.5629283                       104.79677
               2.5683929                       108.17907
               2.5738576                        111.4813
               2.5793222                       114.69542
               2.5847869                       117.81386
               2.5902516                       120.82937
               2.5957162                        123.7351
               2.6011809                       126.52447
               2.6066456                       129.19124
               2.6121102                       131.72945
               2.6175749                       134.13341
               2.6230396                       136.39771
               2.6285042                       138.51719
               2.6339689                       140.48698
               2.6394336                       142.30243
               2.6448982                       143.95919
               2.6503629                       145.45314
               2.6558276                       146.78043
               2.6612922                        147.9375
               2.6667569                       148.92102
               2.6722216                       149.72796
               2.6776862                       150.35557
               2.6831509                       150.80136
               2.6886156                       151.06317
               2.6940802                        151.1391
               2.6995449                       151.02758
               2.7050096                       150.72734
               2.7104742                       150.23744
               2.7159389                       149.55727
               2.7214036                       148.68657
               2.7268682                       147.62543
               2.7323329                       146.37432
               2.7377976                       144.93408
               2.7432622                       143.30597
               2.7487269                       141.49167
               2.7541916                       139.49332
               2.7596562                       137.31352
               2.7651209                       134.95541
               2.7705855                       132.42265
               2.7760502                       129.71954
               2.7815149                       126.85101
               2.7869795                       123.82274
               2.7924442                       120.64123
               2.7979089                        117.3139
               2.8033735                       113.84924
               2.8088382                       110.25697
               2.8143029                       106.54823
               2.8197675                       102.73587
               2.8252322                       98.834764
               2.8306969                        94.86223
               2.8361615                       90.838542
               2.8416262                       86.787589
               2.8470909                       82.737688
               2.8525555                       78.722573
               2.8580202                       74.782574
               2.8634849                        70.96594
               2.8689495                       67.330197
               2.8744142                       63.943277
               2.8798789                        60.88393
               2.8853435                       58.240657
               2.8908082                       56.108177
               2.8962729                       54.580592
               2.9017375                       53.741257
               2.9072022                       53.651068
               2.9126669                       54.338575
               2.9181315                       55.795708
               2.9235962                       57.980819
               2.9290609                       60.827568
               2.9345255                       64.256037
               2.9399902                       68.182668
               2.9454549                       72.527233
               2.9509195                       77.216702
               2.9563842                        82.18671
               2.9618489                       87.381542
               2.9673135                       92.753336
               2.9727782                       98.261009
               2.9782428                       103.86915
               2.9837075                       109.54699
               2.9891722                       115.26758
               2.9946368                         121.007
               3.0001015                       126.74388
               3.0055662                       132.45883
               3.0110308                       138.13414
               3.0164955                       143.75346
               3.0219602                       149.30159
               3.0274248                       154.76427
               3.0328895                       160.12803
               3.0383542                       165.38014
               3.0438188                       170.50843
               3.0492835                       175.50129
               3.0547482                       180.34757
               3.0602128                       185.03658
               3.0656775                       189.55802
               3.0711422                       193.90196
               3.0766068                       198.05883
               3.0820715                       202.01943
               3.0875362                       205.77486
               3.0930008                       209.31658
               3.0984655                       212.63635
               3.1039302                       215.72629
               3.1093948                        218.5788
               3.1148595                       221.18667
               3.1203242                       223.54297
               3.1257888                       225.64115
               3.1312535                       227.47499
               3.1367182                       229.03863
               3.1421828                       230.32657
               3.1476475                       231.33369
               3.1531122                       232.05524
               3.1585768                       232.48689
               3.1640415                        232.6247
               3.1695062                       232.46515
               3.1749708                       232.00515
               3.1804355                       231.24205
               3.1859001                       230.17369
               3.1913648                       228.79837
               3.1968295                       227.11488
               3.2022941                       225.12254
               3.2077588                       222.82123
               3.2132235                       220.21138
               3.2186881                       217.29403
               3.2241528                       214.07085
               3.2296175                        210.5442
               3.2350821                       206.71716
               3.2405468                       202.59363
               3.2460115                       198.17834
               3.2514761                         193.477
               3.2569408                       188.49636
               3.2624055                        183.2444
               3.2678701                       177.73046
               3.2733348                       171.96548
               3.2787995                       165.96229
               3.2842641                       159.73596
               3.2897288                       153.30429
               3.2951935                       146.68842
               3.3006581                       139.91369
               3.3061228                       133.01074
               3.3115875                       126.01696
               3.3170521                       118.97853
               3.3225168                        111.9531
               3.3279815                       105.01324
               3.3334461                       98.251052
               3.3389108                       91.783633
               3.3443755                       85.759104
               3.3498401                       80.361487
               3.3553048                       75.811022
               3.3607695                       72.354133
               3.3662341                       70.236837
               3.3716988                       69.661138
               3.3771635                       70.737398
               3.3826281                       73.456937
               3.3880928                       77.701583
               3.3935574                       83.282843
               3.3990221                       89.987359
               3.4044868                       97.610316
               3.4099514                       105.97228
               3.4154161                       114.92366
               3.4208808                       124.34268
               3.4263454                       134.13082
               3.4318101                       144.20807
               3.4372748                       154.50865
               3.4427394                       164.97769
               3.4482041                        175.5686
               3.4536688                       186.24102
               3.4591334                       196.95944
               3.4645981                       207.69199
               3.4700628                       218.40964
               3.4755274                       229.08561
               3.4809921                       239.69482
               3.4864568                        250.2136
               3.4919214                       260.61937
               3.4973861                       270.89046
               3.5028508                       281.00593
               3.5083154                       290.94547
               3.5137801                       300.68928
               3.5192448                       310.21801
               3.5247094                       319.51271
               3.5301741                       328.55479
               3.5356388                       337.32597
               3.5411034                        345.8083
               3.5465681                        353.9841
               3.5520328                         361.836
               3.5574974                       369.34688
               3.5629621                       376.49993
               3.5684268                        383.2786
               3.5738914                       389.66665
               3.5793561                       395.64813
               3.5848208                       401.20738
               3.5902854                        406.3291
               3.5957501                       410.99828
               3.6012147                       415.20028
               3.6066794                       418.92082
               3.6121441                       422.14598
               3.6176087                       424.86225
               3.6230734                       427.05652
               3.6285381                       428.71611
               3.6340027                       429.82878
               3.6394674                       430.38277
               3.6449321                       430.36678
               3.6503967                       429.77005
               3.6558614                       428.58233
               3.6613261                       426.79394
               3.6667907                       424.39575
               3.6722554                       421.37928
               3.6777201                       417.73667
               3.6831847                       413.46072
               3.6886494                       408.54499
               3.6941141                       402.98375
               3.6995787                       396.77212
               3.7050434                       389.90605
               3.7105081                       382.38248
               3.7159727                       374.19936
               3.7214374                       365.35578
               3.7269021                       355.85211
               3.7323667                       345.69018
               3.7378314                       334.87349
               3.7432961                       323.40753
               3.7487607                       311.30013
               3.7542254                       298.56202
               3.7596901                       285.20755
               3.7651547                       271.25572
               3.7706194                       256.73163
               3.7760841                       241.66859
               3.7815487                       226.11134
               3.7870134                       210.12081
               3.7924781                       193.78168
               3.7979427                       177.21442
               3.8034074                       160.59493
                3.808872                       144.18704
               3.8143367                       128.39607
               3.8198014                       113.85254
                3.825266                       101.52128
               3.8307307                       92.764889
               3.8361954                       89.144846
                 3.84166                       91.759221
               3.8471247                       100.56464
               3.8525894                       114.52677
                3.858054                       132.35553
               3.8635187                       152.99122
               3.8689834                         175.695
                3.874448                        199.9785
               3.8799127                       225.51929
               3.8853774                        252.0995
                3.890842                       279.56687
               3.8963067                       307.81078
               3.9017714                       336.74761
                3.907236                        366.3116
               3.9127007                       396.44901
               3.9181654                        427.1144
                 3.92363                       458.26806
               3.9290947                       489.87434
               3.9345594                       521.90049
                3.940024                       554.31582
               3.9454887                        587.0911
               3.9509534                       620.19817
                3.956418                       653.60959
               3.9618827                       687.29846
               3.9673474                       721.23821
                3.972812                       755.40249
               3.9782767                        789.7651
               3.9837414                       824.29988
                3.989206                       858.98071
               3.9946707                       893.78144
               4.0001354                       928.67587
                  4.0056                       963.63776
               4.0110647                       998.64079
               4.0165293                       1033.6586
                4.021994                       1068.6647
               4.0274587                       1103.6327
               4.0329233                       1138.5359
                4.038388                       1173.3479
               4.0438527                        1208.042
               4.0493173                       1242.5916
                4.054782                       1276.9701
               4.0602467                       1311.1509
               4.0657113                       1345.1076
                4.071176                       1378.8136
               4.0766407                       1412.2426
               4.0821053                       1445.3684
                 4.08757                       1478.1649
               4.0930347                        1510.606
               4.0984993                        1542.666
                4.103964                       1574.3193
               4.1094287                       1605.5404
               4.1148933                       1636.3044
                4.120358                       1666.5862
               4.1258227                       1696.3614
               4.1312873                       1725.6056
                4.136752                        1754.295
               4.1422167                       1782.4059
               4.1476813                       1809.9152
                4.153146                          1836.8
               4.1586107                        1863.038
               4.1640753                       1888.6073
                 4.16954                       1913.4863
               4.1750047                       1937.6542
               4.1804693                       1961.0904
                4.185934                        1983.775
               4.1913987                       2005.6886
               4.1968633                       2026.8125
                4.202328                       2047.1282
               4.2077926                       2066.6183
               4.2132573                       2085.2657
                4.218722                       2103.0541
               4.2241866                       2119.9677
               4.2296513                       2135.9914
                4.235116                       2151.1111
               4.2405806                       2165.3129
               4.2460453                        2178.584
                 4.25151                       2190.9122
               4.2569746                        2202.286
               4.2624393                       2212.6948
                4.267904                       2222.1286
               4.2733686                       2230.5784
               4.2788333                       2238.0357
                4.284298                       2244.4931
               4.2897626                       2249.9438
               4.2952273                       2254.3819
                4.300692                       2257.8023
               4.3061566                       2260.2009
               4.3116213                       2261.5741
                4.317086                       2261.9194
               4.3225506                       2261.2351
               4.3280153                       2259.5203
                 4.33348                       2256.7751
               4.3389446                       2253.0003
               4.3444093                       2248.1976
                4.349874                       2242.3695
               4.3553386                       2235.5195
               4.3608033                       2227.6518
                4.366268                       2218.7716
               4.3717326                       2208.8848
               4.3771973                       2197.9984
                4.382662                       2186.1198
               4.3881266                       2173.2577
               4.3935913                       2159.4213
                4.399056                       2144.6209
               4.4045206                       2128.8673
               4.4099853                       2112.1724
               4.4154499                       2094.5486
               4.4209146                       2076.0094
               4.4263793                       2056.5689
               4.4318439                       2036.2419
               4.4373086                        2015.044
               4.4427733                       1992.9917
               4.4482379                       1970.1021
               4.4537026                       1946.3928
               4.4591673                       1921.8825
               4.4646319                       1896.5902
               4.4700966                       1870.5359
               4.4755613                         1843.74
               4.4810259                       1816.2235
               4.4864906                       1788.0082
               4.4919553                       1759.1165
               4.4974199                       1729.5711
               4.5028846                       1699.3955
               4.5083493                       1668.6136
               4.5138139                       1637.2501
               4.5192786                       1605.3297
               4.5247433                        1572.878
               4.5302079                       1539.9209
               4.5356726                       1506.4848
               4.5411373                       1472.5964
               4.5466019                       1438.2829
               4.5520666                       1403.5719
               4.5575313                       1368.4912
               4.5629959                       1333.0693
               4.5684606                       1297.3347
               4.5739253                       1261.3163
               4.5793899                       1225.0434
               4.5848546                       1188.5457
               4.5903193                       1151.8529
               4.5957839                       1114.9954
               4.6012486                       1078.0034
               4.6067133                       1040.9079
               4.6121779                       1003.7401
               4.6176426                       966.53128
               4.6231072                       929.31353
               4.6285719                       892.11916
               4.6340366                       854.98107
               4.6395012                       817.93279
               4.6449659                       781.00859
               4.6504306                       744.24368
               4.6558952                       707.67441
               4.6613599                       671.33859
               4.6668246                       635.27582
               4.6722892                       599.52806
               4.6777539                       564.14031
               4.6832186                       529.16149
               4.6886832                       494.64574
               4.6941479                       460.65413
               4.6996126                       427.25709
               4.7050772                       394.53775
               4.7105419                       362.59681
               4.7160066                        331.5594
               4.7214712                       301.58506
               4.7269359                       272.88213
               4.7324006                       245.72814
               4.7378652                       220.49757
               4.7433299                       197.69554
               4.7487946                       177.98796
               4.7542592                       162.19919
               4.7597239                        151.2211
               4.7651886                       145.78219
               4.7706532                       146.13412
               4.7761179                       151.87785
               4.7815826                        162.1017
               4.7870472                       175.70944
               4.7925119                       191.69033
               4.7979766                        209.2335
               4.8034412                       227.73225
               4.8089059                        246.7458
               4.8143706                        265.9558
               4.8198352                        285.1309
               4.8252999                       304.10074
               4.8307645                       322.73792
               4.8362292                       340.94562
               4.8416939                       358.64911
               4.8471585                       375.78987
               4.8526232                       392.32154
               4.8580879                         408.207
               4.8635525                       423.41632
               4.8690172                       437.92529
               4.8744819                       451.71429
               4.8799465                       464.76747
               4.8854112                       477.07216
               4.8908759                       488.61838
               4.8963405                       499.39847
               4.9018052                       509.40685
               4.9072699                       518.63974
               4.9127345                       527.09505
               4.9181992                       534.77216
               4.9236639                       541.67188
               4.9291285                       547.79631
               4.9345932                       553.14876
               4.9400579                       557.73372
               4.9455225                       561.55677
               4.9509872                       564.62454
               4.9564519                       566.94469
               4.9619165                       568.52584
               4.9673812                       569.37756
               4.9728459                       569.51035
               4.9783105                       568.93559
               4.9837752                       567.66554
               4.9892399                       565.71331
               4.9947045                       563.09285
               5.0001692                       559.81894
               5.0056339                       555.90715
               5.0110985                       551.37386
               5.0165632                       546.23626
               5.0220279                       540.51229
               5.0274925                       534.22072
               5.0329572                       527.38106
               5.0384218                       520.01366
               5.0438865                       512.13962
               5.0493512                        503.7809
               5.0548158                       494.96026
               5.0602805                       485.70135
               5.0657452                       476.02871
               5.0712098                        465.9678
               5.0766745                       455.54511
               5.0821392                       444.78816
               5.0876038                       433.72564
               5.0930685                       422.38747
               5.0985332                       410.80495
               5.1039978                       399.01088
               5.1094625                       387.03975
               5.1149272                       374.92794
               5.1203918                       362.71393
               5.1258565                       350.43864
               5.1313212                        338.1457
               5.1367858                       325.88184
               5.1422505                       313.69732
               5.1477152                       301.64636
               5.1531798                       289.78767
               5.1586445                        278.1849
               5.1641092                       266.90712
               5.1695738                       256.02921
               5.1750385                       245.63197
               5.1805032                         235.802
               5.1859678                       226.63099
               5.1914325                       218.21436
               5.1968972                       210.64889
               5.2023618                       204.02934
               5.2078265                       198.44392
               5.2132912                       193.96884
               5.2187558                       190.66254
               5.2242205                       188.56032
               5.2296852                       187.67035
               5.2351498                       187.97193
               5.2406145                       189.41647
               5.2460791                       191.93092
               5.2515438                       195.42317
               5.2570085                       199.78823
               5.2624731                       204.91444
               5.2679378                       210.68883
               5.2734025                       217.00129
               5.2788671                       223.74751
               5.2843318                       230.83073
               5.2897965                       238.16261
               5.2952611                        245.6634
               5.3007258                       253.26172
               5.3061905                       260.89401
               5.3116551                       268.50394
               5.3171198                       276.04163
               5.3225845                       283.46307
               5.3280491                       290.72939
               5.3335138                       297.80637
               5.3389785                       304.66384
               5.3444431                        311.2753
               5.3499078                       317.61746
               5.3553725                       323.66997
               5.3608371                       329.41509
               5.3663018                       334.83743
               5.3717665                       339.92379
               5.3772311                       344.66291
               5.3826958                       349.04539
               5.3881605                       353.06351
               5.3936251                       356.71111
               5.3990898                       359.98352
               5.4045545                       362.87749
               5.4100191                       365.39108
               5.4154838                        367.5236
               5.4209485                       369.27559
               5.4264131                       370.64877
               5.4318778                       371.64595
               5.4373424                       372.27106
               5.4428071                       372.52907
               5.4482718                       372.42601
               5.4537364                        371.9689
               5.4592011                       371.16576
               5.4646658                       370.02557

