        s / mm                Z (9)/real
               379.27242                      0.49362296
               379.82458                      0.50272385
               380.37673                      0.51048004
               380.92888                      0.51686756
               381.48104                      0.52186645
               382.03319                      0.52546039
               382.58534                      0.52763735
                383.1375                      0.52838984
               383.68965                      0.52771431
                384.2418                      0.52561125
               384.79396                      0.52208555
               385.34611                      0.51714643
               385.89826                      0.51080723
               386.45041                      0.50308548
               387.00257                      0.49400272
               387.55472                      0.48358444
               388.10687                      0.47186024
               388.65903                      0.45886373
               389.21118                      0.44463209
               389.76333                      0.42920603
               390.31549                      0.41262988
               390.86764                      0.39495134
               391.41979                      0.37622125
               391.97195                      0.35649358
                392.5241                      0.33582518
               393.07625                      0.31427529
                393.6284                      0.29190579
               394.18056                      0.26878118
               394.73271                      0.24496762
               395.28486                      0.22053289
               395.83702                       0.1955469
               396.38917                      0.17008103
               396.94132                      0.14420731
               397.49348                      0.11799889
               398.04563                      0.09152996
               398.59778                     0.064874926
               399.14994                     0.038108207
               399.70209                     0.011304481
               400.25424                    -0.015461695
                400.8064                    -0.042116347
               401.35855                    -0.068586326
                401.9107                    -0.094799476
               402.46285                     -0.12068462
               403.01501                     -0.14617176
               403.56716                     -0.17119261
               404.11931                     -0.19568084
               404.67147                      -0.2195719
               405.22362                     -0.24280327
               405.77577                     -0.26531495
               406.32793                     -0.28704944
               406.88008                     -0.30795168
               407.43223                     -0.32796938
               407.98439                     -0.34705332
               408.53654                     -0.36515733
               409.08869                     -0.38223828
               409.64084                     -0.39825624
                 410.193                     -0.41317461
               410.74515                     -0.42696025
                411.2973                     -0.43958342
               411.84946                       -0.451018
               412.40161                     -0.46124144
               412.95376                     -0.47023451
               413.50592                     -0.47798143
               414.05807                     -0.48447048
               414.61022                     -0.48969354
               415.16238                     -0.49364544
               415.71453                     -0.49632458
               416.26668                     -0.49773327
               416.81883                     -0.49787711
               417.37099                     -0.49676467
               417.92314                     -0.49440797
               418.47529                      -0.4908224
               419.02745                     -0.48602619
                419.5796                     -0.48004039
               420.13175                     -0.47288917
               420.68391                     -0.46459947
               421.23606                     -0.45520073
               421.78821                     -0.44472479
               422.34037                     -0.43320599
               422.89252                     -0.42068096
               423.44467                     -0.40718832
               423.99682                      -0.3927685
               424.54898                     -0.37746397
               425.10113                     -0.36131891
               425.65328                     -0.34437889
               426.20544                     -0.32669064
               426.75759                     -0.30830233
               427.30974                     -0.28926338
                427.8619                       -0.269624
               428.41405                     -0.24943503
                428.9662                     -0.22874809
               429.51836                      -0.2076154
               430.07051                     -0.18608942
               430.62266                     -0.16422301
               431.17481                     -0.14206921
               431.72697                     -0.11968077
               432.27912                    -0.097110408
               432.83127                    -0.074410997
               433.38343                    -0.051634778
               433.93558                    -0.028833278
               434.48773                    -0.006057914
               435.03989                     0.016640491
               435.59204                     0.039212214
               436.14419                     0.061608203
               436.69635                     0.083780108
                437.2485                      0.10568071
               437.80065                      0.12726384
                438.3528                      0.14848435
               438.90496                      0.16929828
               439.45711                      0.18966306
               440.00926                      0.20953731
               440.56142                      0.22888073
               441.11357                      0.24765448
               441.66572                      0.26582151
               442.21788                      0.28334603
               442.77003                      0.30019346
               443.32218                      0.31633096
               443.87434                      0.33172735
               444.42649                      0.34635281
               444.97864                      0.36017922
               445.53079                      0.37318025
               446.08295                      0.38533101
                446.6351                      0.39660825
               447.18725                      0.40699055
               447.73941                      0.41645811
               448.29156                      0.42499285
               448.84371                      0.43257855
               449.39587                      0.43920057
               449.94802                      0.44484595
               450.50017                      0.44950373
               451.05233                      0.45316477
               451.60448                      0.45582146
               452.15663                      0.45746798
               452.70878                      0.45810052
               453.26094                      0.45771714
               453.81309                      0.45631755
               454.36524                      0.45390327
                454.9174                      0.45047774
               455.46955                      0.44604628
                456.0217                        0.440616
               456.57386                      0.43419588
               457.12601                       0.4267968
               457.67816                      0.41843141
               458.23032                      0.40911429
               458.78247                      0.39886194
               459.33462                      0.38769258
               459.88678                      0.37562636
               460.43893                      0.36268526
               460.99108                      0.34889303
               461.54323                      0.33427545
               462.09539                      0.31886014
               462.64754                      0.30267609
               463.19969                      0.28575419
               463.75185                      0.26812751
                 464.304                      0.24983064
               464.85615                      0.23089956
               465.40831                      0.21137202
               465.96046                      0.19128764
               466.51261                      0.17068755
               467.06477                      0.14961411
               467.61692                      0.12811116
               468.16907                      0.10622436
               468.72122                     0.084000492
               469.27338                     0.061487266
               469.82553                     0.038733926
               470.37768                     0.015790957
               470.92984                   -0.0072905309
               471.48199                    -0.030458434
               472.03414                    -0.053659511
                472.5863                    -0.076839999
               473.13845                    -0.099945719
                473.6906                     -0.12292178
               474.24276                     -0.14571282
               474.79491                      -0.1682634
               475.34706                     -0.19051805
               475.89921                     -0.21242126
               476.45137                     -0.23391749
               477.00352                     -0.25495151
               477.55567                     -0.27546878
               478.10783                     -0.29541542
               478.65998                       -0.314738
               479.21213                     -0.33338385
               479.76429                     -0.35130181
               480.31644                     -0.36844209
               480.86859                     -0.38475559
               481.42075                     -0.40019474
                481.9729                     -0.41471447
               482.52505                     -0.42827134
                483.0772                     -0.44082314
               483.62936                     -0.45233024
               484.18151                     -0.46275577
               484.73366                     -0.47206494
               485.28582                     -0.48022523
               485.83797                     -0.48720719
               486.39012                     -0.49298438
               486.94228                     -0.49753305
               487.49443                     -0.50083242
               488.04658                     -0.50286515
               488.59874                     -0.50361721
               489.15089                     -0.50307771
               489.70304                     -0.50123944
               490.25519                     -0.49809872
               490.80735                     -0.49365513
                491.3595                      -0.4879122
               491.91165                     -0.48087729
               492.46381                     -0.47256108
               493.01596                     -0.46297799
               493.56811                     -0.45214644
               494.12027                     -0.44008832
               494.67242                     -0.42682917
               495.22457                     -0.41239841
               495.77673                     -0.39682882
               496.32888                     -0.38015655
               496.88103                     -0.36242155
               497.43318                     -0.34366712
               497.98534                     -0.32393956
               498.53749                     -0.30328818
               499.08964                     -0.28176562
                499.6418                     -0.25942749
               500.19395                     -0.23633175
                500.7461                     -0.21253892
               501.29826                     -0.18811221
               501.85041                     -0.16311693
               502.40256                     -0.13762024
               502.95472                     -0.11169122
               503.50687                    -0.085400589
               504.05902                    -0.058820388
               504.61117                    -0.032023874
               505.16333                   -0.0050852131
               505.71548                     0.021920722
               506.26763                     0.048918449
               506.81979                     0.075832341
               507.37194                      0.10258692
               507.92409                      0.12910676
               508.47625                      0.15531681
                509.0284                      0.18114293
               509.58055                        0.206512
               510.13271                      0.23135186
               510.68486                      0.25559172
               511.23701                      0.27916276
               511.78917                      0.30199805
               512.34132                       0.3240324
               512.89347                      0.34520287
               513.44562                      0.36544945
               513.99778                      0.38471482
               514.54993                      0.40294409
               515.10208                      0.42008557
               515.65424                      0.43609106
               516.20639                      0.45091556
               516.75854                       0.4645175
                517.3107                      0.47685915
               517.86285                      0.48790644
                 518.415                      0.49762902
               518.96716                      0.50600066
               519.51931                      0.51299926
               520.07146                      0.51860663
               520.62361                      0.52280875
               521.17577                      0.52559587
               521.72792                      0.52696225
               522.28007                      0.52690646
               522.83223                      0.52543152
               523.38438                      0.52254441
               523.93653                      0.51825606
               524.48869                      0.51258167
               525.04084                      0.50554062
               525.59299                      0.49715596
               526.14515                      0.48745465
                526.6973                       0.4764676
               527.24945                      0.46422925
                527.8016                      0.45077747
               528.35376                      0.43615357
               528.90591                      0.42040208
               529.45806                      0.40357056
               530.01022                      0.38570954
               530.56237                       0.3668723
               531.11452                      0.34711456
               531.66668                      0.32649446
               532.21883                       0.3050723
               532.77098                      0.28291024
               533.32314                      0.26007221
               533.87529                      0.23662388
               534.42744                      0.21263213
               534.97959                      0.18816464
               535.53175                      0.16329028
                536.0839                      0.13807881
               536.63605                      0.11259997
               537.18821                      0.08692369
               537.74036                     0.061120403
               538.29251                     0.035260205
               538.84467                    0.0094124765
               539.39682                    -0.016353765
               539.94897                    -0.041970283
               540.50113                    -0.067370094
               541.05328                    -0.092487266
               541.60543                     -0.11725707
               542.15758                     -0.14161642
               542.70974                     -0.16550408
               543.26189                     -0.18886082
               543.81404                     -0.21162921
                544.3662                     -0.23375383
               544.91835                     -0.25518176
                545.4705                     -0.27586268
               546.02266                     -0.29574856
               546.57481                     -0.31479403
               547.12696                     -0.33295643
               547.67912                     -0.35019593
               548.23127                      -0.3664757
               548.78342                     -0.38176175
               549.33557                      -0.3960228
               549.88773                     -0.40923091
               550.43988                     -0.42136125
               550.99203                     -0.43239176
               551.54419                     -0.44230345
               552.09634                     -0.45108064
               552.64849                     -0.45871053
               553.20065                     -0.46518328
                553.7528                     -0.47049224
               554.30495                     -0.47463359
               554.85711                      -0.4776063
               555.40926                     -0.47941237
               555.96141                     -0.48005667
               556.51356                     -0.47954656
               557.06572                     -0.47789213
               557.61787                     -0.47510617
               558.17002                     -0.47120385
               558.72218                     -0.46620265
               559.27433                     -0.46012257
               559.82648                     -0.45298579
               560.37864                     -0.44481646
               560.93079                     -0.43564082
               561.48294                     -0.42548715
                562.0351                     -0.41438541
               562.58725                     -0.40236728
                563.1394                     -0.38946615
               563.69155                     -0.37571686
               564.24371                     -0.36115557
               564.79586                     -0.34581987
               565.34801                     -0.32974858
               565.90017                     -0.31298153
               566.45232                      -0.2955595
               567.00447                     -0.27752424
               567.55663                     -0.25891837
               568.10878                     -0.23978517
               568.66093                     -0.22016858
               569.21309                     -0.20011306
               569.76524                     -0.17966354
               570.31739                      -0.1588653
               570.86955                     -0.13776392
                571.4217                     -0.11640519
               571.97385                    -0.094835117
                 572.526                    -0.073099739
               573.07816                    -0.051245021
               573.63031                    -0.029317044
               574.18246                   -0.0073617649
               574.73462                     0.014575389
               575.28677                     0.036449096
               575.83892                     0.058213992
               576.39108                     0.079825352
               576.94323                      0.10123908
               577.49538                      0.12241131
               578.04754                      0.14329863
               578.59969                       0.1638584
               579.15184                      0.18404859
               579.70399                      0.20382786
               580.25615                      0.22315552
                580.8083                      0.24199175
               581.36045                      0.26029773
               581.91261                      0.27803528
               582.46476                      0.29516714
               583.01691                      0.31165742
               583.56907                      0.32747116
               584.12122                      0.34257419
               584.67337                      0.35693379
               585.22553                      0.37051847
               585.77768                      0.38329784
               586.32983                      0.39524307
               586.88198                      0.40632678
               587.43414                      0.41652272
               587.98629                      0.42580622
               588.53844                      0.43415437
                589.0906                      0.44154575
               589.64275                      0.44796057
                590.1949                      0.45338093
               590.74706                      0.45779068
               591.29921                      0.46117535
               591.85136                      0.46352247
               592.40352                      0.46482164
               592.95567                      0.46506443
               593.50782                      0.46424437
               594.05997                      0.46235719
               594.61213                      0.45940074
               595.16428                      0.45537507
               595.71643                      0.45028252
               596.26859                      0.44412773
               596.82074                      0.43691759
               597.37289                      0.42866136
               597.92505                      0.41937072
                598.4772                      0.40905971
               599.02935                      0.39774479
               599.58151                      0.38544491
               600.13366                      0.37218131
               600.68581                      0.35797767
               601.23796                      0.34286029
               601.79012                      0.32685786
               602.34227                      0.31000119
               602.89442                      0.29232363
               603.44658                      0.27386108
               603.99873                      0.25465146
               604.55088                      0.23473488
               605.10304                      0.21415377
               605.65519                       0.1929528
               606.20734                      0.17117856
                606.7595                      0.14887952
               607.31165                       0.1261061
                607.8638                      0.10291068
               608.41595                     0.079347204
               608.96811                     0.055471047
               609.52026                      0.03133917
               610.07241                    0.0070099773
               610.62457                    -0.017457084
               611.17672                    -0.042001641
               611.72887                    -0.066562284
               612.28103                    -0.091076715
               612.83318                     -0.11548216
               613.38533                     -0.13971556
               613.93749                      -0.1637135
               614.48964                      -0.1874124
               615.04179                      -0.2107489
               615.59394                     -0.23366002
                616.1461                     -0.25608306
               616.69825                     -0.27795593
                617.2504                      -0.2992177
               617.80256                     -0.31980841
               618.35471                     -0.33966908
               618.90686                     -0.35874228
               619.45902                     -0.37697249
               620.01117                     -0.39430578
               620.56332                     -0.41068998
               621.11548                     -0.42607539
               621.66763                     -0.44041477
               622.21978                     -0.45366306
               622.77193                     -0.46577806
               623.32409                     -0.47672064
               623.87624                     -0.48645438
               624.42839                     -0.49494596
               624.98055                     -0.50216575
                625.5327                     -0.50808728
               626.08485                     -0.51268736
               626.63701                      -0.5159469
               627.18916                     -0.51785054
               627.74131                     -0.51838632
               628.29347                     -0.51754633
               628.84562                     -0.51532688
               629.39777                      -0.5117281
               629.94993                     -0.50675396
               630.50208                     -0.50041274
               631.05423                      -0.4927168
               631.60638                     -0.48368233
               632.15854                     -0.47332952
               632.71069                     -0.46168265
               633.26284                     -0.44877004
                 633.815                     -0.43462374
               634.36715                     -0.41927955
                634.9193                     -0.40277699
               635.47146                     -0.38515916
               636.02361                     -0.36647258
               636.57576                     -0.34676724
               637.12792                     -0.32609625
               637.68007                     -0.30451557
               638.23222                     -0.28208407
               638.78437                     -0.25886348
               639.33653                     -0.23491797
               639.88868                     -0.21031388
               640.44083                     -0.18511953
               640.99299                     -0.15940533
               641.54514                     -0.13324344
               642.09729                     -0.10670716
               642.64945                     -0.07987085
                643.2016                    -0.052810121
               643.75375                    -0.025601301
               644.30591                    0.0016790033
               644.85806                      0.02895392
               645.41021                     0.056146506
               645.96236                     0.083180198
               646.51452                      0.10997901
               647.06667                      0.13646755
               647.61882                      0.16257142
               648.17098                      0.18821769
               648.72313                      0.21333481
               649.27528                      0.23785268
               649.82744                       0.2617032
               650.37959                      0.28482063
               650.93174                      0.30714143
                651.4839                      0.32860444
               652.03605                      0.34915122
                652.5882                      0.36872631
               653.14035                      0.38727725
               653.69251                      0.40475472
               654.24466                      0.42111272
               654.79681                      0.43630877
               655.34897                      0.45030391
               655.90112                      0.46306288
               656.45327                      0.47455426
               657.00543                      0.48475031
               657.55758                      0.49362718
               658.10973                      0.50116518
               658.66189                      0.50734853
               659.21404                      0.51216533
               659.76619                      0.51560785
               660.31834                      0.51767226
                660.8705                      0.51835871
               661.42265                      0.51767159
                661.9748                      0.51561904
               662.52696                      0.51221276
               663.07911                      0.50746852
               663.63126                      0.50140608
               664.18342                      0.49404848
               664.73557                      0.48542211
               665.28772                      0.47555704
               665.83988                      0.46448672
               666.39203                      0.45224754
               666.94418                      0.43887881
               667.49633                      0.42442284
               668.04849                      0.40892474
               668.60064                      0.39243192
               669.15279                      0.37499421
               669.70495                      0.35666379
                670.2571                      0.33749466
               670.80925                      0.31754257
               671.36141                      0.29686517
               671.91356                      0.27552147
               672.46571                      0.25357155
               673.01787                      0.23107665
               673.57002                      0.20809893
               674.12217                      0.18470124
               674.67432                      0.16094688
               675.22648                       0.1368994
               675.77863                      0.11262251
               676.33078                     0.088179865
               676.88294                     0.063634818
               677.43509                     0.039050341
               677.98724                     0.014488862
                678.5394                   -0.0099880343
               679.09155                    -0.034319746
                679.6437                    -0.058446689
               680.19586                    -0.082310311
               680.74801                     -0.10585345
               681.30016                     -0.12902069
               681.85232                      -0.1517581
               682.40447                     -0.17401327
               682.95662                     -0.19573582
               683.50877                     -0.21687724
               684.06093                     -0.23739088
               684.61308                     -0.25723244
               685.16523                     -0.27635979
               685.71739                     -0.29473277
               686.26954                     -0.31231358
               686.82169                     -0.32906691
               687.37385                     -0.34495972
                 687.926                     -0.35996133
               688.47815                     -0.37404355
               689.03031                     -0.38718074
               689.58246                     -0.39934968
               690.13461                      -0.4105293
               690.68676                     -0.42070121
               691.23892                     -0.42984972
               691.79107                     -0.43796127
               692.34322                     -0.44502461
               692.89538                     -0.45103112
               693.44753                     -0.45597437
               693.99968                     -0.45985033
               694.55184                     -0.46265742
               695.10399                     -0.46439594
               695.65614                     -0.46506837
                696.2083                     -0.46467969
               696.76045                     -0.46323684
                697.3126                     -0.46074857
               697.86475                     -0.45722569
               698.41691                     -0.45268111
               698.96906                     -0.44712962
               699.52121                     -0.44058759
               700.07337                     -0.43307319
               700.62552                     -0.42460649
               701.17767                     -0.41520909
               701.72983                       -0.404904
               702.28198                       -0.393716
               702.83413                     -0.38167139
               703.38629                     -0.36879762
               703.93844                     -0.35512348
               704.49059                     -0.34067935
               705.04274                     -0.32549687
                705.5949                     -0.30960858
               706.14705                     -0.29304831
                706.6992                      -0.2758512
               707.25136                     -0.25805316
               707.80351                     -0.23969101
               708.35566                     -0.22080288
               708.90782                     -0.20142783
               709.45997                     -0.18160549
               710.01212                     -0.16137619
               710.56428                     -0.14078125
               711.11643                     -0.11986289
               711.66858                    -0.098663793
               712.22073                    -0.077226966
               712.77289                    -0.055596293
               713.32504                    -0.033816309
               713.87719                    -0.011931662
               714.42935                     0.010012587
                714.9815                     0.031970768
               715.53365                     0.053897114
               716.08581                     0.075745802
               716.63796                     0.097470656
               717.19011                      0.11902538
               717.74227                      0.14036382
               718.29442                      0.16143991
               718.84657                       0.1822076
               719.39872                      0.20262105
               719.95088                      0.22263484
               720.50303                      0.24220402
               721.05518                      0.26128386
               721.60734                      0.27983014
               722.15949                      0.29779962
               722.71164                      0.31514973
                723.2638                      0.33183851
               723.81595                      0.34782507
                724.3681                      0.36306976
               724.92026                      0.37753374
               725.47241                      0.39117941
               726.02456                      0.40397086
               726.57671                      0.41587342
               727.12887                      0.42685387
               727.68102                      0.43688083
               728.23317                      0.44592453
               728.78533                      0.45395702
               729.33748                      0.46095258
               729.88963                      0.46688743
               730.44179                      0.47173972
               730.99394                      0.47549013
               731.54609                      0.47812161
               732.09825                      0.47961943
                732.6504                      0.47997146
               733.20255                      0.47916824
                733.7547                      0.47720294
               734.30686                      0.47407135
               734.85901                        0.469772
               735.41116                      0.46430644
               735.96332                      0.45767921
               736.51547                      0.44989758
               737.06762                      0.44097179
               737.61978                      0.43091521
               738.17193                      0.41974422
               738.72408                      0.40747819
               739.27624                      0.39413949
               739.82839                      0.37975351
               740.38054                      0.36434879
                740.9327                      0.34795668
               741.48485                      0.33061136
                 742.037                      0.31235016
               742.58915                      0.29321327
               743.14131                      0.27324336
               743.69346                       0.2524858
               744.24561                      0.23098885
               744.79777                      0.20880309
               745.34992                      0.18598137
               745.90207                      0.16257894
               746.45423                      0.13865332
               747.00638                      0.11426383
               747.55853                     0.089471516
               748.11069                      0.06433934
               748.66284                     0.038931889
               749.21499                     0.013314949
               749.76714                    -0.012444553
                750.3193                    -0.038278571
               750.87145                    -0.064118208
                751.4236                     -0.08989411
               751.97576                     -0.11553658
               752.52791                     -0.14097543
               753.08006                     -0.16614051
               753.63222                     -0.19096229
               754.18437                     -0.21537149
               754.73652                     -0.23929915
               755.28868                     -0.26267742
               755.84083                      -0.2854398
               756.39298                     -0.30752092
               756.94513                     -0.32885677
               757.49729                     -0.34938513
               758.04944                     -0.36904588
               758.60159                     -0.38778115
               759.15375                     -0.40553514
                759.7059                     -0.42225456
               760.25805                     -0.43788912
               760.81021                     -0.45239145
               761.36236                     -0.46571696
               761.91451                     -0.47782443
               762.46667                     -0.48867627
               763.01882                     -0.49823819
               763.57097                     -0.50647943
               764.12312                     -0.51337326
               764.67528                     -0.51889691
               765.22743                      -0.5230313
               765.77958                     -0.52576142
               766.33174                     -0.52707661
               766.88389                      -0.5269704
               767.43604                     -0.52544032
                767.9882                     -0.52248801
               768.54035                     -0.51811964
                769.0925                     -0.51234567
               769.64466                     -0.50518051
               770.19681                     -0.49664275
               770.74896                     -0.48675531
               771.30111                     -0.47554497
               771.85327                     -0.46304245
               772.40542                     -0.44928263
               772.95757                     -0.43430397
               773.50973                     -0.41814845
               774.06188                      -0.4008618
               774.61403                     -0.38249296
               775.16619                       -0.363094
               775.71834                     -0.34272028
               776.27049                     -0.32142994
               776.82265                     -0.29928366
                777.3748                     -0.27634466
               777.92695                     -0.25267845
                778.4791                      -0.2283525
               779.03126                     -0.20343621
               779.58341                     -0.17800059
               780.13556                     -0.15211795
               780.68772                      -0.1258617
               781.23987                    -0.099306203
               781.79202                    -0.072526537
               782.34418                    -0.045598122
               782.89633                    -0.018596567
               783.44848                    0.0084025462
               784.00064                     0.035323986
               784.55279                     0.062092994
               785.10494                     0.088635522
               785.65709                       0.1148787
               786.20925                       0.1407509
                786.7614                      0.16618169
               787.31355                      0.19110227
               787.86571                      0.21544599
               788.41786                      0.23914819
               788.97001                      0.26214603
               789.52217                      0.28437929
               790.07432                      0.30579071
               790.62647                       0.3263254
               791.17863                      0.34593113
               791.73078                      0.36455905
               792.28293                      0.38216339
               792.83509                      0.39870138
               793.38724                      0.41413379
               793.93939                      0.42842485
               794.49154                      0.44154222
                795.0437                      0.45345706
               795.59585                      0.46414402
                 796.148                      0.47358157
               796.70016                      0.48175215
               797.25231                      0.48864152
               797.80446                      0.49423888
               798.35662                      0.49853754
               798.90877                      0.50153447
               799.46092                      0.50322997
               800.01308                      0.50362796
               800.56523                      0.50273583
               801.11738                      0.50056459
               801.66953                      0.49712879
               802.22169                      0.49244584
               802.77384                      0.48653621
               803.32599                      0.47942389
               803.87815                      0.47113576
                804.4303                      0.46170132
               804.98245                      0.45115289
               805.53461                      0.43952539
               806.08676                      0.42685612
               806.63891                      0.41318487
               807.19107                      0.39855353
               807.74322                      0.38300576
               808.29537                      0.36658725
               808.84752                      0.34934553
               809.39968                      0.33132956
               809.95183                      0.31258954
               810.50398                      0.29317707
               811.05614                      0.27314488
               811.60829                      0.25254645
               812.16044                      0.23143608
                812.7126                      0.20986876
               813.26475                      0.18789978
                813.8169                      0.16558481
               814.36906                      0.14297983
               814.92121                      0.12014065
