        s / mm                Y (5)/real
               345.59109                   -0.0039125889
               346.14324                   -0.0033064636
               346.69539                    -0.002691245
               347.24755                   -0.0020681355
                347.7997                    -0.001438409
               348.35185                   -0.0008035464
               348.90401                  -0.00016486958
               349.45616                   0.00047632537
               350.00831                    0.0011185133
               350.56046                    0.0017603029
               351.11262                    0.0024004829
               351.66477                    0.0030375891
               352.21692                    0.0036700776
               352.76908                    0.0042966689
               353.32123                    0.0049160627
               353.87338                    0.0055267713
               354.42554                     0.006127408
               354.97769                    0.0067167086
               355.52984                    0.0072933127
                 356.082                    0.0078558371
               356.63415                    0.0084030385
                357.1863                    0.0089336836
               357.73845                    0.0094464434
               358.29061                    0.0099400643
               358.84276                     0.010413407
               359.39491                     0.010865292
               359.94707                     0.011294526
               360.49922                     0.011700008
               361.05137                     0.012080694
               361.60353                     0.012435574
               362.15568                     0.012763613
               362.70783                     0.013063789
               363.25999                     0.013335263
               363.81214                     0.013577256
               364.36429                     0.013788839
               364.91644                     0.013969175
                365.4686                     0.014117713
               366.02075                     0.014233839
                366.5729                     0.014316771
               367.12506                     0.014365996
               367.67721                     0.014381226
               368.22936                      0.01436197
               368.78152                     0.014307781
               369.33367                     0.014218551
               369.88582                     0.014094107
               370.43798                     0.013934193
               370.99013                      0.01373888
               371.54228                     0.013508313
               372.09443                     0.013242459
               372.64659                      0.01294155
               373.19874                     0.012606087
               373.75089                     0.012236398
               374.30305                     0.011832871
                374.8552                     0.011396222
               375.40735                      0.01092718
               375.95951                     0.010426423
               376.51166                    0.0098948519
               377.06381                    0.0093335376
               377.61597                     0.008743551
               378.16812                    0.0081260303
               378.72027                    0.0074822643
               379.27242                    0.0068136921
               379.82458                    0.0061218104
               380.37673                    0.0054081238
               380.92888                    0.0046742976
               381.48104                    0.0039221598
               382.03319                    0.0031535096
               382.58534                    0.0023702297
                383.1375                    0.0015744271
               383.68965                   0.00076820054
                384.2418                  -4.6402596e-05
               384.79396                  -0.00086713649
               385.34611                   -0.0016916359
               385.89826                   -0.0025176244
               386.45041                   -0.0033427756
               387.00257                   -0.0041646209
               387.55472                   -0.0049807261
               388.10687                   -0.0057886567
               388.65903                   -0.0065858547
               389.21118                   -0.0073698404
               389.76333                   -0.0081382524
               390.31549                   -0.0088885799
               390.86764                     -0.00961826
               391.41979                    -0.010324944
               391.97195                    -0.011006366
                392.5241                    -0.011660148
               393.07625                    -0.012283912
                393.6284                    -0.012875523
               394.18056                    -0.013433038
               394.73271                    -0.013954403
               395.28486                    -0.014437546
               395.83702                    -0.014880745
               396.38917                    -0.015282436
               396.94132                    -0.015640962
               397.49348                    -0.015954871
               398.04563                    -0.016223005
               398.59778                    -0.016444195
               399.14994                    -0.016617376
               399.70209                    -0.016741846
               400.25424                    -0.016817034
                400.8064                    -0.016842346
               401.35855                    -0.016817461
                401.9107                    -0.016742414
               402.46285                    -0.016617306
               403.01501                    -0.016442237
               403.56716                    -0.016217614
               404.11931                    -0.015944186
               404.67147                    -0.015622761
               405.22362                     -0.01525422
               405.77577                    -0.014839747
               406.32793                    -0.014380707
               406.88008                     -0.01387853
               407.43223                    -0.013334875
               407.98439                    -0.012751581
               408.53654                     -0.01213057
               409.08869                    -0.011473929
               409.64084                      -0.0107839
                 410.193                    -0.010062805
               410.74515                   -0.0093131072
                411.2973                   -0.0085373543
               411.84946                    -0.007738163
               412.40161                   -0.0069183063
               412.95376                   -0.0060805769
               413.50592                   -0.0052277312
               414.05807                   -0.0043626917
               414.61022                   -0.0034884349
               415.16238                   -0.0026077874
               415.71453                   -0.0017236707
               416.26668                  -0.00083914051
               416.81883                   4.2962109e-05
               417.37099                   0.00091988696
               417.92314                    0.0017887059
               418.47529                    0.0026465884
               419.02745                    0.0034909537
                419.5796                    0.0043192118
               420.13175                    0.0051287406
               420.68391                    0.0059171079
               421.23606                    0.0066820939
               421.78821                    0.0074214987
               422.34037                    0.0081331311
               422.89252                    0.0088150876
               423.44467                    0.0094656962
               423.99682                     0.010083194
               424.54898                     0.010665976
               425.10113                     0.011212857
               425.65328                     0.011722653
               426.20544                     0.012194133
               426.75759                     0.012626462
               427.30974                     0.013019071
                427.8619                     0.013371326
               428.41405                     0.013682703
                428.9662                     0.013952979
               429.51836                     0.014182113
               430.07051                     0.014370159
               430.62266                     0.014517273
               431.17481                     0.014623753
               431.72697                     0.014690056
               432.27912                     0.014716793
               432.83127                     0.014704699
               433.38343                     0.014654594
               433.93558                     0.014567344
               434.48773                     0.014443916
               435.03989                       0.0142855
               435.59204                     0.014093396
               436.14419                     0.013868788
               436.69635                     0.013612862
                437.2485                      0.01332707
               437.80065                     0.013012974
                438.3528                     0.012671986
               438.90496                     0.012305479
               439.45711                     0.011915018
               440.00926                      0.01150223
               440.56142                     0.011068594
               441.11357                     0.010615603
               441.66572                     0.010144826
               442.21788                    0.0096577334
               442.77003                    0.0091558096
               443.32218                    0.0086406018
               443.87434                    0.0081134618
               444.42649                    0.0075756863
               444.97864                    0.0070287535
               445.53079                    0.0064740383
               446.08295                    0.0059126999
                446.6351                     0.005345911
               447.18725                    0.0047748456
               447.73941                    0.0042006393
               448.29156                    0.0036244171
               448.84371                    0.0030471607
               449.39587                    0.0024697319
               449.94802                    0.0018930637
               450.50017                    0.0013181038
               451.05233                   0.00074564017
               451.60448                   0.00017635481
               452.15663                  -0.00038900479
               452.70878                  -0.00094966679
               453.26094                   -0.0015050048
               453.81309                   -0.0020544681
               454.36524                   -0.0025974154
                454.9174                    -0.003133212
               455.46955                   -0.0036613559
                456.0217                   -0.0041813558
               456.57386                   -0.0046926372
               457.12601                    -0.005194641
               457.67816                   -0.0056868997
               458.23032                   -0.0061689396
               458.78247                   -0.0066401809
               459.33462                   -0.0071000546
               459.88678                   -0.0075480897
               460.43893                   -0.0079837429
               460.99108                   -0.0084063907
               461.54323                   -0.0088154907
               462.09539                   -0.0092104494
               462.64754                   -0.0095905751
               463.19969                   -0.0099552783
               463.75185                    -0.010303949
                 464.304                    -0.010635826
               464.85615                    -0.010950205
               465.40831                    -0.011246391
               465.96046                    -0.011523604
               466.51261                    -0.011781133
               467.06477                    -0.012018239
               467.61692                    -0.012234054
               468.16907                     -0.01242784
               468.72122                    -0.012598894
               469.27338                    -0.012746333
               469.82553                    -0.012869365
               470.37768                    -0.012967338
               470.92984                    -0.013039478
               471.48199                    -0.013084992
               472.03414                    -0.013103241
                472.5863                    -0.013093615
               473.13845                    -0.013055435
                473.6906                     -0.01298809
               474.24276                    -0.012891186
               474.79491                    -0.012764317
               475.34706                    -0.012606915
               475.89921                    -0.012418665
               476.45137                    -0.012199533
               477.00352                    -0.011949276
               477.55567                    -0.011667679
               478.10783                    -0.011354911
               478.65998                    -0.011011148
               479.21213                      -0.0106365
               479.76429                    -0.010231322
               480.31644                   -0.0097960849
               480.86859                   -0.0093313152
               481.42075                   -0.0088377201
                481.9729                   -0.0083160399
               482.52505                   -0.0077671052
                483.0772                   -0.0071920051
               483.62936                   -0.0065918985
               484.18151                   -0.0059679737
               484.73366                    -0.005321578
               485.28582                    -0.004654167
               485.83797                   -0.0039673442
               486.39012                    -0.003262829
               486.94228                   -0.0025422988
               487.49443                   -0.0018075714
               488.04658                   -0.0010607213
               488.59874                  -0.00030381099
               489.15089                   0.00046113551
               489.70304                    0.0012319443
               490.25519                    0.0020063346
               490.80735                    0.0027820049
                491.3595                    0.0035566361
               491.91165                    0.0043278753
               492.46381                    0.0050933135
               493.01596                    0.0058505417
               493.56811                    0.0065971513
               494.12027                    0.0073306937
               494.67242                    0.0080488017
               495.22457                    0.0087491813
               495.77673                    0.0094294242
               496.32888                     0.010087156
               496.88103                     0.010720264
               497.43318                      0.01132665
               497.98534                     0.011904058
               498.53749                     0.012450433
               499.08964                     0.012964027
                499.6418                     0.013443033
               500.19395                     0.013885599
                500.7461                     0.014290174
               501.29826                     0.014655393
               501.85041                     0.014979845
               502.40256                      0.01526228
               502.95472                     0.015501736
               503.50687                     0.015697296
               504.05902                     0.015848104
               504.61117                     0.015953597
               505.16333                       0.0160134
               505.71548                     0.016027165
               506.26763                     0.015994703
               506.81979                     0.015916101
               507.37194                     0.015791614
               507.92409                     0.015621511
               508.47625                     0.015406181
                509.0284                     0.015146369
               509.58055                     0.014843024
               510.13271                     0.014496972
               510.68486                     0.014109171
               511.23701                     0.013681016
               511.78917                     0.013213963
               512.34132                     0.012709344
               512.89347                     0.012168768
               513.44562                     0.011594069
               513.99778                     0.010987002
               514.54993                     0.010349452
               515.10208                    0.0096835412
               515.65424                    0.0089913639
               516.20639                    0.0082750274
               516.75854                    0.0075367925
                517.3107                    0.0067789657
               517.86285                     0.006003875
                 518.415                    0.0052139229
               518.96716                    0.0044115094
               519.51931                     0.003599041
               520.07146                    0.0027789788
               520.62361                    0.0019537385
               521.17577                    0.0011257362
               521.72792                   0.00029748187
               522.28007                  -0.00052863257
               522.83223                   -0.0013503465
               523.38438                   -0.0021652695
               523.93653                   -0.0029710513
               524.48869                   -0.0037655562
               525.04084                   -0.0045465992
               525.59299                   -0.0053119965
               526.14515                   -0.0060597737
                526.6973                    -0.006787964
               527.24945                   -0.0074946087
                527.8016                   -0.0081779584
               528.35376                   -0.0088363332
               528.90591                   -0.0094680697
               529.45806                    -0.010071659
               530.01022                    -0.010645687
               530.56237                    -0.011188832
               531.11452                    -0.011699896
               531.66668                    -0.012177705
               532.21883                    -0.012621229
               532.77098                    -0.013029667
               533.32314                    -0.013402199
               533.87529                    -0.013738019
               534.42744                     -0.01403662
               534.97959                    -0.014297629
               535.53175                    -0.014520557
                536.0839                    -0.014705064
               536.63605                    -0.014851083
               537.18821                    -0.014958565
               537.74036                    -0.015027483
               538.29251                    -0.015057981
               538.84467                    -0.015050286
               539.39682                    -0.015004676
               539.94897                    -0.014921575
               540.50113                    -0.014801491
               541.05328                    -0.014644972
               541.60543                    -0.014452654
               542.15758                    -0.014225244
               542.70974                    -0.013963549
               543.26189                    -0.013668497
               543.81404                    -0.013341028
                544.3662                    -0.012982092
               544.91835                    -0.012592746
                545.4705                    -0.012174136
               546.02266                     -0.01172747
               546.57481                    -0.011254004
               547.12696                    -0.010754945
               547.67912                    -0.010231573
               548.23127                   -0.0096854016
               548.78342                    -0.009117876
               549.33557                   -0.0085302689
               549.88773                   -0.0079240779
               550.43988                   -0.0073009573
               550.99203                   -0.0066623778
               551.54419                   -0.0060098569
               552.09634                    -0.005345074
               552.64849                   -0.0046695933
               553.20065                   -0.0039849963
                553.7528                   -0.0032930103
               554.30495                   -0.0025952488
               554.85711                    -0.001893304
               555.40926                   -0.0011889245
               555.96141                  -0.00048376527
               556.51356                   0.00022061157
               557.06572                    0.0009224983
               557.61787                    0.0016201872
               558.17002                    0.0023120955
               558.72218                    0.0029966124
               559.27433                    0.0036721213
               559.82648                    0.0043370695
               560.37864                    0.0049898648
               560.93079                    0.0056289556
               561.48294                    0.0062529339
                562.0351                    0.0068603256
               562.58725                    0.0074495967
                563.1394                    0.0080194316
               563.69155                    0.0085685913
               564.24371                    0.0090956835
               564.79586                    0.0095994177
               565.34801                     0.010078727
               565.90017                     0.010532501
               566.45232                     0.010959602
               567.00447                     0.011359055
               567.55663                     0.011729974
               568.10878                     0.012071478
               568.66093                     0.012382798
               569.21309                     0.012663252
               569.76524                     0.012912171
               570.31739                      0.01312898
               570.86955                     0.013313298
                571.4217                     0.013464783
               571.97385                     0.013583042
                 572.526                     0.013667845
               573.07816                     0.013719196
               573.63031                     0.013737082
               574.18246                      0.01372145
               574.73462                     0.013672453
               575.28677                     0.013590432
               575.83892                     0.013475701
               576.39108                     0.013328593
               576.94323                     0.013149637
               577.49538                     0.012939482
               578.04754                      0.01269876
               578.59969                     0.012428189
               579.15184                     0.012128636
               579.70399                     0.011800978
               580.25615                     0.011446148
                580.8083                     0.011065235
               581.36045                     0.010659358
               581.91261                     0.010229588
               582.46476                    0.0097771313
               583.01691                    0.0093033505
               583.56907                    0.0088095459
               584.12122                    0.0082969501
               584.67337                     0.007766963
               585.22553                    0.0072211028
               585.77768                    0.0066607587
               586.32983                    0.0060873197
               586.88198                    0.0055023325
               587.43414                    0.0049072666
               587.98629                    0.0043035267
               588.53844                    0.0036926975
                589.0906                    0.0030763032
               589.64275                    0.0024556629
                590.1949                    0.0018322409
               590.74706                    0.0012076059
               591.29921                   0.00058313383
               591.85136                  -3.9854891e-05
               592.40352                  -0.00065997563
               592.95567                   -0.0012758935
               593.50782                   -0.0018863256
               594.05997                   -0.0024900231
               594.61213                   -0.0030857891
               595.16428                    -0.003672456
               595.71643                   -0.0042488813
               596.26859                   -0.0048139729
               596.82074                   -0.0053667374
               597.37289                   -0.0059062228
               597.92505                   -0.0064314313
                598.4772                   -0.0069414545
               599.02935                   -0.0074355039
               599.58151                   -0.0079127745
               600.13366                   -0.0083725101
               600.68581                   -0.0088139898
               601.23796                    -0.009236477
               601.79012                   -0.0096394138
               602.34227                    -0.010022305
               602.89442                     -0.01038447
               603.44658                    -0.010725315
               603.99873                    -0.011044461
               604.55088                     -0.01134149
               605.10304                    -0.011615915
               605.65519                    -0.011867287
               606.20734                    -0.012095244
                606.7595                    -0.012299485
               607.31165                    -0.012479663
                607.8638                    -0.012635431
               608.41595                    -0.012766519
               608.96811                    -0.012872612
               609.52026                    -0.012953419
               610.07241                    -0.013008775
               610.62457                    -0.013038467
               611.17672                     -0.01304221
               611.72887                    -0.013019797
               612.28103                    -0.012971088
               612.83318                    -0.012895936
               613.38533                    -0.012794194
               613.93749                    -0.012665724
               614.48964                    -0.012510439
               615.04179                     -0.01232831
               615.59394                    -0.012119293
                616.1461                    -0.011883332
               616.69825                    -0.011620478
                617.2504                    -0.011330875
               617.80256                    -0.011014601
               618.35471                    -0.010671767
               618.90686                    -0.010302651
               619.45902                   -0.0099075274
               620.01117                   -0.0094866395
               620.56332                   -0.0090404141
               621.11548                   -0.0085693545
               621.66763                   -0.0080739236
               622.21978                    -0.007554708
               622.77193                   -0.0070124215
               623.32409                   -0.0064477864
               623.87624                   -0.0058616153
               624.42839                    -0.005254861
               624.98055                   -0.0046285068
                625.5327                   -0.0039835906
               626.08485                    -0.003321318
               626.63701                   -0.0026429931
               627.18916                   -0.0019499354
               627.74131                   -0.0012435673
               628.29347                  -0.00052544372
               628.84562                   0.00020282195
               629.39777                   0.00093955363
               629.94993                     0.001682972
               630.50208                    0.0024311961
               631.05423                    0.0031822881
               631.60638                    0.0039342786
               632.15854                     0.004685097
               632.71069                     0.005432592
               633.26284                    0.0061746288
                 633.815                    0.0069090009
               634.36715                    0.0076334116
                634.9193                    0.0083456152
               635.47146                    0.0090433386
               636.02361                     0.009724228
               636.57576                     0.010385993
               637.12792                     0.011026349
               637.68007                     0.011642958
               638.23222                     0.012233582
               638.78437                     0.012796077
               639.33653                     0.013328254
               639.88868                     0.013827951
               640.44083                     0.014293153
               640.99299                     0.014721979
               641.54514                     0.015112544
               642.09729                        0.015463
               642.64945                     0.015771768
                643.2016                     0.016037433
               643.75375                     0.016258484
               644.30591                     0.016433561
               644.85806                     0.016561723
               645.41021                       0.0166421
               645.96236                     0.016673726
               646.51452                     0.016655954
               647.06667                     0.016588485
               647.61882                     0.016471027
               648.17098                     0.016303403
               648.72313                     0.016085742
               649.27528                     0.015818342
               649.82744                     0.015501677
               650.37959                     0.015136438
               650.93174                     0.014723463
                651.4839                     0.014263751
               652.03605                     0.013758502
                652.5882                     0.013209173
               653.14035                     0.012617435
               653.69251                     0.011984946
               654.24466                     0.011313494
               654.79681                     0.010605297
               655.34897                    0.0098626833
               655.90112                    0.0090878788
               656.45327                    0.0082833425
               657.00543                    0.0074517972
               657.55758                    0.0065959688
               658.10973                    0.0057186523
               658.66189                    0.0048228347
               659.21404                    0.0039115295
               659.76619                     0.002987698
               660.31834                    0.0020544642
                660.8705                    0.0011151027
               661.42265                    0.0001727555
                661.9748                  -0.00076948761
               662.52696                   -0.0017083745
               663.07911                   -0.0026406773
               663.63126                   -0.0035633349
               664.18342                   -0.0044732886
               664.73557                   -0.0053674411
               665.28772                   -0.0062428047
               665.83988                   -0.0070965621
               666.39203                   -0.0079259515
               666.94418                    -0.008728222
               667.49633                   -0.0095007984
               668.04849                    -0.010241317
               668.60064                     -0.01094748
               669.15279                    -0.011617089
               669.70495                    -0.012248153
                670.2571                    -0.012838861
               670.80925                     -0.01338755
               671.36141                    -0.013892727
               671.91356                    -0.014353068
               672.46571                     -0.01476742
               673.01787                    -0.015134836
               673.57002                    -0.015454576
               674.12217                    -0.015726064
               674.67432                    -0.015948872
               675.22648                    -0.016122805
               675.77863                    -0.016247896
               676.33078                    -0.016324262
               676.88294                    -0.016352167
               677.43509                    -0.016332171
               677.98724                       -0.016265
                678.5394                    -0.016151437
               679.09155                    -0.015992461
                679.6437                    -0.015789222
               680.19586                    -0.015542962
               680.74801                    -0.015255112
               681.30016                    -0.014927225
               681.85232                    -0.014560862
               682.40447                    -0.014157736
               682.95662                    -0.013719744
               683.50877                    -0.013248806
               684.06093                    -0.012746855
               684.61308                    -0.012215921
               685.16523                    -0.011658111
               685.71739                    -0.011075532
               686.26954                     -0.01047035
               686.82169                   -0.0098448117
               687.37385                    -0.009201035
                 687.926                   -0.0085410922
               688.47815                   -0.0078672726
               689.03031                    -0.007181831
               689.58246                   -0.0064867664
               690.13461                   -0.0057841382
               690.68676                   -0.0050760949
               691.23892                   -0.0043646154
               691.79107                    -0.003651616
               692.34322                   -0.0029390321
               692.89538                   -0.0022286758
               693.44753                   -0.0015222538
               693.99968                  -0.00082145731
               694.55184                  -0.00012793043
               695.10399                   0.00055681317
               695.65614                    0.0012313745
                696.2083                    0.0018943702
               696.76045                    0.0025444934
                697.3126                    0.0031805975
               697.86475                    0.0038015835
               698.41691                    0.0044063883
               698.96906                    0.0049940917
               699.52121                     0.005563848
               700.07337                    0.0061148349
               700.62552                    0.0066463317
               701.17767                    0.0071576903
               701.72983                    0.0076483181
               702.28198                    0.0081177503
               702.83413                    0.0085655595
               703.38629                    0.0089912773
               703.93844                    0.0093945501
               704.49059                    0.0097751587
               705.04274                     0.010132847
                705.5949                     0.010467324
               706.14705                     0.010778397
                706.6992                     0.011066005
               707.25136                      0.01133009
               707.80351                     0.011570469
               708.35566                     0.011787025
               708.90782                     0.011979819
               709.45997                     0.012148829
               710.01212                     0.012293954
               710.56428                     0.012415225
               711.11643                     0.012512655
               711.66858                     0.012586206
               712.22073                     0.012635975
               712.77289                     0.012662038
               713.32504                     0.012664304
               713.87719                      0.01264278
               714.42935                     0.012597643
                714.9815                     0.012528977
               715.53365                      0.01243672
               716.08581                     0.012320935
               716.63796                     0.012181833
               717.19011                     0.012019467
               717.74227                     0.011833826
               718.29442                      0.01162516
               718.84657                     0.011393682
               719.39872                     0.011139398
               719.95088                     0.010862541
               720.50303                     0.010563483
               721.05518                     0.010242379
               721.60734                    0.0098994582
               722.15949                    0.0095351591
               722.71164                    0.0091498373
                723.2638                    0.0087438597
               723.81595                    0.0083177428
                724.3681                    0.0078719766
               724.92026                    0.0074070774
               725.47241                    0.0069237253
               726.02456                     0.006422627
               726.57671                    0.0059044516
               727.12887                    0.0053699649
               727.68102                    0.0048200636
               728.23317                    0.0042556689
               728.78533                    0.0036777272
               729.33748                     0.003087293
               729.88963                    0.0024854539
               730.44179                    0.0018733202
               730.99394                    0.0012521787
               731.54609                   0.00062335128
               732.09825                  -1.1960622e-05
                732.6504                  -0.00065237813
               733.20255                   -0.0012963283
                733.7547                   -0.0019423892
               734.30686                   -0.0025891195
               734.85901                   -0.0032348577
               735.41116                   -0.0038780062
               735.96332                   -0.0045170116
               736.51547                    -0.005150162
               737.06762                   -0.0057757692
               737.61978                   -0.0063921853
               738.17193                   -0.0069976602
               738.72408                   -0.0075905049
               739.27624                   -0.0081690977
               739.82839                   -0.0087316946
               740.38054                   -0.0092765617
                740.9327                   -0.0098021057
               741.48485                    -0.010306755
                 742.037                     -0.01078891
               742.58915                    -0.011246982
               743.14131                    -0.011679469
               743.69346                    -0.012085021
               744.24561                    -0.012462279
               744.79777                    -0.012809852
               745.34992                    -0.013126554
               745.90207                    -0.013411298
               746.45423                    -0.013662956
               747.00638                    -0.013880571
               747.55853                    -0.014063335
               748.11069                    -0.014210407
               748.66284                    -0.014321111
               749.21499                     -0.01439496
               749.76714                    -0.014431461
                750.3193                     -0.01443024
               750.87145                    -0.014391134
                751.4236                    -0.014314049
               751.97576                    -0.014198957
               752.52791                    -0.014045989
               753.08006                    -0.013855412
               753.63222                    -0.013627585
               754.18437                    -0.013362984
               754.73652                    -0.013062224
               755.28868                    -0.012726019
               755.84083                    -0.012355189
               756.39298                    -0.011950679
               756.94513                     -0.01151351
               757.49729                    -0.011044809
               758.04944                    -0.010545849
               758.60159                    -0.010017947
               759.15375                   -0.0094625054
                759.7059                    -0.008881065
               760.25805                   -0.0082751716
               760.81021                    -0.007646434
               761.36236                   -0.0069966293
               761.91451                   -0.0063275389
               762.46667                   -0.0056409447
               763.01882                   -0.0049387445
               763.57097                   -0.0042228557
               764.12312                   -0.0034952192
               764.67528                   -0.0027578448
               765.22743                   -0.0020127038
               765.77958                   -0.0012617785
               766.33174                  -0.00050713201
               766.88389                   0.00024920416
               767.43604                    0.0010052321
                767.9882                    0.0017589493
               768.54035                    0.0025083811
                769.0925                    0.0032515125
               769.64466                    0.0039863455
               770.19681                    0.0047110682
               770.74896                    0.0054238766
               771.30111                    0.0061227961
               771.85327                    0.0068059904
               772.40542                    0.0074718947
               772.95757                    0.0081188444
               773.50973                    0.0087450358
               774.06188                    0.0093489077
               774.61403                    0.0099291199
               775.16619                     0.010484229
               775.71834                      0.01101275
               776.27049                     0.011513419
               776.82265                     0.011985114
                777.3748                     0.012426644
               777.92695                     0.012836895
                778.4791                     0.013214946
               779.03126                     0.013559864
               779.58341                     0.013870757
               780.13556                     0.014146986
               780.68772                     0.014387936
               781.23987                     0.014592891
