        s / mm                Z (8)/real
               342.83032                     -0.41794869
               343.38247                     -0.43050361
               343.93463                     -0.44209412
               344.48678                     -0.45268572
               345.03893                     -0.46224593
               345.59109                     -0.47074409
               346.14324                     -0.47815163
               346.69539                     -0.48444247
               347.24755                     -0.48959285
                347.7997                     -0.49358112
               348.35185                     -0.49638841
               348.90401                     -0.49799885
               349.45616                       -0.498399
               350.00831                     -0.49757812
               350.56046                     -0.49552873
               351.11262                      -0.4922464
               351.66477                     -0.48772959
               352.21692                     -0.48197983
               352.76908                     -0.47500199
               353.32123                     -0.46680425
               353.87338                     -0.45739807
               354.42554                     -0.44679814
               354.97769                      -0.4350224
               355.52984                     -0.42209219
                 356.082                     -0.40803221
               356.63415                     -0.39287044
                357.1863                     -0.37663812
               357.73845                     -0.35936973
               358.29061                     -0.34110294
               358.84276                     -0.32187851
               359.39491                     -0.30174022
               359.94707                     -0.28073488
               360.49922                     -0.25891215
               361.05137                     -0.23632434
               361.60353                      -0.2130265
               362.15568                     -0.18907626
               362.70783                     -0.16453338
               363.25999                     -0.13945985
               363.81214                     -0.11391985
               364.36429                    -0.087979374
               364.91644                    -0.061706002
                365.4686                    -0.035168885
               366.02075                   -0.0084385765
                366.5729                     0.018413372
               367.12506                     0.045314615
               367.67721                      0.07219201
               368.22936                     0.098971899
               368.78152                      0.12558054
               369.33367                       0.1519442
               369.88582                      0.17798927
               370.43798                       0.2036426
               370.99013                      0.22883173
               371.54228                      0.25348519
               372.09443                      0.27753276
               372.64659                      0.30090543
               373.19874                       0.3235357
               373.75089                      0.34535812
               374.30305                      0.36630925
                374.8552                      0.38632783
               375.40735                      0.40535508
               375.95951                      0.42333495
               376.51166                      0.44021421
               377.06381                      0.45594255
               377.61597                       0.4704729
               378.16812                      0.48376173
               378.72027                      0.49576906
               379.27242                      0.50645828
               379.82458                      0.51579659
               380.37673                      0.52375538
               380.92888                       0.5303099
               381.48104                      0.53543939
               382.03319                      0.53912744
               382.58534                      0.54136186
                383.1375                      0.54213453
               383.68965                      0.54144181
                384.2418                      0.53928453
               384.79396                       0.5356677
               385.34611                      0.53060055
               385.89826                       0.5240968
               386.45041                      0.51617445
               387.00257                      0.50685554
               387.55472                      0.49616632
               388.10687                      0.48413734
               388.65903                      0.47080283
               389.21118                       0.4562007
               389.76333                      0.44037293
               390.31549                      0.42336525
               390.86764                      0.40522647
               391.41979                      0.38600853
               391.97195                      0.36576684
                392.5241                      0.34455986
               393.07625                      0.32244853
                393.6284                      0.29949616
               394.18056                      0.27576861
               394.73271                      0.25133406
               395.28486                      0.22626238
               395.83702                      0.20062497
               396.38917                      0.17449489
               396.94132                      0.14794642
               397.49348                       0.1210546
               398.04563                      0.09389526
               398.59778                     0.066544891
               399.14994                     0.039080176
               399.70209                     0.011577596
               400.25424                    -0.015886587
                400.8064                    -0.043236404
               401.35855                    -0.070396592
                401.9107                    -0.097293006
               402.46285                     -0.12385266
               403.01501                     -0.15000386
               403.56716                     -0.17567658
               404.11931                     -0.20080259
               404.67147                     -0.22531558
               405.22362                     -0.24915148
               405.77577                     -0.27224871
               406.32793                     -0.29454819
               406.88008                     -0.31599349
               407.43223                       -0.336531
               407.98439                     -0.35611009
               408.53654                     -0.37468334
               409.08869                     -0.39220663
               409.64084                     -0.40863905
                 410.193                     -0.42394297
               410.74515                     -0.43808434
                411.2973                     -0.45103266
               411.84946                     -0.46276123
               412.40161                     -0.47324693
               412.95376                     -0.48247005
               413.50592                     -0.49041445
               414.05807                     -0.49706799
               414.61022                     -0.50242228
               415.16238                     -0.50647234
               415.71453                     -0.50921664
               416.26668                     -0.51065734
               416.81883                     -0.51080009
               417.37099                     -0.50965402
               417.92314                     -0.50723154
               418.47529                     -0.50354823
               419.02745                     -0.49862283
                419.5796                     -0.49247715
               420.13175                     -0.48513599
               420.68391                     -0.47662696
               421.23606                     -0.46698027
               421.78821                      -0.4562287
               422.34037                     -0.44440749
               422.89252                     -0.43155414
               423.44467                     -0.41770838
               423.99682                     -0.40291194
               424.54898                     -0.38720822
               425.10113                     -0.37064228
               425.65328                     -0.35326098
               426.20544                     -0.33511268
               426.75759                     -0.31624673
               427.30974                     -0.29671348
                427.8619                     -0.27656438
               428.41405                     -0.25585189
                428.9662                     -0.23462899
               429.51836                     -0.21294911
               430.07051                     -0.19086604
               430.62266                     -0.16843397
               431.17481                     -0.14570732
               431.72697                     -0.12274034
               432.27912                    -0.099587037
               432.83127                    -0.076301368
               433.38343                    -0.052937057
               433.93558                      -0.0295472
               434.48773                   -0.0061842302
               435.03989                     0.017099892
               435.59204                     0.040253802
               436.14419                     0.063227156
               436.69635                     0.085970716
                437.2485                      0.10843605
               437.80065                      0.13057557
                438.3528                        0.152343
               438.90496                      0.17369345
               439.45711                      0.19458319
               440.00926                      0.21496966
               440.56142                       0.2348116
               441.11357                      0.25406932
               441.66572                      0.27270467
               442.21788                      0.29068093
               442.77003                       0.3079627
               443.32218                       0.3245162
               443.87434                      0.34030943
               444.42649                      0.35531197
               444.97864                      0.36949493
               445.53079                      0.38283121
               446.08295                      0.39529541
                446.6351                      0.40686354
               447.18725                      0.41751349
               447.73941                      0.42722519
               448.29156                      0.43598021
               448.84371                      0.44376159
               449.39587                      0.45055433
               449.94802                       0.4563454
               450.50017                      0.46112344
               451.05233                      0.46487886
               451.60448                      0.46760406
               452.15663                       0.4692932
               452.70878                       0.4699422
               453.26094                      0.46954892
               453.81309                      0.46811326
               454.36524                      0.46563686
                454.9174                      0.46212307
               455.46955                      0.45757732
                456.0217                      0.45200709
               456.57386                      0.44542165
               457.12601                      0.43783198
               457.67816                       0.4292511
               458.23032                      0.41969403
               458.78247                      0.40917764
               459.33462                      0.39772053
               459.88678                      0.38534342
               460.43893                      0.37206907
               460.99108                      0.35792186
               461.54323                      0.34292789
               462.09539                      0.32711543
               462.64754                      0.31051464
               463.19969                      0.29315722
               463.75185                      0.27507669
                 464.304                      0.25630854
               464.85615                      0.23688995
               465.40831                      0.21685963
               465.96046                      0.19625797
               466.51261                      0.17512711
               467.06477                      0.15351075
               467.61692                       0.1314539
               468.16907                      0.10900303
               468.72122                     0.086206211
               469.27338                     0.063112643
               469.82553                     0.039772533
               470.37768                     0.016237497
               470.92984                   -0.0074397089
               471.48199                    -0.031205637
               472.03414                    -0.055005954
                472.5863                    -0.078785445
               473.13845                     -0.10248843
                473.6906                     -0.12605876
               474.24276                      -0.1494397
               474.79491                     -0.17257425
               475.34706                     -0.19540547
               475.89921                     -0.21787648
               476.45137                     -0.23993035
               477.00352                     -0.26151047
               477.55567                      -0.2825609
               478.10783                     -0.30302623
               478.65998                     -0.32285161
               479.21213                     -0.34198323
               479.76429                     -0.36036852
               480.31644                     -0.37795602
               480.86859                     -0.39469561
               481.42075                     -0.41053889
                481.9729                     -0.42543913
               482.52505                     -0.43935137
                483.0772                     -0.45223277
               483.62936                     -0.46404286
               484.18151                      -0.4747434
               484.73366                     -0.48429851
               485.28582                     -0.49267516
               485.83797                      -0.4998432
               486.39012                     -0.50577511
               486.94228                     -0.51044633
               487.49443                     -0.51383585
               488.04658                     -0.51592598
               488.59874                       -0.516702
               489.15089                     -0.51615268
               489.70304                      -0.5142707
               490.25519                     -0.51105227
               490.80735                     -0.50649699
                491.3595                     -0.50060836
               491.91165                     -0.49339379
               492.46381                     -0.48486436
               493.01596                     -0.47503491
               493.56811                      -0.4639242
               494.12027                     -0.45155475
               494.67242                     -0.43795279
               495.22457                     -0.42314834
               495.77673                      -0.4071751
               496.32888                     -0.39007037
               496.88103                     -0.37187497
               497.43318                     -0.35263321
               497.98534                     -0.33239271
               498.53749                     -0.31120423
               499.08964                     -0.28912164
                499.6418                      -0.2662019
               500.19395                     -0.24250469
                500.7461                     -0.21809218
               501.29826                      -0.1930291
               501.85041                     -0.16738251
               502.40256                     -0.14122133
               502.95472                      -0.1146164
               503.50687                     -0.08764042
               504.05902                    -0.060367376
               504.61117                    -0.032872287
               505.16333                   -0.0052313154
               505.71548                     0.022478605
               506.26763                     0.050180181
               506.81979                     0.077795789
               507.37194                      0.10524772
               507.92409                      0.13245865
               508.47625                      0.15935178
                509.0284                      0.18585102
               509.58055                       0.2118811
               510.13271                      0.23736801
               510.68486                      0.26223937
               511.23701                      0.28642455
               511.78917                      0.30985458
               512.34132                      0.33246253
               512.89347                      0.35418416
               513.44562                      0.37495794
               513.99778                      0.39472478
               514.54993                       0.4134284
               515.10208                      0.43101588
               515.65424                      0.44743778
               516.20639                      0.46264794
               516.75854                      0.47660366
                517.3107                      0.48926614
               517.86285                      0.50060057
                 518.415                      0.51057593
               518.96716                      0.51916505
               519.51931                      0.52634521
               520.07146                      0.53209799
               520.62361                      0.53640896
               521.17577                      0.53926797
               521.72792                      0.54066938
               522.28007                      0.54061172
               522.83223                      0.53909774
               523.38438                       0.5361347
               523.93653                      0.53173409
               524.48869                       0.5259114
               525.04084                      0.51868626
               525.59299                       0.5100825
               526.14515                      0.50012793
                526.6973                       0.4888541
               527.24945                      0.47629623
                527.8016                      0.46249329
               528.35376                       0.4474877
               528.90591                      0.43132515
               529.45806                      0.41405443
               530.01022                      0.39572733
               530.56237                      0.37639852
               531.11452                      0.35612526
               531.66668                      0.33496713
               532.21883                      0.31298592
               532.77098                       0.2902456
               533.32314                      0.26681193
               533.87529                      0.24275202
               534.42744                      0.21813432
               534.97959                      0.19302864
               535.53175                      0.16750567
                536.0839                      0.14163671
               536.63605                      0.11549349
               537.18821                     0.089148023
               537.74036                     0.062672331
               538.29251                     0.036138246
               538.84467                    0.0096171992
               539.39682                    -0.016820015
               539.94897                    -0.043103452
               540.50113                    -0.069164241
               541.05328                    -0.094934724
               541.60543                     -0.12034859
               542.15758                     -0.14534112
               542.70974                     -0.16984944
               543.26189                     -0.19381258
               543.81404                     -0.21717165
                544.3662                     -0.23987004
               544.91835                     -0.26185343
                545.4705                     -0.28306988
               546.02266                     -0.30347019
               546.57481                     -0.32300794
               547.12696                     -0.34163944
               547.67912                     -0.35932385
               548.23127                     -0.37602319
               548.78342                     -0.39170251
               549.33557                     -0.40633005
               549.88773                     -0.41987722
               550.43988                     -0.43231832
               550.99203                     -0.44363077
               551.54419                     -0.45379526
               552.09634                     -0.46279559
               552.64849                     -0.47061872
               553.20065                     -0.47725475
                553.7528                     -0.48269671
               554.30495                      -0.4869406
               554.85711                     -0.48998562
               555.40926                     -0.49183393
               555.96141                     -0.49249039
               556.51356                     -0.49196263
               557.06572                     -0.49026105
               557.61787                     -0.48739875
               558.17002                     -0.48339135
               558.72218                     -0.47825694
               559.27433                     -0.47201599
               559.82648                     -0.46469114
               560.37864                     -0.45630722
               560.93079                      -0.4468913
               561.48294                     -0.43647242
                562.0351                     -0.42508129
               562.58725                     -0.41275035
                563.1394                     -0.39951384
               563.69155                     -0.38540757
               564.24371                     -0.37046873
               564.79586                     -0.35473575
               565.34801                     -0.33824837
               565.90017                     -0.32104756
               566.45232                     -0.30317516
               567.00447                     -0.28467395
               567.55663                     -0.26558769
               568.10878                     -0.24596072
               568.66093                     -0.22583791
               569.21309                     -0.20526498
               569.76524                     -0.18428817
               570.31739                     -0.16295379
               570.86955                     -0.14130844
                571.4217                     -0.11939916
               571.97385                     -0.09727325
                 572.526                    -0.074977896
               573.07816                    -0.052560101
               573.63031                    -0.030066993
               574.18246                    -0.007545773
               574.73462                     0.014956742
               575.28677                      0.03739412
               575.83892                     0.059720061
               576.39108                     0.081888632
               576.94323                       0.1038545
               577.49538                      0.12557272
               578.04754                      0.14699878
               578.59969                      0.16808896
               579.15184                      0.18880022
               579.70399                      0.20909006
               580.25615                       0.2289167
                580.8083                      0.24823937
               581.36045                      0.26701814
               581.91261                      0.28521395
               582.46476                       0.3027887
               583.01691                      0.31970535
               583.56907                      0.33592794
               584.12122                      0.35142165
               584.67337                      0.36615281
               585.22553                      0.38008911
               585.77768                      0.39319954
               586.32983                      0.40545435
               586.88198                      0.41682528
               587.43414                      0.42728562
               587.98629                      0.43681006
               588.53844                      0.44537492
                589.0906                      0.45295841
               589.64275                      0.45954034
                590.1949                      0.46510208
               590.74706                      0.46962697
               591.29921                      0.47310042
               591.85136                      0.47550967
               592.40352                      0.47684388
               592.95567                      0.47709442
               593.50782                      0.47625474
               594.05997                      0.47432038
               594.61213                      0.47128919
               595.16428                      0.46716123
               595.71643                      0.46193882
               596.26859                      0.45562667
               596.82074                      0.44823202
               597.37289                      0.43976438
               597.92505                       0.4302356
                598.4772                         0.41966
               599.02935                      0.40805456
               599.58151                      0.39543872
               600.13366                       0.3818343
               600.68581                      0.36726562
               601.23796                      0.35175952
               601.79012                      0.33534532
               602.34227                      0.31805485
               602.89442                      0.29992236
               603.44658                      0.28098438
               603.99873                      0.26127981
               604.55088                      0.24084989
               605.10304                      0.21973817
               605.65519                      0.19799042
               606.20734                      0.17565444
                606.7595                      0.15277986
               607.31165                      0.12941836
                607.8638                       0.1056237
               608.41595                     0.081451224
               608.96811                      0.05695773
               609.52026                      0.03220163
               610.07241                    0.0072427257
               610.62457                    -0.017858057
               611.17672                    -0.043038623
               611.72887                      -0.0682359
               612.28103                    -0.093386181
               612.83318                     -0.11842513
               613.38533                     -0.14328786
               613.93749                     -0.16790934
               614.48964                     -0.19222449
               615.04179                     -0.21616827
               615.59394                      -0.2396759
                616.1461                     -0.26268308
               616.69825                      -0.2851263
                617.2504                     -0.30694287
               617.80256                     -0.32807105
               618.35471                     -0.34845062
               618.90686                     -0.36802281
               619.45902                      -0.3867302
               620.01117                     -0.40451726
               620.56332                     -0.42133097
               621.11548                      -0.4371203
               621.66763                     -0.45183629
               622.21978                     -0.46543283
               622.77193                     -0.47786688
               623.32409                     -0.48909812
               623.87624                     -0.49908896
               624.42839                     -0.50780523
               624.98055                     -0.51521645
                625.5327                      -0.5212956
               626.08485                     -0.52601905
               626.63701                     -0.52936688
               627.18916                     -0.53132316
               627.74131                     -0.53187581
               628.29347                     -0.53101671
               628.84562                       -0.528742
               629.39777                     -0.52505185
               629.94993                     -0.51995037
               630.50208                     -0.51344588
               631.05423                     -0.50555098
               631.60638                      -0.4962825
               632.15854                     -0.48566124
               632.71069                     -0.47371196
               633.26284                     -0.46046359
                 633.815                     -0.44594917
               634.36715                     -0.43020547
                634.9193                     -0.41327304
               635.47146                     -0.39519612
               636.02361                     -0.37602245
               636.57576                     -0.35580322
               637.12792                     -0.33459307
               637.68007                     -0.31244956
               638.23222                       -0.289433
               638.78437                     -0.26560656
               639.33653                     -0.24103618
               639.88868                     -0.21579019
               640.44083                     -0.18993881
               640.99299                     -0.16355401
               641.54514                     -0.13670959
               642.09729                     -0.10948103
               642.64945                    -0.081944953
                643.2016                    -0.054178771
               643.75375                    -0.026260597
               644.30591                    0.0017308049
               644.85806                     0.029716426
               645.41021                     0.057617487
               645.96236                     0.085355467
               646.51452                      0.11285219
               647.06667                      0.14003038
               647.61882                      0.16681393
               648.17098                      0.19312778
               648.72313                      0.21889834
               649.27528                        0.244054
               649.82744                      0.26852503
               650.37959                      0.29224362
               650.93174                      0.31514455
                651.4839                      0.33716533
               652.03605                      0.35824605
                652.5882                      0.37832961
               653.14035                      0.39736218
               653.69251                      0.41529326
               654.24466                      0.43207575
               654.79681                      0.44766605
               655.34897                      0.46202412
               655.90112                       0.4751137
               656.45327                       0.4869026
               657.00543                      0.49736251
               657.55758                      0.50646898
               658.10973                      0.51420165
               658.66189                      0.52054434
               659.21404                      0.52548493
               659.76619                      0.52901539
               660.31834                      0.53113186
                660.8705                      0.53183463
               661.42265                      0.53112799
                661.9748                      0.52902024
               662.52696                      0.52552367
               663.07911                      0.52065443
               663.63126                      0.51443247
               664.18342                      0.50688154
               664.73557                      0.49802904
               665.28772                      0.48790566
               665.83988                      0.47654541
               666.39203                      0.46398581
               666.94418                      0.45026749
               667.49633                      0.43543372
               668.04849                      0.41953047
               668.60064                      0.40260665
               669.15279                      0.38471356
               669.70495                      0.36590447
                670.2571                      0.34623477
               670.80925                      0.32576191
               671.36141                      0.30454501
               671.91356                      0.28264447
               672.46571                      0.26012198
               673.01787                       0.2370405
               673.57002                      0.21346387
               674.12217                       0.1894565
               674.67432                      0.16508331
               675.22648                      0.14040957
               675.77863                      0.11550067
               676.33078                     0.090421963
               676.88294                     0.065238459
               677.43509                     0.040014717
               677.98724                     0.014814796
                678.5394                    -0.010298012
               679.09155                    -0.035261462
                679.6437                    -0.060014409
               680.19586                    -0.084496918
               680.74801                     -0.10865046
               681.30016                     -0.13241799
               681.85232                       -0.155744
               682.40447                     -0.17857489
               682.95662                     -0.20085902
               683.50877                     -0.22254661
               684.06093                     -0.24358987
               684.61308                     -0.26394327
               685.16523                     -0.28356352
               685.71739                     -0.30240948
               686.26954                     -0.32044255
               686.82169                     -0.33762653
               687.37385                     -0.35392743
                 687.926                     -0.36931376
               688.47815                     -0.38375676
               689.03031                     -0.39723014
               689.58246                     -0.40970993
               690.13461                     -0.42117473
               690.68676                     -0.43160581
               691.23892                     -0.44098694
               691.79107                     -0.44930415
               692.34322                     -0.45654613
               692.89538                     -0.46270409
               693.44753                     -0.46777144
               693.99968                     -0.47174399
               694.55184                     -0.47462009
               695.10399                     -0.47640021
               695.65614                     -0.47708703
                696.2083                      -0.4766855
               696.76045                     -0.47520271
                697.3126                     -0.47264781
               697.86475                     -0.46903192
               698.41691                     -0.46436814
               698.96906                     -0.45867165
               699.52121                     -0.45195949
               700.07337                     -0.44425024
               700.62552                     -0.43556425
               701.17767                     -0.42592375
               701.72983                     -0.41535257
               702.28198                     -0.40387595
               702.83413                     -0.39152066
               703.38629                     -0.37831498
               703.93844                     -0.36428866
               704.49059                     -0.34947267
               705.04274                     -0.33389934
                705.5949                     -0.31760226
               706.14705                     -0.30061597
                706.6992                     -0.28297619
               707.25136                     -0.26472015
               707.80351                     -0.24588589
               708.35566                     -0.22651197
               708.90782                     -0.20663813
               709.45997                     -0.18630544
               710.01212                      -0.1655555
               710.56428                     -0.14443043
               711.11643                     -0.12297331
               711.66858                     -0.10122799
               712.22073                    -0.079238852
               712.77289                    -0.057050762
               713.32504                    -0.034709171
               713.87719                    -0.012260031
               714.42935                      0.01025035
                714.9815                     0.032775325
               715.53365                     0.055267873
               716.08581                     0.077680784
               716.63796                     0.099966843
               717.19011                      0.12207874
               717.74227                      0.14396903
               718.29442                      0.16559026
               718.84657                      0.18689521
               719.39872                      0.20783705
               719.95088                      0.22836919
               720.50303                       0.2484453
               721.05518                      0.26801949
               721.60734                       0.2870466
               722.15949                      0.30548216
               722.71164                      0.32328235
                723.2638                      0.34040428
               723.81595                      0.35680604
                724.3681                      0.37244672
               724.92026                      0.38728658
               725.47241                      0.40128717
               726.02456                      0.41441147
               726.57671                      0.42662392
               727.12887                      0.43789052
               727.68102                      0.44817894
               728.23317                      0.45745874
               728.78533                       0.4657014
               729.33748                       0.4728802
               729.88963                      0.47897071
               730.44179                      0.48395095
               730.99394                      0.48780094
               731.54609                      0.49050289
               732.09825                      0.49204188
                732.6504                      0.49240566
               733.20255                       0.4915843
                733.7547                      0.48957056
               734.30686                      0.48636036
               734.85901                      0.48195242
               735.41116                      0.47634811
               735.96332                      0.46955186
               736.51547                      0.46157137
               737.06762                      0.45241723
               737.61978                      0.44210294
               738.17193                      0.43064527
               738.72408                      0.41806425
               739.27624                      0.40438279
               739.82839                      0.38962676
               740.38054                      0.37382537
                740.9327                      0.35701096
               741.48485                      0.33921871
                 742.037                      0.32048667
               742.58915                      0.30085593
               743.14131                      0.28037041
               743.69346                      0.25907673
               744.24561                      0.23702419
               744.79777                      0.21426473
               745.34992                      0.19085273
               745.90207                      0.16684468
               746.45423                      0.14229933
               747.00638                      0.11727774
               747.55853                      0.09184283
               748.11069                     0.066058945
               748.66284                     0.039992092
               749.21499                     0.013709971
               749.76714                    -0.012718612
                750.3193                    -0.039224017
               750.87145                    -0.065735658
                751.4236                    -0.092182228
               751.97576                      -0.1184921
               752.52791                     -0.14459347
               753.08006                     -0.17041448
               753.63222                     -0.19588344
               754.18437                     -0.22092916
               754.73652                     -0.24548124
               755.28868                     -0.26947012
               755.84083                     -0.29282725
               756.39298                     -0.31548537
               756.94513                     -0.33737898
               757.49729                      -0.3584445
               758.04944                      -0.3786201
               758.60159                     -0.39784597
               759.15375                     -0.41606491
                759.7059                     -0.43322257
               760.25805                     -0.44926725
               760.81021                     -0.46415002
               761.36236                     -0.47782526
               761.91451                     -0.49025085
               762.46667                     -0.50138795
               763.01882                     -0.51120126
               763.57097                     -0.51965945
               764.12312                     -0.52673505
               764.67528                     -0.53240446
               765.22743                      -0.5366482
               765.77958                     -0.53945096
               766.33174                     -0.54080164
               766.88389                     -0.54069354
               767.43604                     -0.53912427
                767.9882                     -0.53609563
               768.54035                     -0.53161378
                769.0925                     -0.52568936
               769.64466                     -0.51833734
               770.19681                     -0.50957685
               770.74896                     -0.49943111
               771.30111                     -0.48792776
               771.85327                     -0.47509863
               772.40542                     -0.46097929
               772.95757                     -0.44560911
               773.50973                     -0.42903133
               774.06188                     -0.41129279
               774.61403                     -0.39244382
               775.16619                     -0.37253804
               775.71834                     -0.35163206
               776.27049                      -0.3297855
               776.82265                     -0.30706078
                777.3748                     -0.28352271
               777.92695                     -0.25923855
                778.4791                     -0.23427774
