        s / mm                X (7)/real
                374.8552                     0.010825032
               375.40735                     0.011853314
               375.95951                     0.012825442
               376.51166                     0.013734715
               377.06381                     0.014574525
               377.61597                     0.015338581
               378.16812                     0.016021211
               378.72027                     0.016617102
               379.27242                     0.017121164
               379.82458                     0.017528965
               380.37673                     0.017836824
               380.92888                     0.018041446
               381.48104                     0.018140055
               382.03319                     0.018130707
               382.58534                     0.018012124
                383.1375                     0.017783603
               383.68965                     0.017445215
                384.2418                     0.016997793
               384.79396                     0.016442804
               385.34611                     0.015782448
               385.89826                      0.01501971
               386.45041                     0.014158255
               387.00257                     0.013202407
               387.55472                     0.012157186
               388.10687                     0.011028268
               388.65903                    0.0098219543
               389.21118                    0.0085451309
               389.76333                    0.0072052032
               390.31549                    0.0058100727
               390.86764                    0.0043681324
               391.41979                    0.0028881501
               391.97195                    0.0013791952
                392.5241                  -0.00014927831
               393.07625                    -0.001687561
                393.6284                   -0.0032259584
               394.18056                   -0.0047546533
               394.73271                   -0.0062636046
               395.28486                   -0.0077429282
               395.83702                   -0.0091829727
               396.38917                    -0.010574082
               396.94132                    -0.011906809
               397.49348                    -0.013172175
               398.04563                    -0.014361583
               398.59778                    -0.015466765
               399.14994                    -0.016479902
               399.70209                    -0.017393837
               400.25424                    -0.018202109
                400.8064                    -0.018898787
               401.35855                    -0.019478572
                401.9107                     -0.01993705
               402.46285                     -0.02027063
               403.01501                    -0.020476452
               403.56716                    -0.020552455
               404.11931                    -0.020497493
               404.67147                    -0.020311381
               405.22362                    -0.019994729
               405.77577                    -0.019548955
               406.32793                    -0.018976508
               406.88008                    -0.018280691
               407.43223                    -0.017465511
               407.98439                    -0.016535943
               408.53654                    -0.015497802
               409.08869                    -0.014357502
               409.64084                    -0.013122257
                 410.193                    -0.011800038
               410.74515                     -0.01039933
                411.2973                   -0.0089291835
               411.84946                   -0.0073992041
               412.40161                   -0.0058194533
               412.95376                   -0.0042003776
               413.50592                    -0.002552625
               414.05807                  -0.00088707232
               414.61022                   0.00078509203
               415.16238                    0.0024526914
               415.71453                    0.0041047034
               416.26668                    0.0057300229
               416.81883                     0.007317625
               417.37099                    0.0088569019
               417.92314                     0.010337559
               418.47529                     0.011749564
               419.02745                     0.013083387
                419.5796                     0.014330071
               420.13175                     0.015481227
               420.68391                     0.016529133
               421.23606                     0.017466708
               421.78821                     0.018287604
               422.34037                     0.018986453
               422.89252                       0.0195587
               423.44467                     0.020000425
               423.99682                     0.020308706
               424.54898                     0.020481775
               425.10113                     0.020518654
               425.65328                     0.020419186
               426.20544                     0.020184304
               426.75759                     0.019815857
               427.30974                     0.019316559
                427.8619                     0.018690143
               428.41405                     0.017941155
                428.9662                     0.017074884
               429.51836                     0.016097597
               430.07051                      0.01501633
               430.62266                      0.01383863
               431.17481                     0.012572797
               431.72697                     0.011227878
               432.27912                    0.0098133224
               432.83127                    0.0083389396
               433.38343                    0.0068150272
               433.93558                    0.0052523162
               434.48773                    0.0036616842
               435.03989                    0.0020540114
               435.59204                   0.00044041569
               436.14419                   -0.0011678381
               436.69635                   -0.0027597977
                437.2485                    -0.004324717
               437.80065                   -0.0058518227
                438.3528                   -0.0073307079
               438.90496                   -0.0087515475
               439.45711                    -0.010104844
               440.00926                    -0.011381504
               440.56142                    -0.012573154
               441.11357                    -0.013672085
               441.66572                    -0.014671145
               442.21788                    -0.015563951
               442.77003                    -0.016345007
               443.32218                    -0.017009569
               443.87434                    -0.017553695
               444.42649                    -0.017974352
               444.97864                     -0.01826936
               445.53079                    -0.018437475
               446.08295                    -0.018478403
                446.6351                    -0.018392632
               447.18725                    -0.018181575
               447.73941                    -0.017847632
               448.29156                    -0.017393915
               448.84371                    -0.016824358
               449.39587                    -0.016143853
               449.94802                      -0.0153579
               450.50017                    -0.014472628
               451.05233                    -0.013495079
               451.60448                    -0.012432812
               452.15663                    -0.011293682
               452.70878                     -0.01008626
               453.26094                    -0.008819687
               453.81309                   -0.0075031656
               454.36524                   -0.0061461811
                454.9174                   -0.0047586711
               455.46955                   -0.0033506046
                456.0217                   -0.0019319196
               456.57386                  -0.00051266313
               457.12601                   0.00089721909
               457.67816                    0.0022879553
               458.23032                    0.0036499364
               458.78247                    0.0049738853
               459.33462                    0.0062508658
               459.88678                    0.0074723156
               460.43893                    0.0086301876
               460.99108                    0.0097168867
               461.54323                     0.010725377
               462.09539                      0.01164941
               462.64754                     0.012483332
               463.19969                     0.013221988
               463.75185                     0.013861003
                 464.304                     0.014396935
               464.85615                     0.014827085
               465.40831                      0.01514935
               465.96046                       0.0153624
               466.51261                     0.015465897
               467.06477                     0.015460276
               467.61692                     0.015346554
               468.16907                     0.015126534
               468.72122                     0.014802894
               469.27338                     0.014379022
               469.82553                      0.01385891
               470.37768                     0.013247133
               470.92984                     0.012548942
               471.48199                     0.011770231
               472.03414                     0.010917321
                472.5863                    0.0099969527
               473.13845                    0.0090163667
                473.6906                    0.0079831428
               474.24276                    0.0069050875
               474.79491                    0.0057903221
               475.34706                    0.0046471813
               475.89921                    0.0034840097
               476.45137                    0.0023092082
               477.00352                    0.0011312758
               477.55567                   -4.140134e-05
               478.10783                    -0.001200647
               478.65998                    -0.002338399
               479.21213                   -0.0034468002
               479.76429                   -0.0045183484
               480.31644                   -0.0055458654
               480.86859                   -0.0065225561
               481.42075                   -0.0074421212
                481.9729                   -0.0082986948
               482.52505                   -0.0090868858
                483.0772                   -0.0098019024
               483.62936                    -0.010439519
               484.18151                    -0.010996133
               484.73366                    -0.011468801
               485.28582                    -0.011855093
               485.83797                     -0.01215321
               486.39012                    -0.012362203
               486.94228                    -0.012481709
               487.49443                    -0.012511828
               488.04658                    -0.012453414
               488.59874                    -0.012308054
               489.15089                    -0.012077817
               489.70304                    -0.011765298
               490.25519                     -0.01137376
               490.80735                    -0.010907016
                491.3595                    -0.010369264
               491.91165                   -0.0097651485
               492.46381                    -0.009099827
               493.01596                   -0.0083788352
               493.56811                    -0.007607959
               494.12027                   -0.0067932407
               494.67242                   -0.0059410217
               495.22457                   -0.0050578861
               495.77673                   -0.0041504557
               496.32888                   -0.0032253863
               496.88103                   -0.0022895136
               497.43318                   -0.0013496278
               497.98534                  -0.00041232312
               498.53749                   0.00051578957
               499.08964                    0.0014282373
                499.6418                    0.0023188985
               500.19395                    0.0031817904
                500.7461                    0.0040111554
               501.29826                    0.0048017033
               501.85041                    0.0055484532
               502.40256                    0.0062467228
               502.95472                    0.0068923229
               503.50687                    0.0074815395
               504.05902                    0.0080110912
               504.61117                    0.0084781463
               505.16333                    0.0088803743
               505.71548                     0.009215987
               506.26763                    0.0094836551
               506.81979                    0.0096825573
               507.37194                    0.0098124541
               507.92409                    0.0098735176
               508.47625                    0.0098663658
                509.0284                    0.0097922345
               509.58055                    0.0096528044
               510.13271                    0.0094500729
               510.68486                     0.009186486
               511.23701                    0.0088649684
               511.78917                    0.0084887936
               512.34132                    0.0080614582
               512.89347                    0.0075867553
               513.44562                    0.0070689002
               513.99778                    0.0065123184
               514.54993                    0.0059214533
               515.10208                     0.005300932
               515.65424                    0.0046556254
               516.20639                    0.0039904727
               516.75854                    0.0033103708
                517.3107                     0.002620195
               517.86285                    0.0019248544
                 518.415                    0.0012292094
               518.96716                   0.00053792523
               519.51931                  -0.00014446567
               520.07146                  -0.00081349306
               520.62361                    -0.001464936
               521.17577                   -0.0020949029
               521.72792                   -0.0026996627
               522.28007                   -0.0032756972
               522.83223                   -0.0038198975
               523.38438                   -0.0043294435
               523.93653                   -0.0048017315
               524.48869                   -0.0052346004
               525.04084                   -0.0056262649
               525.59299                   -0.0059751341
               526.14515                   -0.0062800194
                526.6973                    -0.006540179
               527.24945                   -0.0067551004
                527.8016                   -0.0069245859
               528.35376                   -0.0070488636
               528.90591                   -0.0071284692
               529.45806                   -0.0071641764
               530.01022                   -0.0071569903
               530.56237                   -0.0071082356
               531.11452                   -0.0070195911
               531.66668                   -0.0068928521
               532.21883                   -0.0067299189
               532.77098                    -0.006533021
               533.32314                   -0.0063045605
               533.87529                    -0.006046936
               534.42744                   -0.0057626895
               534.97959                   -0.0054544961
               535.53175                   -0.0051250523
                536.0839                    -0.004777084
               536.63605                    -0.004413287
               537.18821                   -0.0040363469
               537.74036                   -0.0036489912
               538.29251                   -0.0032538252
               538.84467                   -0.0028533077
               539.39682                   -0.0024498785
               539.94897                   -0.0020458601
               540.50113                   -0.0016434069
               541.05328                   -0.0012445829
               541.60543                  -0.00085129288
               542.15758                  -0.00046524833
               542.70974                  -8.7988204e-05
               543.26189                   0.00027913372
               543.81404                   0.00063486555
                544.3662                   0.00097809569
               544.91835                    0.0013079759
                545.4705                    0.0016238324
               546.02266                    0.0019251193
               546.57481                    0.0022114477
               547.12696                    0.0024825153
               547.67912                    0.0027381648
               548.23127                     0.002978434
               548.78342                    0.0032034469
               549.33557                    0.0034134053
               549.88773                     0.003608567
               550.43988                    0.0037892225
               550.99203                    0.0039558072
               551.54419                    0.0041088043
               552.09634                    0.0042485974
               552.64849                    0.0043756154
               553.20065                    0.0044903503
                553.7528                    0.0045932117
               554.30495                     0.004684547
               554.85711                    0.0047646727
               555.40926                     0.004833869
               555.96141                    0.0048923704
               556.51356                    0.0049402828
               557.06572                    0.0049776074
               557.61787                    0.0050043101
               558.17002                    0.0050202606
               558.72218                    0.0050252188
               559.27433                    0.0050188587
               559.82648                    0.0050007461
               560.37864                    0.0049703945
               560.93079                    0.0049272676
               561.48294                    0.0048706716
                562.0351                    0.0047998324
               562.58725                    0.0047140509
                563.1394                    0.0046125873
               563.69155                    0.0044945505
               564.24371                    0.0043590797
               564.79586                    0.0042053966
               565.34801                    0.0040326712
               565.90017                     0.003840144
               566.45232                    0.0036271929
               567.00447                    0.0033931574
               567.55663                    0.0031374596
               568.10878                    0.0028597576
               568.66093                    0.0025597773
               569.21309                    0.0022373589
               569.76524                    0.0018926042
               570.31739                    0.0015257385
               570.86955                    0.0011371166
                571.4217                   0.00072739038
               571.97385                   0.00029746976
                 572.526                  -0.00015157944
               573.07816                   -0.0006185088
               573.63031                   -0.0011017661
               574.18246                   -0.0015995163
               574.73462                   -0.0021097662
               575.28677                    -0.002630271
               575.83892                   -0.0031585193
               576.39108                    -0.003691862
               576.94323                   -0.0042273577
               577.49538                   -0.0047618107
               578.04754                   -0.0052920436
               578.59969                   -0.0058146671
               579.15184                   -0.0063259564
               579.70399                   -0.0068222237
               580.25615                   -0.0072997849
                580.8083                   -0.0077547352
               581.36045                   -0.0081831426
               581.91261                   -0.0085811949
               582.46476                    -0.008945093
               583.01691                   -0.0092709873
               583.56907                   -0.0095551365
               584.12122                    -0.009794094
               584.67337                   -0.0099845308
               585.22553                     -0.01012316
               585.77768                    -0.010207075
               586.32983                    -0.010233714
               586.88198                    -0.010200654
               587.43414                    -0.010105858
               587.98629                   -0.0099477436
               588.53844                   -0.0097250134
                589.0906                   -0.0094368382
               589.64275                   -0.0090828728
                590.1949                   -0.0086631154
               590.74706                    -0.008178097
               591.29921                   -0.0076289042
               591.85136                    -0.007017001
               592.40352                   -0.0063443789
               592.95567                   -0.0056136326
               593.50782                    -0.004827773
               594.05997                    -0.003990261
               594.61213                   -0.0031051176
               595.16428                   -0.0021768028
               595.71643                   -0.0012101383
               596.26859                  -0.00021043361
               596.82074                   0.00081649866
               597.37289                    0.0018645898
               597.92505                    0.0029275883
                598.4772                    0.0039988195
               599.02935                    0.0050712335
               599.58151                    0.0061377673
               600.13366                    0.0071913098
               600.68581                    0.0082244313
               601.23796                    0.0092296069
               601.79012                     0.010199556
               602.34227                     0.011127056
               602.89442                      0.01200482
               603.44658                     0.012825811
               603.99873                     0.013583309
               604.55088                     0.014270759
               605.10304                     0.014881989
               605.65519                      0.01541136
               606.20734                     0.015853562
                606.7595                     0.016203676
               607.31165                     0.016457467
                607.8638                     0.016611358
               608.41595                     0.016662265
               608.96811                     0.016607735
               609.52026                     0.016446125
               610.07241                     0.016176512
               610.62457                     0.015798572
               611.17672                     0.015312781
               611.72887                     0.014720496
               612.28103                     0.014023769
               612.83318                     0.013225353
               613.38533                     0.012328813
               613.93749                     0.011338474
               614.48964                     0.010259372
               615.04179                    0.0090972317
               615.59394                      0.00785846
                616.1461                    0.0065501583
               616.69825                    0.0051799774
                617.2504                    0.0037560092
               617.80256                    0.0022869454
               618.35471                   0.00078201849
               618.90686                   -0.0007492834
               619.45902                    -0.002297196
               620.01117                   -0.0038516041
               620.56332                   -0.0054022019
               621.11548                   -0.0069386013
               621.66763                   -0.0084503887
               622.21978                   -0.0099272176
               622.77193                    -0.011358816
               623.32409                    -0.012735036
               623.87624                    -0.014046001
               624.42839                    -0.015282213
               624.98055                     -0.01643462
                625.5327                      -0.0174946
               626.08485                    -0.018453991
               626.63701                    -0.019305285
               627.18916                    -0.020041726
               627.74131                    -0.020657201
               628.29347                    -0.021146303
               628.84562                    -0.021504504
               629.39777                    -0.021728134
               629.94993                    -0.021814382
               630.50208                    -0.021761399
               631.05423                    -0.021568256
               631.60638                    -0.021234918
               632.15854                    -0.020762341
               632.71069                     -0.02015247
               633.26284                    -0.019408177
                 633.815                     -0.01853328
               634.36715                    -0.017532538
                634.9193                    -0.016411566
               635.47146                    -0.015176816
               636.02361                    -0.013835636
               636.57576                    -0.012396187
               637.12792                    -0.010867232
               637.68007                   -0.0092581779
               638.23222                   -0.0075791952
               638.78437                   -0.0058409593
               639.33653                   -0.0040544418
               639.88868                   -0.0022311134
               640.44083                  -0.00038289319
               640.99299                    0.0014782285
               641.54514                    0.0033401647
               642.09729                    0.0051905883
               642.64945                    0.0070172272
                643.2016                    0.0088080442
               643.75375                     0.010551099
               644.30591                     0.012234672
               644.85806                     0.013847501
               645.41021                     0.015378738
               645.96236                     0.016817966
               646.51452                     0.018155373
               647.06667                     0.019381851
               647.61882                     0.020489023
               648.17098                     0.021469264
               648.72313                     0.022315754
               649.27528                     0.023022575
               649.82744                     0.023584702
               650.37959                     0.023998082
               650.93174                     0.024259766
                651.4839                     0.024367747
               652.03605                     0.024320872
                652.5882                     0.024119167
               653.14035                     0.023763878
               653.69251                     0.023257081
               654.24466                     0.022601737
               654.79681                     0.021802029
               655.34897                     0.020863166
               655.90112                     0.019791065
               656.45327                      0.01859254
               657.00543                     0.017275473
               657.55758                     0.015848471
               658.10973                     0.014320694
               658.66189                     0.012702095
               659.21404                     0.011003332
               659.76619                    0.0092354294
               660.31834                    0.0074098382
                660.8705                    0.0055385396
               661.42265                    0.0036337966
                661.9748                    0.0017079461
               662.52696                  -0.00022654828
               663.07911                   -0.0021570772
               663.63126                   -0.0040710658
               664.18342                   -0.0059561738
               664.73557                   -0.0078003049
               665.28772                   -0.0095915657
               665.83988                    -0.011318433
               666.39203                    -0.012969933
               666.94418                    -0.014535607
               667.49633                    -0.016005498
               668.04849                     -0.01737038
               668.60064                    -0.018621872
               669.15279                    -0.019752265
               669.70495                    -0.020754556
                670.2571                    -0.021622748
               670.80925                    -0.022351862
               671.36141                    -0.022937732
               671.91356                    -0.023377096
               672.46571                    -0.023667801
               673.01787                    -0.023808712
               673.57002                    -0.023799563
               674.12217                    -0.023641089
               674.67432                    -0.023335154
               675.22648                    -0.022884509
               675.77863                    -0.022292716
               676.33078                    -0.021564406
               676.88294                     -0.02070516
               677.43509                     -0.01972119
               677.98724                    -0.018619498
                678.5394                    -0.017407998
               679.09155                    -0.016095198
                679.6437                    -0.014690098
               680.19586                     -0.01320236
               680.74801                    -0.011642202
               681.30016                    -0.010020099
               681.85232                   -0.0083467902
               682.40447                   -0.0066334414
               682.95662                   -0.0048914632
               683.50877                    -0.003132161
               684.06093                     -0.00136681
               684.61308                   0.00039315471
               685.16523                    0.0021364149
               685.71739                    0.0038520625
               686.26954                    0.0055294371
               686.82169                    0.0071580624
               687.37385                     0.008727964
                 687.926                     0.010229758
               688.47815                     0.011654474
               689.03031                     0.012993686
               689.58246                     0.014239744
               690.13461                     0.015385695
               690.68676                     0.016425212
               691.23892                     0.017352739
               691.79107                     0.018163593
               692.34322                     0.018853904
               692.89538                     0.019420588
               693.44753                     0.019861386
               693.99968                     0.020174932
               694.55184                     0.020360758
               695.10399                     0.020419174
               695.65614                      0.02035126
                696.2083                     0.020159031
               696.76045                     0.019845323
                697.3126                     0.019413534
               697.86475                      0.01886785
               698.41691                     0.018213367
               698.96906                      0.01745567
               699.52121                     0.016600794
               700.07337                     0.015655522
               700.62552                     0.014627135
               701.17767                     0.013523215
               701.72983                     0.012351846
               702.28198                     0.011121431
               702.83413                    0.0098405105
               703.38629                    0.0085179563
               703.93844                    0.0071628009
               704.49059                    0.0057839657
               705.04274                    0.0043904985
                705.5949                    0.0029915085
               706.14705                    0.0015957939
                706.6992                   0.00021201859
               707.25136                   -0.0011511935
               707.80351                   -0.0024856649
               708.35566                   -0.0037836396
               708.90782                   -0.0050375279
               709.45997                   -0.0062401909
               710.01212                   -0.0073851226
               710.56428                   -0.0084662011
               711.11643                   -0.0094777417
               711.66858                    -0.010414769
               712.22073                    -0.011272902
               712.77289                    -0.012048202
               713.32504                    -0.012737415
               713.87719                     -0.01333807
               714.42935                    -0.013848186
                714.9815                    -0.014266278
               715.53365                    -0.014591673
               716.08581                    -0.014824409
               716.63796                    -0.014964941
               717.19011                    -0.015014268
               717.74227                     -0.01497412
               718.29442                    -0.014846795
               718.84657                    -0.014634953
               719.39872                    -0.014341744
               719.95088                     -0.01397093
               720.50303                    -0.013526652
               721.05518                    -0.013013261
               721.60734                    -0.012435518
               722.15949                    -0.011798639
               722.71164                    -0.011108029
                723.2638                    -0.010369157
               723.81595                   -0.0095877017
                724.3681                    -0.008769599
               724.92026                    -0.007920833
               725.47241                   -0.0070472853
               726.02456                   -0.0061548876
               726.57671                   -0.0052496283
               727.12887                   -0.0043373072
               727.68102                   -0.0034235599
               728.23317                   -0.0025139647
               728.78533                    -0.001613873
               729.33748                  -0.00072834452
               729.88963                   0.00013777114
               730.44179                   0.00097991593
               730.99394                    0.0017938702
               731.54609                    0.0025756708
               732.09825                    0.0033216884
                732.6504                    0.0040287603
               733.20255                    0.0046940871
                733.7547                    0.0053151292
               734.30686                    0.0058897662
               734.85901                    0.0064163677
               735.41116                    0.0068935883
               735.96332                    0.0073203739
               736.51547                    0.0076961692
               737.06762                    0.0080207976
               737.61978                    0.0082943028
               738.17193                    0.0085171074
               738.72408                    0.0086899997
               739.27624                    0.0088139579
               739.82839                    0.0088902645
               740.38054                    0.0089205417
                740.9327                     0.008906523
               741.48485                    0.0088500911
                 742.037                     0.008753435
               742.58915                    0.0086188599
               743.14131                    0.0084487009
               743.69346                    0.0082454914
               744.24561                    0.0080118286
               744.79777                    0.0077502117
               745.34992                    0.0074632614
               745.90207                    0.0071536983
               746.45423                    0.0068240499
               747.00638                    0.0064767934
               747.55853                    0.0061145095
               748.11069                    0.0057395681
               748.66284                    0.0053541242
               749.21499                     0.004960437
               749.76714                    0.0045606668
                750.3193                    0.0041565982
               750.87145                    0.0037499222
                751.4236                    0.0033423862
               751.97576                    0.0029354974
               752.52791                    0.0025304778
               753.08006                    0.0021285161
               753.63222                    0.0017307116
               754.18437                    0.0013378805
               754.73652                    0.0009507173
               755.28868                    0.0005699179
               755.84083                   0.00019598118
               756.39298                   -0.0001707594
               756.94513                  -0.00052994634
               757.49729                  -0.00088134533
               758.04944                   -0.0012249019
               758.60159                   -0.0015604998
               759.15375                   -0.0018879833
                759.7059                   -0.0022073338
               760.25805                   -0.0025185825
               760.81021                   -0.0028216926
               761.36236                   -0.0031165832
               761.91451                   -0.0034031374
               762.46667                   -0.0036812061
               763.01882                   -0.0039506316
               763.57097                   -0.0042111829
               764.12312                   -0.0044624668
               764.67528                    -0.004704018
               765.22743                   -0.0049353983
               765.77958                   -0.0051560187
               766.33174                   -0.0053650715
               766.88389                   -0.0055617927
               767.43604                   -0.0057454092
                767.9882                    -0.005914853
               768.54035                   -0.0060689868
                769.0925                   -0.0062068148
               769.64466                   -0.0063271489
               770.19681                   -0.0064285964
               770.74896                   -0.0065099357
               771.30111                   -0.0065699566
               771.85327                   -0.0066072203
               772.40542                   -0.0066203688
               772.95757                   -0.0066082099
               773.50973                   -0.0065694618
               774.06188                   -0.0065029068
               774.61403                   -0.0064075542
               775.16619                   -0.0062823727
               775.71834                    -0.006126337
               776.27049                   -0.0059388041
               776.82265                   -0.0057193701
                777.3748                   -0.0054675604
               777.92695                   -0.0051830896
                778.4791                   -0.0048660877
               779.03126                   -0.0045168413
               779.58341                   -0.0041357547
               780.13556                   -0.0037236252
               780.68772                   -0.0032815713
               781.23987                   -0.0028108264
               781.79202                   -0.0023128764
               782.34418                   -0.0017895769
               782.89633                   -0.0012430602
               783.44848                  -0.00067572277
               784.00064                  -9.0197797e-05
               784.55279                   0.00051070006
               785.10494                    0.0011238599
               785.65709                    0.0017458762
               786.20925                    0.0023732236
                786.7614                    0.0030022043
               787.31355                     0.003628864
               787.86571                    0.0042491783
               788.41786                    0.0048591158
               788.97001                    0.0054544454
               789.52217                    0.0060307848
               790.07432                    0.0065838919
               790.62647                    0.0071096391
               791.17863                    0.0076037659
               791.73078                    0.0080620526
               792.28293                    0.0084806233
               792.83509                    0.0088557087
               793.38724                    0.0091835438
               793.93939                    0.0094607876
               794.49154                    0.0096844536
                795.0437                     0.009851583
               795.59585                    0.0099596036
                 796.148                     0.010006546
               796.70016                    0.0099906827
               797.25231                    0.0099105614
               797.80446                     0.009765289
               798.35662                    0.0095544826
               798.90877                    0.0092781748
               799.46092                    0.0089368066
               800.01308                    0.0085313156
               800.56523                    0.0080632504
               801.11738                    0.0075345969
               801.66953                    0.0069477096
               802.22169                    0.0063055553
               802.77384                    0.0056116089
               803.32599                    0.0048696435
               803.87815                    0.0040839064
                804.4303                     0.003259137
               804.98245                    0.0024003907
               805.53461                    0.0015130701
               806.08676                    0.0006029124
               806.63891                  -0.00032408763
               807.19107                   -0.0012616825
               807.74322                   -0.0022034659
               808.29537                   -0.0031428889
               808.84752                   -0.0040732188
               809.39968                   -0.0049877367
               809.95183                   -0.0058798032
               810.50398                   -0.0067427151
