        s / mm                X/real
               735.96332                   0.00067745374
               736.51547                   0.00071184985
               737.06762                   0.00074156785
               737.61978                   0.00076667977
               738.17193                   0.00078709785
               738.72408                   0.00080286084
               739.27624                   0.00081418042
               739.82839                   0.00082114966
               740.38054                   0.00082380341
                740.9327                   0.00082230042
               741.48485                    0.0008168892
                 742.037                   0.00080778435
               742.58915                   0.00079510516
               743.14131                   0.00077903027
               743.69346                   0.00075987414
               744.24561                   0.00073788613
               744.79777                    0.0007132192
               745.34992                   0.00068610565
               745.90207                   0.00065686006
               746.45423                   0.00062572081
               747.00638                    0.0005928276
               747.55853                     0.000558424
               748.11069                    0.0005228438
               748.66284                   0.00048623787
               749.21499                   0.00044870903
               749.76714                    0.0004105696
                750.3193                   0.00037205929
               750.87145                   0.00033320775
                751.4236                     0.000294179
               751.97576                   0.00025523626
               752.52791                   0.00021645368
               753.08006                   0.00017789261
               753.63222                    0.0001397384
               754.18437                   0.00010207315
               754.73652                    6.493359e-05
               755.28868                   2.8462062e-05
               755.84083                  -7.3057055e-06
               756.39298                  -4.2402524e-05
               756.94513                  -7.6703245e-05
               757.49729                  -0.00011014132
               758.04944                  -0.00014275543
               758.60159                  -0.00017446917
               759.15375                  -0.00020529583
                759.7059                  -0.00023531473
               760.25805                  -0.00026435447
               760.81021                  -0.00029235121
               761.36236                  -0.00031951526
               761.91451                  -0.00034577046
               762.46667                  -0.00037088379
               763.01882                  -0.00039499264
               763.57097                   -0.0004182173
               764.12312                   -0.0004403124
               764.67528                  -0.00046117638
               765.22743                  -0.00048097332
               765.77958                  -0.00049962179
               766.33174                  -0.00051689733
               766.88389                  -0.00053282765
               767.43604                  -0.00054742075
                767.9882                  -0.00056048979
               768.54035                  -0.00057194907
                769.0925                  -0.00058177326
               769.64466                  -0.00058984537
               770.19681                  -0.00059606495
               770.74896                  -0.00060031749
               771.30111                  -0.00060248068
               771.85327                  -0.00060251837
               772.40542                  -0.00060031692
               772.95757                  -0.00059569851
               773.50973                  -0.00058864939
               774.06188                  -0.00057914901
               774.61403                  -0.00056700681
               775.16619                  -0.00055211909
               775.71834                  -0.00053451555
               776.27049                  -0.00051415682
               776.82265                   -0.0004910109
                777.3748                  -0.00046510377
               777.92695                  -0.00043637452
                778.4791                  -0.00040479246
               779.03126                  -0.00037048399
               779.58341                  -0.00033355611
               780.13556                  -0.00029405662
               780.68772                  -0.00025205863
               781.23987                  -0.00020767507
               781.79202                  -0.00016113237
               782.34418                  -0.00011263706
               782.89633                  -6.2261036e-05
               783.44848                  -1.0261189e-05
               784.00064                   4.2964557e-05
               784.55279                   9.7275058e-05
               785.10494                   0.00015249616
               785.65709                   0.00020814908
               786.20925                    0.0002638905
                786.7614                   0.00031956034
               787.31355                   0.00037477691
               787.86571                   0.00042904631
               788.41786                   0.00048205176
               788.97001                   0.00053352976
               789.52217                   0.00058306193
               790.07432                   0.00063018855
               790.62647                   0.00067461494
               791.17863                   0.00071605792
               791.73078                    0.0007540704
               792.28293                   0.00078827086
               792.83509                   0.00081841666
               793.38724                   0.00084419781
               793.93939                   0.00086531186
               794.49154                   0.00088153131
                795.0437                   0.00089256726
               795.59585                   0.00089820895
                 796.148                    0.0008984273
               796.70016                   0.00089307519
               797.25231                   0.00088186795
               797.80446                   0.00086478763
               798.35662                   0.00084202122
               798.90877                    0.0008135271
               799.46092                    0.0007792138
               800.01308                   0.00073928907
               800.56523                   0.00069396476
               801.11738                   0.00064334008
               801.66953                   0.00058770921
               802.22169                   0.00052739581
               802.77384                   0.00046259154
               803.32599                   0.00039368978
               803.87815                   0.00032122315
                804.4303                   0.00024553474
               804.98245                   0.00016699341
               805.53461                   8.6197314e-05
               806.08676                   3.6993867e-06
               806.63891                  -8.0056984e-05
               807.19107                  -0.00016448788
               807.74322                  -0.00024895216
               808.29537                  -0.00033291917
               808.84752                  -0.00041579869
               809.39968                  -0.00049695515
               809.95183                  -0.00057585528
               810.50398                  -0.00065187679
               811.05614                  -0.00072435375
               811.60829                  -0.00079283828
               812.16044                  -0.00085684265
                812.7126                  -0.00091571492
               813.26475                  -0.00096898564
                813.8169                    -0.001016288
               814.36906                   -0.0010571414
               814.92121                   -0.0010911533
               815.47336                   -0.0011180518
               816.02551                    -0.001137535
               816.57767                   -0.0011493258
               817.12982                   -0.0011532383
               817.68197                   -0.0011491848
               818.23413                   -0.0011371252
               818.78628                   -0.0011170055
               819.33843                    -0.001088856
               819.89059                   -0.0010527995
               820.44274                    -0.001008982
               820.99489                  -0.00095765491
               821.54705                  -0.00089911649
                822.0992                  -0.00083364139
               822.65135                  -0.00076164928
                823.2035                  -0.00068364365
               823.75566                  -0.00060005341
               824.30781                  -0.00051139693
               824.85996                  -0.00041831743
               825.41212                   -0.0003214332
               825.96427                  -0.00022138178
               826.51642                  -0.00011883946
               827.06858                  -1.4498699e-05
               827.62073                   9.0852262e-05
               828.17288                    0.0001964255
               828.72504                   0.00030155049
               829.27719                   0.00040549804
               829.82934                   0.00050740986
               830.38149                   0.00060651729
               830.93365                     0.000702173
                831.4858                   0.00079365662
               832.03795                    0.0008801861
               832.59011                   0.00096109181
               833.14226                     0.001035818
               833.69441                    0.0011037827
               834.24657                    0.0011643579
               834.79872                    0.0012170261
               835.35087                    0.0012614264
               835.90303                    0.0012971878
               836.45518                    0.0013239005
               837.00733                    0.0013412786
               837.55948                    0.0013491944
               838.11164                    0.0013475547
               838.66379                    0.0013362259
               839.21594                    0.0013151494
                839.7681                    0.0012844826
               840.32025                    0.0012444686
                840.8724                    0.0011952657
               841.42456                    0.0011370758
               841.97671                    0.0010702836
               842.52886                   0.00099536836
               843.08102                   0.00091281273
               843.63317                   0.00082313876
               844.18532                   0.00072694925
               844.73747                   0.00062489635
               845.28963                   0.00051766654
               845.84178                   0.00040601456
               846.39393                    0.0002907349
               846.94609                   0.00017261408
               847.49824                   5.2473929e-05
               848.05039                  -6.8798254e-05
               848.60255                  -0.00019031351
                849.1547                  -0.00031123728
               849.70685                  -0.00043073188
               850.25901                  -0.00054786899
               850.81116                  -0.00066173597
               851.36331                  -0.00077157205
               851.91547                  -0.00087661029
               852.46762                  -0.00097598035
               853.01977                   -0.0010689164
               853.57192                   -0.0011547735
               854.12408                    -0.001232867
               854.67623                   -0.0013025783
               855.22838                   -0.0013634426
               855.78054                   -0.0014149718
               856.33269                   -0.0014566249
               856.88484                   -0.0014880467
                 857.437                   -0.0015091123
               857.98915                    -0.001519625
                858.5413                   -0.0015192944
               859.09346                   -0.0015081093
               859.64561                   -0.0014862489
               860.19776                    -0.001453728
               860.74991                   -0.0014106401
               861.30207                   -0.0013573577
               861.85422                   -0.0012942267
               862.40637                   -0.0012215722
               862.95853                   -0.0011399234
               863.51068                   -0.0010498663
               864.06283                  -0.00095192592
               864.61499                  -0.00084673949
               865.16714                  -0.00073513389
               865.71929                  -0.00061792528
               866.27145                  -0.00049579581
                866.8236                  -0.00036955258
               867.37575                   -0.0002402119
                867.9279                  -0.00010865929
               868.48006                   2.4282209e-05
               869.03221                   0.00015758243
               869.58436                   0.00029028723
               870.13652                   0.00042156412
               870.68867                    0.0005503907
               871.24082                   0.00067581431
               871.79298                   0.00079708611
               872.34513                   0.00091328941
               872.89728                    0.0010234849
               873.44944                    0.0011269654
               874.00159                    0.0012230051
               874.55374                     0.001310858
               875.10589                    0.0013899412
               875.65805                    0.0014596903
                876.2102                     0.001519527
               876.76235                     0.001569028
               877.31451                    0.0016078826
               877.86666                    0.0016357666
               878.41881                    0.0016524271
               878.97097                    0.0016577806
               879.52312                    0.0016517737
               880.07527                    0.0016343594
               880.62743                    0.0016056978
               881.17958                    0.0015660234
               881.73173                    0.0015154651
               882.28388                    0.0014543619
               882.83604                    0.0013833008
               883.38819                    0.0013026926
               883.94034                    0.0012129093
                884.4925                    0.0011146678
               885.04465                    0.0010087646
                885.5968                   0.00089580779
               886.14896                   0.00077650304
               886.70111                   0.00065176252
               887.25326                   0.00052243021
               887.80542                   0.00038931225
               888.35757                   0.00025340035
               888.90972                   0.00011566871
               889.46187                  -2.3086067e-05
               890.01403                   -0.0001619149
               890.56618                   -0.0002997178
               891.11833                  -0.00043563404
               891.67049                   -0.0005688565
               892.22264                  -0.00069835056
               892.77479                  -0.00082320019
               893.32695                  -0.00094269698
                893.8791                   -0.0010560047
               894.43125                   -0.0011622801
               894.98341                   -0.0012608904
               895.53556                   -0.0013512155
               896.08771                   -0.0014325651
               896.63986                   -0.0015043639
               897.19202                   -0.0015662382
               897.74417                   -0.0016178532
               898.29632                   -0.0016587576
               898.84848                   -0.0016886163
               899.40063                   -0.0017073916
               899.95278                    -0.001715016
               900.50494                   -0.0017113291
               901.05709                   -0.0016963981
               901.60924                   -0.0016704066
                902.1614                   -0.0016335123
               902.71355                   -0.0015860066
                903.2657                   -0.0015282173
               903.81785                   -0.0014604895
               904.37001                   -0.0013833761
               904.92216                   -0.0012974404
               905.47431                   -0.0012031666
               906.02647                    -0.001101227
               906.57862                  -0.00099238519
               907.13077                  -0.00087733251
               907.68293                  -0.00075683075
               908.23508                   -0.0006317144
               908.78723                  -0.00050281605
               909.33939                  -0.00037097921
               909.89154                  -0.00023704281
               910.44369                  -0.00010190247
               910.99585                   3.3485581e-05
                 911.548                   0.00016823905
               912.10015                    0.0003015563
                912.6523                   0.00043260669
               913.20446                   0.00056047709
               913.75661                     0.000684294
               914.30876                   0.00080337156
               914.86092                   0.00091701687
               915.41307                    0.0010243911
               915.96522                    0.0011248198
               916.51738                     0.001217826
               917.06953                    0.0013027928
               917.62168                     0.001379103
               918.17384                    0.0014464286
               918.72599                    0.0015044536
               919.27814                     0.001552708
               919.83029                    0.0015909449
               920.38245                    0.0016191292
                920.9346                    0.0016370472
               921.48675                     0.001644546
               922.03891                    0.0016418162
               922.59106                    0.0016289648
               923.14321                    0.0016059576
               923.69537                    0.0015730706
               924.24752                    0.0015307041
               924.79967                    0.0014790813
               925.35183                    0.0014185592
               925.90398                    0.0013497089
               926.45613                    0.0012730226
               927.00828                    0.0011889529
               927.56044                    0.0010980909
               928.11259                    0.0010011175
               928.66474                   0.00089870966
                929.2169                   0.00079153796
               929.76905                   0.00068029293
                930.3212                   0.00056568838
               930.87336                   0.00044849046
               931.42551                   0.00032950499
               931.97766                   0.00020948092
               932.52982                   8.9128298e-05
               933.08197                  -3.0814573e-05
               933.63412                  -0.00014958634
               934.18627                  -0.00026639341
               934.73843                  -0.00038054323
               935.29058                  -0.00049148903
               935.84273                  -0.00059853399
               936.39489                  -0.00070092037
               936.94704                  -0.00079817508
               937.49919                  -0.00088982948
               938.05135                  -0.00097524079
                938.6035                   -0.0010539831
               939.15565                   -0.0011257978
               939.70781                   -0.0011902566
               940.25996                   -0.0012469416
               940.81211                   -0.0012956775
               941.36426                   -0.0013363634
               941.91642                    -0.001368801
               942.46857                   -0.0013928354
               943.02072                   -0.0014085154
               943.57288                   -0.0014158992
               944.12503                   -0.0014149449
               944.67718                   -0.0014057889
               945.22934                   -0.0013887237
               945.78149                   -0.0013639121
               946.33364                   -0.0013315408
                946.8858                   -0.0012919903
               947.43795                   -0.0012456158
                947.9901                   -0.0011927481
               948.54225                   -0.0011338677
               949.09441                   -0.0010694354
               949.64656                  -0.00099980774
               950.19871                  -0.00092548852
               950.75087                  -0.00084710857
               951.30302                  -0.00076516106
               951.85517                  -0.00068008981
               952.40733                   -0.0005924936
               952.95948                  -0.00050298768
               953.51163                  -0.00041206142
               954.06379                  -0.00032020175
               954.61594                  -0.00022797974
               955.16809                  -0.00013598795
               955.72024                  -4.4736851e-05
                956.2724                   4.5374895e-05
               956.82455                   0.00013387738
                957.3767                   0.00022018515
               957.92886                   0.00030389057
               958.48101                   0.00038472704
               959.03316                   0.00046224751
               959.58532                   0.00053599474
               960.13747                    0.0006057598
               960.68962                   0.00067133165
               961.24178                   0.00073234634
               961.79393                   0.00078856163
               962.34608                   0.00083990606
               962.89824                   0.00088620574
               963.45039                   0.00092724509
               964.00254                   0.00096299862
               964.55469                   0.00099346218
               965.10685                    0.0010185499
                 965.659                     0.001038298
               966.21115                    0.0010527718
               966.76331                    0.0010619531
               967.31546                    0.0010659682
               967.86761                    0.0010650056
               968.41977                    0.0010591142
               968.97192                    0.0010484257
               969.52407                    0.0010331868
               970.07623                    0.0010135678
               970.62838                   0.00098975793
               971.18053                   0.00096198843
               971.73268                   0.00093046059
               972.28484                   0.00089541582
               972.83699                   0.00085708676
               973.38914                   0.00081570716
                973.9413                   0.00077158515
               974.49345                   0.00072496231
                975.0456                   0.00067603263
               975.59776                   0.00062506038
               976.14991                   0.00057228976
               976.70206                   0.00051796199
               977.25422                   0.00046233481
               977.80637                   0.00040560562
               978.35852                   0.00034801483
               978.91067                   0.00028981968
               979.46283                   0.00023115447
               980.01498                   0.00017218781
               980.56713                   0.00011320051
               981.11929                   5.4410051e-05
               981.67144                   -4.071454e-06
               982.22359                  -6.2123554e-05
               982.77575                  -0.00011952215
                983.3279                  -0.00017604653
               983.88005                  -0.00023163452
               984.43221                  -0.00028620418
               984.98436                  -0.00033952717
               985.53651                    -0.000391439
               986.08866                  -0.00044186551
               986.64082                  -0.00049067126
               987.19297                  -0.00053771457
               987.74512                  -0.00058291477
               988.29728                  -0.00062615323
               988.84943                  -0.00066725453
               989.40158                  -0.00070612205
               989.95374                  -0.00074269569
               990.50589                   -0.0007768022
               991.05804                  -0.00080830926
                991.6102                  -0.00083718612
               992.16235                  -0.00086326026
                992.7145                  -0.00088636217
               993.26665                  -0.00090652175
               993.81881                  -0.00092361701
               994.37096                  -0.00093736951
               994.92311                  -0.00094776045
               995.47527                  -0.00095481244
               996.02742                   -0.0009582973
               996.57957                  -0.00095808722
               997.13173                  -0.00095422418
               997.68388                  -0.00094660123
               998.23603                  -0.00093508932
               998.78819                  -0.00091968252
               999.34034                  -0.00090030157
               999.89249                  -0.00087688011
               1000.4446                  -0.00084949979
               1000.9968                  -0.00081814699
                1001.549                   -0.0007827294
               1002.1011                  -0.00074333457
               1002.6533                  -0.00070007723
               1003.2054                  -0.00065295627
               1003.7576                  -0.00060204688
               1004.3097                  -0.00054751064
               1004.8619                  -0.00048947929
                1005.414                  -0.00042811236
               1005.9662                  -0.00036360889
               1006.5183                   -0.0002961458
               1007.0705                  -0.00022593382
               1007.6226                  -0.00015328679
               1008.1748                  -7.8524058e-05
               1008.7269                  -1.8877336e-06
               1009.2791                   7.6321304e-05
               1009.8312                   0.00015570907
               1010.3834                    0.0002359237
               1010.9356                    0.0003165796
               1011.4877                    0.0003972251
               1012.0399                   0.00047749898
                1012.592                   0.00055699315
               1013.1442                   0.00063516202
               1013.6963                   0.00071160664
               1014.2485                   0.00078597281
               1014.8006                   0.00085765807
               1015.3528                   0.00092615077
               1015.9049                   0.00099120089
               1016.4571                    0.0010523445
               1017.0092                    0.0011089397
               1017.5614                    0.0011606397
               1018.1135                    0.0012071974
               1018.6657                    0.0012481172
               1019.2178                    0.0012829313
                 1019.77                    0.0013114272
               1020.3222                    0.0013333446
               1020.8743                    0.0013482384
               1021.4265                    0.0013558822
               1021.9786                       0.0013563
               1022.5308                    0.0013492306
               1023.0829                    0.0013343247
               1023.6351                    0.0013117003
               1024.1872                    0.0012814815
               1024.7394                    0.0012434736
               1025.2915                    0.0011977194
               1025.8437                    0.0011444704
               1026.3958                    0.0010838432
                1026.948                    0.0010160628
               1027.5001                   0.00094145217
               1028.0523                   0.00086026749
               1028.6045                   0.00077289312
               1029.1566                    0.0006797588
               1029.7088                   0.00058126926
               1030.2609                   0.00047803018
               1030.8131                   0.00037062199
               1031.3652                   0.00025946331
               1031.9174                   0.00014522626
               1032.4695                   2.8699965e-05
               1033.0217                  -8.9583757e-05
               1033.5738                  -0.00020895945
                1034.126                  -0.00032850478
               1034.6781                  -0.00044755417
               1035.2303                  -0.00056556203
               1035.7824                  -0.00068165705
               1036.3346                  -0.00079492754
               1036.8867                   -0.0009047429
               1037.4389                   -0.0010105086
               1037.9911                   -0.0011114377
               1038.5432                   -0.0012066958
               1039.0954                   -0.0012956627
               1039.6475                   -0.0013778562
               1040.1997                   -0.0014526096
               1040.7518                   -0.0015192048
                1041.304                   -0.0015772051
               1041.8561                    -0.001626267
               1042.4083                   -0.0016659343
               1042.9604                   -0.0016957773
               1043.5126                   -0.0017154701
               1044.0647                   -0.0017248453
               1044.6169                   -0.0017238229
                1045.169                   -0.0017122048
               1045.7212                   -0.0016898756
               1046.2734                   -0.0016569809
               1046.8255                   -0.0016136577
               1047.3777                   -0.0015600274
               1047.9298                   -0.0014963527
                1048.482                    -0.001422926
               1049.0341                   -0.0013401217
               1049.5863                   -0.0012484691
               1050.1384                   -0.0011484688
               1050.6906                   -0.0010406106
               1051.2427                   -0.0009255481
               1051.7949                  -0.00080402981
                1052.347                  -0.00067676257
               1052.8992                  -0.00054447447
               1053.4513                  -0.00040802699
               1054.0035                  -0.00026829517
               1054.5556                  -0.00012607992
               1055.1078                   1.7687159e-05
                 1055.66                   0.00016200962
               1056.2121                   0.00030607645
               1056.7643                   0.00044898608
               1057.3164                   0.00058962659
               1057.8686                   0.00072711234
               1058.4207                   0.00086071123
               1058.9729                   0.00098947234
                1059.525                    0.0011124466
               1060.0772                    0.0012288557
               1060.6293                    0.0013379093
               1061.1815                    0.0014388663
               1061.7336                    0.0015310893
               1062.2858                    0.0016139146
               1062.8379                    0.0016867245
               1063.3901                    0.0017490366
               1063.9422                    0.0018004466
               1064.4944                    0.0018405879
               1065.0466                    0.0018690962
               1065.5987                     0.001885725
               1066.1509                    0.0018904481
                1066.703                    0.0018832226
               1067.2552                    0.0018639297
               1067.8073                    0.0018326748
               1068.3595                    0.0017897576
               1068.9116                    0.0017354035
               1069.4638                    0.0016698582
               1070.0159                    0.0015935792
               1070.5681                    0.0015070862
               1071.1202                    0.0014108785
               1071.6724                    0.0013056132
               1072.2245                     0.001192005
               1072.7767                    0.0010706805
               1073.3289                   0.00094243742
                1073.881                   0.00080822614
               1074.4332                   0.00066887082
               1074.9853                    0.0005252343
               1075.5375                   0.00037831619
               1076.0896                    0.0002290644
               1076.6418                   7.8448526e-05
               1077.1939                  -7.2507098e-05
               1077.7461                   -0.0002228499
               1078.2982                    -0.000371601
               1078.8504                  -0.00051774083
               1079.4025                  -0.00066033354
               1079.9547                  -0.00079844041
               1080.5068                  -0.00093111005
                1081.059                   -0.0010575152
               1081.6111                   -0.0011768734
               1082.1633                   -0.0012883496
               1082.7155                    -0.001391196
               1083.2676                   -0.0014848224
               1083.8198                   -0.0015686169
               1084.3719                   -0.0016419423
               1084.9241                   -0.0017043778
               1085.4762                   -0.0017556333
               1086.0284                    -0.001795341
               1086.5805                   -0.0018232186
               1087.1327                   -0.0018391289
               1087.6848                   -0.0018429703
                1088.237                   -0.0018347961
               1088.7891                   -0.0018147623
               1089.3413                   -0.0017829399
               1089.8934                   -0.0017395022
               1090.4456                   -0.0016848801
               1090.9978                   -0.0016195457
               1091.5499                    -0.001543878
               1092.1021                   -0.0014583553
               1092.6542                   -0.0013636661
               1093.2064                   -0.0012604862
               1093.7585                   -0.0011494613
               1094.3107                   -0.0010314366
               1094.8628                  -0.00090725645
                1095.415                  -0.00077763717
               1095.9671                  -0.00064350616
               1096.5193                  -0.00050590977
               1097.0714                  -0.00036571846
               1097.6236                  -0.00022381793
               1098.1757                  -8.1203114e-05
               1098.7279                   6.1149413e-05
                 1099.28                   0.00020229641
               1099.8322                   0.00034132203
               1100.3844                   0.00047727613
               1100.9365                   0.00060922697
               1101.4887                   0.00073636543
               1102.0408                   0.00085785256
                1102.593                   0.00097284851
               1103.1451                    0.0010806871
               1103.6973                    0.0011807045
               1104.2494                    0.0012721784
               1104.8016                    0.0013545213
               1105.3537                    0.0014272918
               1105.9059                    0.0014901133
                1106.458                    0.0015425915
               1107.0102                    0.0015843418
               1107.5623                    0.0016152014
               1108.1145                    0.0016351192
               1108.6666                    0.0016439245
               1109.2188                    0.0016415906
                1109.771                    0.0016283401
               1110.3231                    0.0016043108
               1110.8753                    0.0015696277
               1111.4274                    0.0015246597
               1111.9796                    0.0014698537
               1112.5317                    0.0014056117
               1113.0839                    0.0013324011
                1113.636                    0.0012507865
               1114.1882                     0.001161418
               1114.7403                    0.0010649822
               1115.2925                   0.00096216482
               1115.8446                   0.00085372933
               1116.3968                   0.00074046709
               1116.9489                   0.00062312373
               1117.5011                   0.00050257349
               1118.0533                   0.00037977077
               1118.6054                   0.00025548298
               1119.1576                   0.00013048226
               1119.7097                   5.7610257e-06
               1120.2619                   -0.0001177706
                1120.814                  -0.00023939082
               1121.3662                  -0.00035829766
               1121.9183                  -0.00047360705
               1122.4705                   -0.0005845331
               1123.0226                  -0.00069042366
               1123.5748                  -0.00079064974
               1124.1269                   -0.0008844701
               1124.6791                  -0.00097121423
               1125.2312                   -0.0010504901
               1125.7834                   -0.0011218665
               1126.3355                   -0.0011847664
               1126.8877                   -0.0012388601
               1127.4399                   -0.0012839702
                1127.992                   -0.0013197927
               1128.5442                   -0.0013461332
               1129.0963                   -0.0013629559
               1129.6485                   -0.0013701967
               1130.2006                   -0.0013679148
               1130.7528                    -0.001356299
               1131.3049                   -0.0013354604
               1131.8571                   -0.0013055785
               1132.4092                   -0.0012670296
               1132.9614                   -0.0012201894
               1133.5135                   -0.0011654167
               1134.0657                   -0.0011031897
               1134.6178                   -0.0010340389
                 1135.17                  -0.00095850377
               1135.7222                  -0.00087721314
               1136.2743                  -0.00079081925
               1136.8265                  -0.00069993193
               1137.3786                  -0.00060523447
               1137.9308                  -0.00050746111
               1138.4829                  -0.00040729006
               1139.0351                  -0.00030547885
               1139.5872                  -0.00020284267
               1140.1394                  -0.00010004331
               1140.6915                   2.2360311e-06
               1141.2437                   0.00010321146
               1141.7958                   0.00020225279
                1142.348                   0.00029871386
               1142.9001                   0.00039181663
               1143.4523                   0.00048098989
               1144.0044                   0.00056573658
               1144.5566                   0.00064540652
               1145.1088                    0.0007195268
               1145.6609                   0.00078777536
               1146.2131                   0.00084964617
               1146.7652                   0.00090466691
               1147.3174                   0.00095264802
               1147.8695                   0.00099343721
               1148.4217                     0.001026741
               1148.9738                    0.0010523626
                1149.526                    0.0010703407
               1150.0781                    0.0010806581
               1150.6303                     0.001083199
               1151.1824                    0.0010781038
               1151.7346                    0.0010656678
               1152.2867                    0.0010460044
               1152.8389                     0.001019226
                1153.391                   0.00098569554
               1153.9432                   0.00094585583
               1154.4954                   0.00090001154
               1155.0475                   0.00084848198
               1155.5997                   0.00079181953
               1156.1518                   0.00073055943
                1156.704                   0.00066505872
               1157.2561                   0.00059585998
               1157.8083                   0.00052364659
               1158.3604                   0.00044888702
               1158.9126                     0.000372089
               1159.4647                   0.00029395185
               1160.0169                   0.00021503334
                1160.569                   0.00013579714
               1161.1212                   5.6837832e-05
               1161.6733                   -2.121309e-05
               1162.2255                  -9.7806021e-05
               1162.7777                   -0.0001725053
               1163.3298                   -0.0002448646
                1163.882                  -0.00031430554
               1164.4341                  -0.00038035827
               1164.9863                  -0.00044273932
               1165.5384                  -0.00050105462
               1166.0906                  -0.00055487732
               1166.6427                  -0.00060398296
               1167.1949                  -0.00064815194
                1167.747                  -0.00068708555
               1168.2992                   -0.0007206222
               1168.8513                  -0.00074867721
               1169.4035                  -0.00077111664
               1169.9556                  -0.00078791569
               1170.5078                  -0.00079913223
               1171.0599                  -0.00080471345
               1171.6121                  -0.00080470022
