        Frequency / GHz                Y (8)/abs,linear
               1.4973184                       55.294418
               1.5027831                       55.342525
               1.5082478                        55.39226
               1.5137124                        55.44163
               1.5191771                       55.488648
               1.5246418                       55.531437
               1.5301064                       55.568334
               1.5355711                       55.597971
               1.5410357                       55.619355
               1.5465004                       55.631923
               1.5519651                       55.635568
               1.5574297                       55.630657
               1.5628944                       55.618013
               1.5683591                       55.598876
               1.5738237                       55.574849
               1.5792884                        55.54781
               1.5847531                       55.519825
               1.5902177                       55.493034
               1.5956824                       55.469545
               1.6011471                       55.451316
               1.6066117                        55.44005
               1.6120764                         55.4371
               1.6175411                       55.443391
               1.6230057                       55.459368
               1.6284704                       55.484963
               1.6339351                       55.519595
               1.6393997                       55.562202
               1.6448644                       55.611285
               1.6503291                       55.664996
               1.6557937                       55.721226
               1.6612584                       55.777721
               1.6667231                         55.8322
               1.6721877                       55.882472
               1.6776524                       55.926556
               1.6831171                       55.962781
               1.6885817                       55.989881
               1.6940464                       56.007058
               1.6995111                       56.014029
               1.7049757                       56.011049
               1.7104404                       55.998896
               1.7159051                       55.978845
               1.7213697                       55.952602
               1.7268344                       55.922221
               1.7322991                       55.890003
               1.7377637                       55.858376
               1.7432284                        55.82977
                1.748693                       55.806486
               1.7541577                        55.79057
               1.7596224                       55.783704
                1.765087                       55.787105
               1.7705517                       55.801458
               1.7760164                       55.826873
                1.781481                        55.86287
               1.7869457                       55.908403
               1.7924104                       55.961912
                1.797875                       56.021403
               1.8033397                       56.084551
               1.8088044                       56.148826
                1.814269                       56.211621
               1.8197337                       56.270392
               1.8251984                       56.322794
                1.830663                       56.366797
               1.8361277                       56.400803
               1.8415924                       56.423722
                1.847057                       56.435042
               1.8525217                       56.434851
               1.8579864                       56.423845
                1.863451                       56.403297
               1.8689157                       56.374998
               1.8743804                       56.341168
                1.879845                       56.304352
               1.8853097                       56.267283
               1.8907744                       56.232747
                1.896239                       56.203432
               1.9017037                       56.181785
               1.9071684                       56.169875
                1.912633                       56.169276
               1.9180977                        56.18098
               1.9235624                       56.205332
                1.929027                       56.242007
               1.9344917                       56.290021
               1.9399564                       56.347779
                1.945421                       56.413159
               1.9508857                       56.483621
               1.9563503                       56.556341
                1.961815                        56.62836
               1.9672797                       56.696738
               1.9727443                       56.758711
                1.978209                       56.811834
               1.9836737                        56.85411
               1.9891383                       56.884094
                1.994603                       56.900976
               2.0000677                       56.904622
               2.0055323                       56.895591
                2.010997                       56.875115
               2.0164617                        56.84504
               2.0219263                        56.80774
                2.027391                       56.766001
               2.0328557                       56.722882
               2.0383203                       56.681558
                2.043785                       56.645151
               2.0492497                       56.616566
               2.0547143                       56.598327
                2.060179                       56.592442
               2.0656437                        56.60028
               2.0711083                       56.622497
                2.076573                       56.658984
               2.0820377                       56.708875
               2.0875023                        56.77058
                2.092967                       56.841871
               2.0984317                       56.919998
               2.1038963                       57.001833
                2.109361                       57.084035
               2.1148257                       57.163225
               2.1202903                       57.236165
                2.125755                       57.299925
               2.1312197                       57.352039
               2.1366843                        57.39063
                2.142149                       57.414516
               2.1476137                        57.42327
               2.1530783                       57.417253
                2.158543                       57.397602
               2.1640076                       57.366181
               2.1694723                       57.325496
                2.174937                       57.278572
               2.1804016                       57.228806
               2.1858663                       57.179792
                2.191331                       57.135137
               2.1967956                       57.098266
               2.2022603                       57.072238
                2.207725                       57.059572
               2.2131896                       57.062107
               2.2186543                       57.080889
                2.224119                       57.116108
               2.2295836                       57.167078
               2.2350483                       57.232267
                2.240513                       57.309376
               2.2459776                       57.395458
               2.2514423                       57.487071
                2.256907                       57.580466
               2.2623716                        57.67178
               2.2678363                       57.757238
                2.273301                       57.833354
               2.2787656                       57.897109
               2.2842303                       57.946108
                2.289695                       57.978709
               2.2951596                        57.99411
               2.3006243                       57.992398
                2.306089                       57.974551
               2.3115536                       57.942403
               2.3170183                       57.898558
                2.322483                        57.84627
               2.3279476                       57.789281
               2.3334123                       57.731636
                2.338877                       57.677477
               2.3443416                       57.630817
               2.3498063                       57.595332
                2.355271                        57.57415
               2.3607356                       57.569677
               2.3662003                       57.583452
               2.3716649                       57.616056
               2.3771296                       57.667069
               2.3825943                        57.73508
               2.3880589                       57.817764
               2.3935236                       57.911999
               2.3989883                       58.014031
               2.4044529                       58.119676
               2.4099176                       58.224538
               2.4153823                       58.324243
               2.4208469                       58.414663
               2.4263116                       58.492134
               2.4317763                       58.553645
               2.4372409                       58.596994
               2.4427056                       58.620902
               2.4481703                       58.625093
               2.4536349                       58.610307
               2.4590996                       58.578286
               2.4645643                       58.531689
               2.4700289                       58.473973
               2.4754936                       58.409231
               2.4809583                       58.341986
               2.4864229                       58.276961
               2.4918876                       58.218836
               2.4973523                       58.171994
               2.5028169                       58.140279
               2.5082816                        58.12678
               2.5137463                       58.133649
               2.5192109                       58.161971
               2.5246756                        58.21169
               2.5301403                       58.281606
               2.5356049                       58.369426
               2.5410696                       58.471889
               2.5465343                       58.584935
               2.5519989                       58.703923
               2.5574636                       58.823877
               2.5629283                        58.93975
               2.5683929                       59.046685
               2.5738576                       59.140268
               2.5793222                       59.216754
               2.5847869                       59.273262
               2.5902516                       59.307925
               2.5957162                       59.319989
               2.6011809                       59.309866
               2.6066456                        59.27912
               2.6121102                       59.230408
               2.6175749                       59.167359
               2.6230396                       59.094407
               2.6285042                       59.016574
               2.6339689                       58.939218
               2.6394336                       58.867759
               2.6448982                       58.807393
               2.6503629                       58.762799
               2.6558276                       58.737884
               2.6612922                       58.735553
               2.6667569                        58.75753
               2.6722216                       58.804253
               2.6776862                       58.874834
               2.6831509                       58.967097
               2.6886156                       59.077691
               2.6940802                       59.202269
               2.6995449                       59.335716
               2.7050096                       59.472429
               2.7104742                       59.606612
               2.7159389                       59.732574
               2.7214036                       59.845033
               2.7268682                       59.939379
               2.7323329                       60.011916
               2.7377976                       60.060047
               2.7432622                       60.082414
               2.7487269                       60.078976
               2.7541916                       60.051024
               2.7596562                       60.001135
               2.7651209                       59.933059
               2.7705855                       59.851552
               2.7760502                       59.762149
               2.7815149                       59.670892
               2.7869795                       59.584024
               2.7924442                       59.507661
               2.7979089                       59.447458
               2.8033735                       59.408295
               2.8088382                       59.393991
               2.8143029                       59.407078
               2.8197675                       59.448642
               2.8252322                       59.518242
               2.8306969                       59.613925
               2.8361615                       59.732323
               2.8416262                       59.868829
               2.8470909                       60.017853
               2.8525555                       60.173115
               2.8580202                       60.327987
               2.8634849                       60.475835
               2.8689495                       60.610371
               2.8744142                       60.725967
               2.8798789                       60.817949
               2.8853435                       60.882828
               2.8908082                       60.918484
               2.8962729                        60.92428
               2.9017375                       60.901107
               2.9072022                        60.85136
               2.9126669                       60.778844
               2.9181315                       60.688602
               2.9235962                       60.586685
               2.9290609                       60.479863
               2.9345255                       60.375284
               2.9399902                       60.280107
               2.9454549                       60.201116
               2.9509195                       60.144341
               2.9563842                       60.114715
               2.9618489                       60.115775
               2.9673135                       60.149443
               2.9727782                       60.215898
               2.9782428                       60.313548
               2.9837075                       60.439104
               2.9891722                       60.587759
               2.9946368                       60.753444
               3.0001015                       60.929164
               3.0055662                        61.10737
               3.0110308                       61.280359
               3.0164955                       61.440682
               3.0219602                       61.581516
               3.0274248                       61.697019
               3.0328895                       61.782616
               3.0383542                       61.835236
               3.0438188                       61.853466
               3.0492835                       61.837645
               3.0547482                       61.789857
               3.0602128                       61.713864
               3.0656775                       61.614943
               3.0711422                       61.499651
               3.0766068                       61.375519
               3.0820715                       61.250688
               3.0875362                       61.133488
               3.0930008                       61.032005
               3.0984655                       60.953628
               3.1039302                       60.904629
               3.1093948                       60.889791
               3.1148595                       60.912109
               3.1203242                       60.972597
               3.1257888                       61.070202
               3.1312535                       61.201852
               3.1367182                       61.362614
               3.1421828                       61.545968
               3.1476475                       61.744162
               3.1531122                       61.948636
               3.1585768                        62.15048
               3.1640415                       62.340902
               3.1695062                       62.511683
               3.1749708                       62.655583
               3.1804355                       62.766713
               3.1859001                       62.840819
               3.1913648                       62.875501
               3.1968295                       62.870347
               3.2022941                       62.826969
               3.2077588                        62.74896
               3.2132235                       62.641747
               3.2186881                       62.512364
               3.2241528                       62.369129
               3.2296175                       62.221253
               3.2350821                       62.078381
               3.2405468                       61.950088
               3.2460115                        61.84536
               3.2514761                       61.772082
               3.2569408                       61.736571
               3.2624055                       61.743184
               3.2678701                       61.794039
               3.2733348                        61.88886
               3.2787995                       62.024971
               3.2842641                       62.197432
               3.2897288                       62.399314
               3.2951935                       62.622083
               3.3006581                       62.856074
               3.3061228                       63.091013
               3.3115875                       63.316565
               3.3170521                       63.522865
               3.3225168                       63.701016
               3.3279815                       63.843533
               3.3334461                       63.944705
               3.3389108                        64.00088
               3.3443755                       64.010653
               3.3498401                       63.974958
               3.3553048                        63.89705
               3.3607695                       63.782395
               3.3662341                       63.638441
               3.3716988                       63.474303
               3.3771635                       63.300338
               3.3826281                       63.127646
               3.3880928                       62.967507
               3.3935574                       62.830775
               3.3990221                       62.727265
               3.4044868                       62.665178
               3.4099514                       62.650591
               3.4154161                       62.687069
               3.4208808                       62.775416
               3.4263454                       62.913594
               3.4318101                       63.096824
               3.4372748                       63.317849
               3.4427394                       63.567342
               3.4482041                       63.834437
               3.4536688                       64.107326
               3.4591334                        64.37389
               3.4645981                       64.622337
               3.4700628                       64.841794
               3.4755274                       65.022844
               3.4809921                       65.157984
               3.4864568                       65.241986
               3.4919214                       65.272155
               3.4973861                       65.248478
               3.5028508                       65.173661
               3.5083154                       65.053045
               3.5137801                       64.894404
               3.5192448                       64.707627
               3.5247094                        64.50428
               3.5301741                       64.297069
               3.5356388                       64.099207
               3.5411034                       63.923726
               3.5465681                       63.782745
               3.5520328                       63.686771
               3.5574974                       63.644044
               3.5629621                       63.660008
               3.5684268                       63.736941
               3.5738914                       63.873771
               3.5793561                       64.066113
               3.5848208                        64.30651
               3.5902854                       64.584864
               3.5957501                       64.889012
               3.6012147                       65.205417
               3.6066794                       65.519905
               3.6121441                       65.818417
               3.6176087                       66.087722
               3.6230734                       66.316067
               3.6285381                       66.493746
               3.6340027                       66.613554
               3.6394674                       66.671134
               3.6449321                       66.665196
               3.6503967                       66.597613
               3.6558614                       66.473387
               3.6613261                       66.300476
               3.6667907                       66.089491
               3.6722554                       65.853249
               3.6777201                       65.606204
               3.6831847                       65.363755
               3.6886494                       65.141458
               3.6941141                        64.95418
               3.6995787                       64.815238
               3.7050434                       64.735581
               3.7105081                       64.723087
               3.7159727                       64.782016
               3.7214374                       64.912703
               3.7269021                       65.111486
               3.7323667                       65.370909
               3.7378314                       65.680152
               3.7432961                       66.025676
               3.7487607                       66.392003
               3.7542254                       66.762581
               3.7596901                       67.120679
               3.7651547                       67.450242
               3.7706194                       67.736689
               3.7760841                       67.967604
               3.7815487                       68.133312
               3.7870134                       68.227327
               3.7924781                       68.246659
               3.7979427                        68.19199
               3.8034074                       68.067692
                3.808872                       67.881706
               3.8143367                       67.645261
               3.8198014                       67.372437
                3.825266                       67.079569
               3.8307307                       66.784505
               3.8361954                       66.505719
                 3.84166                       66.261338
               3.8471247                       66.068101
               3.8525894                       65.940347
                3.858054                       65.889081
               3.8635187                       65.921223
               3.8689834                         66.0391
                3.874448                       66.240236
               3.8799127                       66.517472
               3.8853774                       66.859386
                3.890842                       67.250995
               3.8963067                       67.674643
               3.9017714                       68.111024
                3.907236                       68.540241
               3.9127007                       68.942852
               3.9181654                       69.300831
                 3.92363                       69.598424
               3.9290947                        69.82287
               3.9345594                       69.964969
                3.940024                       70.019499
               3.9454887                       69.985482
               3.9509534                       69.866279
                3.956418                       69.669528
               3.9618827                        69.40691
               3.9673474                        69.09373
                3.972812                       68.748318
               3.9782767                       68.391236
               3.9837414                       68.044318
                3.989206                       67.729541
               3.9946707                       67.467809
               4.0001354                       67.277689
                  4.0056                        67.17421
               4.0110647                       67.167832
               4.0165293                       67.263669
                4.021994                       67.461079
               4.0274587                       67.753641
               4.0329233                       68.129543
                4.038388                       68.572322
               4.0438527                       69.061889
               4.0493173                       69.575729
                4.054782                        70.09018
               4.0602467                       70.581702
               4.0657113                       71.028058
                4.071176                        71.40937
               4.0766407                       71.709009
               4.0821053                       71.914322
                 4.08757                       72.017177
               4.0930347                       72.014333
               4.0984993                       71.907635
                4.103964                       71.704028
               4.1094287                       71.415385
               4.1148933                       71.058132
                4.120358                       70.652665
               4.1258227                       70.222531
               4.1312873                       69.793393
                4.136752                       69.391774
               4.1422167                       69.043624
               4.1476813                       68.772787
                4.153146                       68.599465
               4.1586107                       68.538819
               4.1640753                       68.599839
                 4.16954                       68.784624
               4.1750047                       69.088152
               4.1804693                       69.498565
                4.185934                       69.997952
               4.1913987                       70.563508
               4.1968633                       71.168962
                4.202328                       71.786137
               4.2077926                       72.386498
               4.2132573                       72.942621
                4.218722                       73.429494
               4.2241866                       73.825632
               4.2296513                       74.113983
                4.235116                       74.282628
               4.2405806                       74.325288
               4.2460453                       74.241623
                 4.25151                       74.037354
               4.2569746                       73.724166
               4.2624393                       73.319407
                4.267904                       72.845544
               4.2733686                       72.329355
               4.2788333                       71.800844
                4.284298                       71.291863
               4.2897626                       70.834474
               4.2952273                       70.459102
                4.300692                       70.192604
               4.3061566                       70.056393
               4.3116213                       70.064828
                4.317086                       70.224046
               4.3225506                       70.531399
               4.3280153                       70.975558
                 4.33348                       71.537288
               4.3389446                       72.190768
               4.3444093                       72.905305
                4.349874                        73.64724
               4.3553386                       74.381888
               4.3608033                       75.075367
                4.366268                       75.696224
               4.3717326                       76.216828
               4.3771973                       76.614501
                4.382662                       76.872409
               4.3881266                       76.980214
               4.3935913                       76.934515
                4.399056                       76.739081
               4.4045206                       76.404868
               4.4099853                        75.94981
               4.4154499                       75.398354
               4.4209146                       74.780705
               4.4263793                       74.131733
               4.4318439                        73.48951
               4.4373086                        72.89348
               4.4427733                       72.382284
               4.4482379                       71.991353
               4.4537026                       71.750443
               4.4591673                       71.681362
               4.4646319                        71.79616
               4.4700966                       72.096031
               4.4755613                         72.5711
               4.4810259                       73.201113
               4.4864906                       73.956924
               4.4919553                       74.802571
               4.4974199                       75.697654
               4.5028846                       76.599797
               4.5083493                       77.466963
               4.5138139                       78.259517
               4.5192786                       78.941975
               4.5247433                       79.484415
               4.5302079                       79.863593
               4.5356726                       80.063774
               4.5411373                       80.077323
               4.5466019                       79.905075
               4.5520666                       79.556483
               4.5575313                       79.049538
               4.5629959                       78.410432
               4.5684606                         77.6729
               4.5739253                       76.877191
               4.5793899                        76.06859
               4.5848546                       75.295432
               4.5903193                       74.606618
               4.5957839                       74.048672
               4.6012486                       73.662546
               4.6067133                        73.48045
               4.6121779                       73.523102
               4.6176426                       73.797802
               4.6231072                       74.297636
               4.6285719                       75.001943
               4.6340366                       75.877961
               4.6395012                        76.88336
               4.6449659                       77.969285
               4.6504306                        79.08354
               4.6558952                       80.173596
               4.6613599                       81.189246
               4.6668246                        82.08482
               4.6722892                       82.820965
               4.6777539                       83.366016
               4.6832186                        83.69704
               4.6886832                       83.800584
               4.6941479                       83.673202
               4.6996126                       83.321749
               4.7050772                       82.763473
               4.7105419                        82.02584
               4.7160066                       81.146065
               4.7214712                       80.170231
               4.7269359                       79.151899
               4.7324006                       78.150087
               4.7378652                       77.226524
               4.7433299                       76.442168
               4.7487946                        75.85313
               4.7542592                       75.506312
               4.7597239                       75.435283
               4.7651886                       75.657027
               4.7706532                       76.170111
               4.7761179                       76.954655
               4.7815826                       77.974053
               4.7870472                       79.178125
               4.7925119                       80.507109
               4.7979766                       81.895917
               4.8034412                       83.278154
               4.8089059                       84.589616
               4.8143706                       85.771158
               4.8198352                       86.770924
               4.8252999                       87.546042
               4.8307645                       88.063885
               4.8362292                       88.302997
               4.8416939                        88.25376
               4.8471585                       87.918868
               4.8526232                       87.313595
               4.8580879                       86.465867
               4.8635525                        85.41605
               4.8690172                       84.216364
               4.8744819                       82.929746
               4.8799465                       81.627985
               4.8854112                        80.38889
               4.8908759                       79.292356
               4.8963405                       78.415307
               4.9018052                       77.825789
               4.9072699                       77.576832
               4.9127345                       77.701029
               4.9181992                       78.206847
               4.9236639                       79.077483
               4.9291285                        80.27247
               4.9345932                       81.731649
               4.9400579                       83.380618
               4.9455225                       85.136662
               4.9509872                       86.914353
               4.9564519                       88.630317
               4.9619165                       90.207018
               4.9673812                       91.575593
               4.9728459                       92.677912
               4.9783105                       93.468061
               4.9837752                       93.913416
               4.9892399                       93.995449
               4.9947045                       93.710346
               5.0001692                       93.069503
               5.0056339                        92.09988
               5.0110985                       90.844172
               5.0165632                       89.360693
               5.0220279                        87.72276
               5.0274925                       86.017315
               5.0329572                         84.3424
               5.0384218                       82.803074
               5.0438865                       81.505475
               5.0493512                        80.54901
               5.0548158                       80.017289
               5.0602805                       79.969067
               5.0657452                       80.431038
               5.0712098                       81.394222
               5.0766745                       82.814862
               5.0821392                       84.619504
               5.0876038                       86.712858
               5.0930685                       88.986608
               5.0985332                       91.327677
               5.1039978                       93.625047
               5.1094625                       95.774908
               5.1149272                       97.684278
               5.1203918                       99.273459
               5.1258565                       100.47768
               5.1313212                       101.24826
               5.1367858                       101.55342
               5.1422505                       101.37908
               5.1477152                       100.72952
               5.1531798                       99.628115
               5.1586445                       98.117996
               5.1641092                       96.262675
               5.1695738                       94.146354
               5.1750385                       91.873643
               5.1805032                       89.568115
               5.1859678                       87.368959
               5.1914325                       85.424819
               5.1968972                         83.8841
               5.2023618                       82.881734
               5.2078265                       82.523821
               5.2132912                       82.873203
               5.2187558                       83.939886
               5.2242205                       85.679329
               5.2296852                       87.998974
               5.2351498                        90.77064
               5.2406145                       93.845021
               5.2460791                       97.065061
               5.2515438                       100.27644
               5.2570085                       103.33488
               5.2624731                        106.1107
               5.2679378                       108.49161
               5.2734025                       110.38421
               5.2788671                         111.715
               5.2843318                       112.43108
               5.2897965                       112.50087
               5.2952611                         111.915
               5.3007258                       110.68738
               5.3061905                       108.85664
               5.3116551                       106.48775
               5.3171198                       103.67404
               5.3225845                        100.5391
               5.3280491                       97.238147
               5.3335138                       93.957848
               5.3389785                       90.912645
               5.3444431                       88.335197
               5.3499078                       86.458488
               5.3553725                       85.489119
               5.3608371                       85.575793
               5.3663018                       86.782148
               5.3717665                       89.074468
               5.3772311                       92.329279
               5.3826958                        96.35662
               5.3881605                       100.92903
               5.3936251                       105.80726
               5.3990898                       110.75849
               5.4045545                       115.56707
               5.4100191                       120.03981
               5.4154838                       124.00804
               5.4209485                       127.32811
               5.4264131                       129.88124
               5.4318778                       131.57356
               5.4373424                       132.33634
               5.4428071                       132.12679
               5.4482718                       130.92947
               5.4537364                       128.75853
               5.4592011                       125.66101
               5.4646658                       121.72156

