        s / mm                Z (2)/real
               475.06017                     -0.17921255
                 475.341                     -0.19072925
               475.62183                     -0.20215594
               475.90266                     -0.21348484
               476.18349                       -0.224708
               476.46432                     -0.23581831
               476.74516                     -0.24680906
               477.02599                     -0.25767219
               477.30682                     -0.26839991
               477.58765                     -0.27898603
               477.86848                     -0.28942316
               478.14931                     -0.29970312
               478.43015                     -0.30981932
               478.71098                     -0.31976531
               478.99181                     -0.32953349
               479.27264                      -0.3391166
               479.55347                     -0.34850847
                479.8343                     -0.35770213
               480.11514                     -0.36669038
               480.39597                     -0.37546727
                480.6768                     -0.38402639
               480.95763                      -0.3923606
               481.23846                     -0.40046395
               481.51929                     -0.40833074
               481.80013                     -0.41595442
               482.08096                     -0.42332904
               482.36179                     -0.43044926
               482.64262                     -0.43730919
               482.92345                     -0.44390293
               483.20429                     -0.45022561
               483.48512                     -0.45627222
               483.76595                     -0.46203716
               484.04678                     -0.46751556
               484.32761                     -0.47270327
               484.60844                     -0.47759544
               484.88928                     -0.48218723
               485.17011                     -0.48647514
               485.45094                     -0.49045527
               485.73177                     -0.49412285
                486.0126                     -0.49747491
               486.29343                     -0.50050867
               486.57427                     -0.50321987
                486.8551                     -0.50560559
               487.13593                     -0.50766381
               487.41676                     -0.50939143
               487.69759                     -0.51078605
               487.97842                     -0.51184586
               488.25926                     -0.51256881
               488.54009                     -0.51295302
               488.82092                     -0.51299703
               489.10175                     -0.51270034
               489.38258                     -0.51206164
               489.66341                      -0.5110792
               489.94425                     -0.50975364
               490.22508                     -0.50808518
               490.50591                     -0.50607253
               490.78674                     -0.50371631
               491.06757                     -0.50101781
                491.3484                     -0.49797713
               491.62924                       -0.494595
               491.91007                      -0.4908731
                492.1909                     -0.48681304
               492.47173                      -0.4824164
               492.75256                     -0.47768525
               493.03339                     -0.47262194
               493.31423                     -0.46722874
               493.59506                     -0.46150846
               493.87589                     -0.45546446
               494.15672                     -0.44909985
               494.43755                     -0.44241793
               494.71838                     -0.43542262
               494.99922                     -0.42811827
               495.28005                     -0.42050896
               495.56088                     -0.41259859
               495.84171                     -0.40439258
               496.12254                     -0.39589635
               496.40338                     -0.38711405
               496.68421                     -0.37805151
               496.96504                     -0.36871512
               497.24587                     -0.35910994
                497.5267                     -0.34924199
               497.80753                     -0.33911847
               498.08837                      -0.3287456
                498.3692                     -0.31812963
               498.65003                     -0.30727818
               498.93086                     -0.29619839
               499.21169                     -0.28489694
               499.49252                     -0.27338213
               499.77336                     -0.26166187
               500.05419                     -0.24974319
               500.33502                     -0.23763458
               500.61585                     -0.22534476
               500.89668                     -0.21288179
               501.17751                       -0.200254
               501.45835                     -0.18747035
               501.73918                     -0.17454019
               502.02001                      -0.1614719
               502.30084                     -0.14827406
               502.58167                     -0.13495743
                502.8625                     -0.12153097
               503.14334                     -0.10800264
               503.42417                    -0.094383565
                 503.705                    -0.080683678
               503.98583                    -0.066911288
               504.26666                    -0.053076951
               504.54749                    -0.039190997
               504.82833                      -0.0252627
               505.10916                    -0.011302181
               505.38999                    0.0026801249
               505.67082                     0.016674257
               505.95165                     0.030670545
               506.23248                     0.044658517
               506.51332                     0.058627759
               506.79415                     0.072568688
               507.07498                     0.086470996
               507.35581                      0.10032424
               507.63664                      0.11411846
               507.91747                      0.12784374
               508.19831                      0.14149018
               508.47914                      0.15504732
               508.75997                      0.16850532
                509.0408                      0.18185493
               509.32163                      0.19508552
               509.60246                      0.20818746
                509.8833                      0.22115215
               510.16413                      0.23396897
               510.44496                      0.24662826
               510.72579                      0.25912199
               511.00662                      0.27144022
               511.28746                       0.2835732
               511.56829                      0.29551312
               511.84912                       0.3072511
               512.12995                      0.31877749
               512.41078                      0.33008431
               512.69161                      0.34116416
               512.97245                      0.35200783
               513.25328                      0.36260694
               513.53411                      0.37295497
               513.81494                      0.38304388
               514.09577                       0.3928655
                514.3766                      0.40241335
               514.65744                      0.41168066
               514.93827                      0.42066029
                515.2191                      0.42934529
               515.49993                      0.43772974
               515.78076                      0.44580805
               516.06159                      0.45357341
               516.34243                      0.46102033
               516.62326                      0.46814437
               516.90409                      0.47493955
               517.18492                      0.48140084
               517.46575                      0.48752436
               517.74658                      0.49330527
               518.02742                      0.49873931
               518.30825                      0.50382315
               518.58908                      0.50855324
               518.86991                       0.5129258
               519.15074                      0.51693777
               519.43157                      0.52058719
               519.71241                      0.52387135
               519.99324                       0.5267873
               520.27407                      0.52933397
                520.5549                      0.53150988
               520.83573                      0.53331297
               521.11656                      0.53474264
                521.3974                      0.53579849
               521.67823                      0.53647975
               521.95906                      0.53678582
               522.23989                      0.53671723
               522.52072                      0.53627497
               522.80155                      0.53545882
               523.08239                      0.53426963
               523.36322                      0.53270976
               523.64405                       0.5307801
               523.92488                      0.52848183
               524.20571                      0.52581824
               524.48654                      0.52279141
               524.76738                      0.51940296
               525.04821                      0.51565676
               525.32904                       0.5115564
               525.60987                      0.50710428
                525.8907                      0.50230435
               526.17154                      0.49716126
               526.45237                      0.49167865
                526.7332                      0.48586067
               527.01403                      0.47971268
               527.29486                      0.47323958
               527.57569                        0.466446
               527.85653                      0.45933778
               528.13736                      0.45192079
               528.41819                      0.44420035
               528.69902                       0.4361827
               528.97985                       0.4278744
               529.26068                      0.41928154
               529.54152                      0.41041088
               529.82235                      0.40126973
               530.10318                      0.39186491
               530.38401                      0.38220323
               530.66484                      0.37229236
               530.94567                      0.36214035
               531.22651                      0.35175468
               531.50734                      0.34114271
               531.78817                      0.33031285
                 532.069                      0.31927364
               532.34983                      0.30803311
               532.63066                      0.29659938
                532.9115                      0.28498117
               533.19233                      0.27318756
               533.47316                      0.26122703
               533.75399                      0.24910806
               534.03482                      0.23684009
               534.31565                       0.2244322
               534.59649                      0.21189302
               534.87732                      0.19923189
               535.15815                      0.18645837
               535.43898                      0.17358149
               535.71981                      0.16061028
               536.00064                      0.14755458
               536.28148                      0.13442352
               536.56231                      0.12122608
               536.84314                      0.10797259
               537.12397                     0.094672108
                537.4048                     0.081333273
               537.68563                     0.067966485
               537.96647                     0.054580999
                538.2473                     0.041185354
               538.52813                      0.02778955
               538.80896                     0.014403189
               539.08979                    0.0010348661
               539.37063                    -0.012306397
               539.65146                    -0.025610724
               539.93229                     -0.03886913
               540.21312                    -0.052073651
               540.49395                    -0.065214512
               540.77478                    -0.078282361
               541.05562                    -0.091269887
               541.33645                     -0.10416773
               541.61728                     -0.11696663
               541.89811                     -0.12965962
               542.17894                     -0.14223796
               542.45977                     -0.15469245
               542.74061                     -0.16701591
               543.02144                     -0.17920078
               543.30227                     -0.19123881
                543.5831                     -0.20312208
               543.86393                     -0.21484343
               544.14476                     -0.22639582
                544.4256                     -0.23777155
               544.70643                     -0.24896372
               544.98726                     -0.25996596
               545.26809                     -0.27077109
               545.54892                     -0.28137252
               545.82975                     -0.29176433
               546.11059                      -0.3019402
               546.39142                     -0.31189395
               546.67225                     -0.32162005
               546.95308                     -0.33111306
               547.23391                     -0.34036728
               547.51474                     -0.34937729
               547.79558                     -0.35813851
               548.07641                     -0.36664625
               548.35724                     -0.37489544
               548.63807                     -0.38288164
                548.9189                     -0.39060118
               549.19973                     -0.39804979
               549.48057                     -0.40522321
                549.7614                     -0.41211849
               550.04223                     -0.41873236
               550.32306                      -0.4250608
               550.60389                     -0.43110126
               550.88472                     -0.43685159
               551.16556                     -0.44230836
               551.44639                     -0.44746936
               551.72722                      -0.4523331
               552.00805                     -0.45689701
               552.28888                      -0.4611595
               552.56971                     -0.46511941
               552.85055                     -0.46877493
               553.13138                     -0.47212509
               553.41221                     -0.47516923
               553.69304                     -0.47790656
               553.97387                     -0.48033646
               554.25471                      -0.4824585
               554.53554                     -0.48427303
               554.81637                     -0.48577999
                555.0972                     -0.48697901
               555.37803                     -0.48787139
               555.65886                     -0.48845802
                555.9397                     -0.48873869
               556.22053                     -0.48871481
               556.50136                     -0.48838826
               556.78219                     -0.48775985
               557.06302                     -0.48683091
               557.34385                     -0.48560388
               557.62469                     -0.48408054
               557.90552                     -0.48226211
               558.18635                     -0.48015161
               558.46718                     -0.47775184
               558.74801                     -0.47506444
               559.02884                     -0.47209242
               559.30968                     -0.46883906
               559.59051                     -0.46530695
               559.87134                      -0.4614993
               560.15217                     -0.45741944
                 560.433                     -0.45307104
               560.71383                     -0.44845759
               560.99467                     -0.44358223
                561.2755                     -0.43844949
               561.55633                     -0.43306359
               561.83716                     -0.42742749
               562.11799                     -0.42154595
               562.39882                     -0.41542396
               562.67966                     -0.40906495
               562.96049                     -0.40247353
               563.24132                     -0.39565509
               563.52215                      -0.3886139
               563.80298                     -0.38135423
               564.08381                     -0.37388163
               564.36465                     -0.36620152
               564.64548                     -0.35831795
               564.92631                     -0.35023633
               565.20714                     -0.34196283
               565.48797                     -0.33350173
                565.7688                     -0.32485827
               566.04964                     -0.31603905
               566.33047                     -0.30704904
                566.6113                     -0.29789307
               566.89213                     -0.28857756
               567.17296                     -0.27910853
                567.4538                      -0.2694909
               567.73463                     -0.25973054
               568.01546                     -0.24983402
               568.29629                     -0.23980674
               568.57712                     -0.22965406
               568.85795                     -0.21938278
               569.13879                     -0.20899901
               569.41962                     -0.19850785
               569.70045                     -0.18791568
               569.98128                     -0.17722919
               570.26211                     -0.16645395
               570.54294                     -0.15559576
               570.82378                     -0.14466113
               571.10461                     -0.13365644
               571.38544                     -0.12258737
               571.66627                     -0.11146016
                571.9471                     -0.10028151
               572.22793                    -0.089056961
               572.50877                    -0.077792349
                572.7896                    -0.066494736
               573.07043                    -0.055170216
               573.35126                    -0.043824266
               573.63209                    -0.032463336
               573.91292                    -0.021093847
               574.19376                   -0.0097216793
               574.47459                     0.001647115
               574.75542                     0.013006299
               575.03625                     0.024349749
               575.31708                     0.035671527
               575.59791                      0.04696567
               575.87875                     0.058226052
               576.15958                     0.069446573
               576.44041                     0.080621422
               576.72124                      0.09174487
               577.00207                      0.10281073
                577.2829                      0.11381297
               577.56374                      0.12474622
               577.84457                      0.13560465
                578.1254                      0.14638213
               578.40623                       0.1570732
               578.68706                      0.16767232
               578.96789                      0.17817369
               579.24873                      0.18857174
               579.52956                      0.19886103
               579.81039                      0.20903617
               580.09122                      0.21909157
               580.37205                      0.22902186
               580.65288                      0.23882195
               580.93372                      0.24848652
               581.21455                      0.25801027
               581.49538                      0.26738795
               581.77621                      0.27661468
               582.05704                      0.28568583
               582.33788                      0.29459599
               582.61871                      0.30334011
               582.89954                      0.31191401
               583.18037                      0.32031278
                583.4612                      0.32853128
               583.74203                      0.33656542
               584.02287                      0.34441091
                584.3037                      0.35206293
               584.58453                      0.35951717
               584.86536                      0.36676961
               585.14619                      0.37381605
               585.42702                      0.38065228
               585.70786                      0.38727436
               585.98869                      0.39367859
               586.26952                        0.399861
               586.55035                      0.40581786
               586.83118                      0.41154581
               587.11201                      0.41704113
               587.39285                      0.42230034
               587.67368                      0.42732056
               587.95451                      0.43209837
               588.23534                       0.4366303
               588.51617                      0.44091405
                 588.797                      0.44494674
               589.07784                      0.44872487
               589.35867                      0.45224639
                589.6395                        0.455509
               589.92033                      0.45850973
               590.20116                      0.46124654
               590.48199                      0.46371768
               590.76283                      0.46592072
               591.04366                      0.46785362
               591.32449                       0.4695151
               591.60532                      0.47090334
               591.88615                      0.47201658
               592.16698                      0.47285382
               592.44782                      0.47341373
               592.72865                      0.47369509
               593.00948                      0.47369713
               593.29031                      0.47341903
               593.57114                      0.47286013
               593.85197                      0.47201988
               594.13281                      0.47089766
               594.41364                       0.4694937
               594.69447                      0.46780817
                594.9753                       0.4658402
               595.25613                      0.46359056
               595.53696                      0.46106045
                595.8178                      0.45824888
               596.09863                      0.45515706
               596.37946                      0.45178725
               596.66029                      0.44813897
               596.94112                      0.44421312
               597.22196                      0.44001232
               597.50279                      0.43553766
               597.78362                      0.43079031
               598.06445                      0.42577244
               598.34528                      0.42048637
               598.62611                      0.41493405
               598.90695                      0.40911733
               599.18778                      0.40303923
               599.46861                      0.39670281
               599.74944                      0.39010993
               600.03027                      0.38326377
                600.3111                      0.37616859
               600.59194                      0.36882689
               600.87277                      0.36124141
                601.1536                      0.35341702
               601.43443                      0.34535778
               601.71526                      0.33706635
               601.99609                      0.32854744
               602.27693                      0.31980622
               602.55776                      0.31084596
               602.83859                      0.30167151
               603.11942                       0.2922887
               603.40025                       0.2827015
               603.68108                      0.27291484
               603.96192                      0.26293466
               604.24275                      0.25276622
               604.52358                      0.24241491
               604.80441                      0.23188641
               605.08524                      0.22118685
               605.36607                      0.21032208
               605.64691                      0.19929789
               605.92774                      0.18812122
               606.20857                      0.17679841
                606.4894                      0.16533522
               606.77023                      0.15373892
               607.05106                      0.14201675
                607.3319                      0.13017504
               607.61273                      0.11822061
               607.89356                      0.10616115
               608.17439                     0.094004141
               608.45522                     0.081756165
               608.73605                     0.069424907
               609.01689                     0.057018737
               609.29772                     0.044544572
               609.57855                      0.03201016
               609.85938                     0.019424037
               610.14021                    0.0067934158
               610.42105                   -0.0058735549
               610.70188                    -0.018568235
               610.98271                    -0.031283076
               611.26354                    -0.044009797
               611.54437                    -0.056739797
                611.8252                    -0.069464858
               612.10604                     -0.08217676
               612.38687                    -0.094867331
                612.6677                     -0.10752768
               612.94853                     -0.12014909
               613.22936                      -0.1327237
               613.51019                     -0.14524305
               613.79103                     -0.15769812
               614.07186                     -0.17008046
               614.35269                     -0.18238182
               614.63352                     -0.19459367
               614.91435                     -0.20670738
               615.19518                     -0.21871441
               615.47602                      -0.2306065
               615.75685                     -0.24237524
               616.03768                     -0.25401209
               616.31851                     -0.26550874
               616.59934                       -0.276857
               616.88017                     -0.28804886
               617.16101                     -0.29907611
               617.44184                     -0.30993035
               617.72267                     -0.32060375
                618.0035                     -0.33108863
               618.28433                      -0.3413771
               618.56516                     -0.35146127
                 618.846                     -0.36133371
               619.12683                     -0.37098714
               619.40766                     -0.38041385
               619.68849                      -0.3896067
               619.96932                     -0.39855877
               620.25015                     -0.40726291
               620.53099                     -0.41571248
               620.81182                      -0.4239008
               621.09265                     -0.43182121
               621.37348                      -0.4394675
               621.65431                     -0.44683363
               621.93514                     -0.45391351
               622.21598                     -0.46070102
               622.49681                     -0.46719095
               622.77764                     -0.47337817
               623.05847                     -0.47925683
                623.3393                     -0.48482202
               623.62013                     -0.49006934
               623.90097                     -0.49499382
                624.1818                     -0.49959126
               624.46263                     -0.50385764
               624.74346                     -0.50778849
               625.02429                     -0.51138077
               625.30513                     -0.51463115
               625.58596                     -0.51753554
               625.86679                     -0.52009169
               626.14762                     -0.52229704
               626.42845                      -0.5241483
               626.70928                     -0.52564399
               626.99012                     -0.52678224
               627.27095                     -0.52756059
               627.55178                     -0.52797832
               627.83261                     -0.52803449
               628.11344                     -0.52772732
               628.39427                     -0.52705652
               628.67511                     -0.52602256
               628.95594                     -0.52462459
               629.23677                     -0.52286229
                629.5176                     -0.52073731
               629.79843                     -0.51825041
               630.07926                     -0.51540129
                630.3601                       -0.512192
               630.64093                      -0.5086251
               630.92176                     -0.50470103
               631.20259                     -0.50042191
               631.48342                     -0.49579159
               631.76425                     -0.49081191
               632.04509                     -0.48548501
               632.32592                     -0.47981521
               632.60675                     -0.47380627
               632.88758                     -0.46746094
               633.16841                     -0.46078347
               633.44924                     -0.45377884
               633.73008                     -0.44645091
               634.01091                     -0.43880456
               634.29174                     -0.43084555
               634.57257                     -0.42257843
                634.8534                     -0.41400856
               635.13423                     -0.40514264
               635.41507                      -0.3959864
                635.6959                     -0.38654551
               635.97673                     -0.37682701
               636.25756                     -0.36683781
               636.53839                     -0.35658451
               636.81922                     -0.34607414
               637.10006                     -0.33531426
               637.38089                     -0.32431268
               637.66172                     -0.31307681
               637.94255                     -0.30161443
               638.22338                     -0.28993416
               638.50422                     -0.27804445
               638.78505                     -0.26595316
               639.06588                     -0.25366882
               639.34671                     -0.24120109
               639.62754                     -0.22855859
               639.90837                     -0.21574984
               640.18921                     -0.20278495
               640.47004                     -0.18967274
               640.75087                     -0.17642237
                641.0317                     -0.16304465
               641.31253                     -0.14954832
               641.59336                     -0.13594272
                641.8742                     -0.12223897
               642.15503                     -0.10844641
               642.43586                    -0.094574811
               642.71669                    -0.080634881
               642.99752                    -0.066636233
               643.27835                    -0.052589356
               643.55919                    -0.038504571
               643.84002                    -0.024391657
               644.12085                    -0.010261621
               644.40168                    0.0038756138
               644.68251                     0.018010174
               644.96334                     0.032130726
               645.24418                     0.046227597
               645.52501                     0.060291049
               645.80584                     0.074309625
               646.08667                     0.088273565
                646.3675                      0.10217366
               646.64833                      0.11599872
               646.92917                      0.12973831
                  647.21                      0.14338376
               647.49083                      0.15692499
               647.77166                      0.17035096
               648.05249                      0.18365274
               648.33332                      0.19682147
               648.61416                      0.20984639
               648.89499                      0.22271833
               649.17582                      0.23542895
               649.45665                      0.24796839
               649.73748                      0.26032746
               650.01831                      0.27249777
               650.29915                      0.28447075
               650.57998                       0.2962377
               650.86081                      0.30778983
               651.14164                      0.31911949
               651.42247                      0.33021891
                651.7033                      0.34107941
               651.98414                      0.35169392
               652.26497                      0.36205564
                652.5458                      0.37215628
               652.82663                      0.38198891
               653.10746                      0.39154761
                653.3883                      0.40082534
               653.66913                      0.40981552
               653.94996                      0.41851231
               654.23079                       0.4269098
               654.51162                      0.43500245
               654.79245                      0.44278477
               655.07329                      0.45025137
               655.35412                      0.45739777
               655.63495                      0.46421931
               655.91578                      0.47071106
               656.19661                      0.47686933
               656.47744                      0.48269064
               656.75828                      0.48817066
               657.03911                      0.49330618
               657.31994                      0.49809457
               657.60077                      0.50253256
                657.8816                       0.5066177
               658.16243                      0.51034826
               658.44327                       0.5137217
                658.7241                      0.51673608
               659.00493                      0.51939071
               659.28576                      0.52168418
               659.56659                      0.52361504
               659.84742                      0.52518328
               660.12826                      0.52638864
               660.40909                       0.5272305
               660.68992                      0.52770932
               660.97075                      0.52782594
               661.25158                      0.52758059
               661.53241                      0.52697431
               661.81325                      0.52600882
               662.09408                      0.52468513
               662.37491                      0.52300515
               662.65574                      0.52097149
               662.93657                      0.51858586
                663.2174                      0.51585068
               663.49824                      0.51276932
               663.77907                      0.50934463
                664.0599                      0.50557958
               664.34073                      0.50147807
               664.62156                      0.49704398
               664.90239                      0.49228094
               665.18323                      0.48719335
               665.46406                      0.48178574
               665.74489                      0.47606262
               666.02572                      0.47002897
               666.30655                      0.46368983
               666.58738                      0.45705042
               666.86822                      0.45011636
               667.14905                      0.44289337
               667.42988                      0.43538711
               667.71071                      0.42760374
               667.99154                      0.41954955
               668.27238                      0.41123065
               668.55321                      0.40265375
               668.83404                      0.39382579
               669.11487                      0.38475348
                669.3957                      0.37544358
               669.67653                      0.36590332
               669.95737                      0.35614019
                670.2382                      0.34616144
               670.51903                      0.33597469
               670.79986                      0.32558753
               671.08069                      0.31500733
               671.36152                      0.30424251
               671.64236                      0.29330098
               671.92319                      0.28218998
               672.20402                       0.2709184
               672.48485                      0.25949447
               672.76568                      0.24792546
               673.04651                      0.23622058
               673.32735                      0.22438849
               673.60818                      0.21243622
               673.88901                      0.20037298
               674.16984                      0.18820796
               674.45067                      0.17594845
                674.7315                      0.16360333
               675.01234                      0.15118174
               675.29317                       0.1386915
                 675.574                      0.12614127
               675.85483                      0.11353971
               676.13566                      0.10089538
               676.41649                     0.088216937
               676.69733                     0.075512257
               676.97816                     0.062790162
               677.25899                     0.050059618
               677.53982                     0.037328004
               677.82065                     0.024603936
               678.10148                     0.011896484
               678.38232                  -0.00078723016
               678.66315                    -0.013438871
               678.94398                    -0.026049309
               679.22481                    -0.038611671
               679.50564                    -0.051118231
               679.78647                    -0.063560012
               680.06731                    -0.075929777
               680.34814                    -0.088220269
               680.62897                     -0.10042355
                680.9098                     -0.11253217
               681.19063                     -0.12453866
               681.47147                     -0.13643609
                681.7523                      -0.1482175
               682.03313                       -0.159875
               682.31396                     -0.17140221
               682.59479                     -0.18279323
               682.87562                     -0.19404018
               683.15646                     -0.20513656
               683.43729                     -0.21607719
               683.71812                     -0.22685496
               683.99895                     -0.23746367
               684.27978                     -0.24789814
               684.56061                     -0.25815188
               684.84145                     -0.26821924
               685.12228                     -0.27809539
               685.40311                     -0.28777464
               685.68394                     -0.29725138
               685.96477                       -0.306521
                686.2456                     -0.31557907
               686.52644                     -0.32442029
               686.80727                     -0.33303976
                687.0881                     -0.34143391
               687.36893                     -0.34959857
               687.64976                     -0.35752892
               687.93059                     -0.36522122
               688.21143                     -0.37267246
               688.49226                     -0.37987893
               688.77309                     -0.38683639
               689.05392                     -0.39354188
               689.33475                     -0.39999353
               689.61558                     -0.40618743
               689.89642                     -0.41212009
               690.17725                      -0.4177907
               690.45808                     -0.42319643
               690.73891                     -0.42833369
               691.01974                      -0.4332017
               691.30057                     -0.43779899
               691.58141                     -0.44212254
               691.86224                     -0.44617105
               692.14307                     -0.44994426
                692.4239                     -0.45344016
               692.70473                      -0.4566569
               692.98556                     -0.45959468
                693.2664                     -0.46225288
               693.54723                     -0.46462994
               693.82806                     -0.46672571
               694.10889                     -0.46854059
               694.38972                     -0.47007405
               694.67055                     -0.47132546
               694.95139                     -0.47229559
               695.23222                     -0.47298534
               695.51305                     -0.47339407
               695.79388                     -0.47352248
               696.07471                     -0.47337248
               696.35555                     -0.47294398
               696.63638                     -0.47223766
