        s / mm                Z/real
                401.3254                    -0.068662557
               401.90547                    -0.096800574
               402.48554                     -0.12456992
               403.06561                     -0.15188653
               403.64568                      -0.1786689
               404.22575                     -0.20484036
               404.80581                     -0.23032496
               405.38588                     -0.25504739
               405.96595                     -0.27893795
               406.54602                     -0.30193142
               407.12609                     -0.32396248
               407.70616                      -0.3449691
               408.28623                     -0.36489674
                408.8663                     -0.38369318
               409.44636                     -0.40130733
               410.02643                     -0.41769519
                410.6065                     -0.43281784
               411.18657                     -0.44663738
               411.76664                     -0.45912107
               412.34671                     -0.47024311
               412.92678                     -0.47998069
               413.50685                     -0.48831347
               414.08691                      -0.4952272
               414.66698                     -0.50071402
               415.24705                      -0.5047681
               415.82712                     -0.50738622
               416.40719                     -0.50857295
               416.98726                      -0.5083375
               417.56733                     -0.50668935
                418.1474                     -0.50364337
               418.72746                     -0.49922116
               419.30753                     -0.49344531
                419.8876                     -0.48634105
               420.46767                     -0.47794041
               421.04774                     -0.46827761
               421.62781                     -0.45738738
               422.20788                     -0.44531021
               422.78795                      -0.4320902
               423.36801                     -0.41777119
               423.94808                     -0.40240061
               424.52815                      -0.3860296
               425.10822                     -0.36870967
               425.68829                     -0.35049462
               426.26836                     -0.33144037
               426.84843                     -0.31160388
                427.4285                     -0.29104427
               428.00856                      -0.2698205
               428.58863                     -0.24799213
                429.1687                     -0.22562237
               429.74877                     -0.20277339
               430.32884                      -0.1795054
               430.90891                     -0.15588174
               431.48898                     -0.13196632
               432.06905                     -0.10782075
               432.64911                    -0.083506894
               433.22918                     -0.05908752
               433.80925                    -0.034624932
               434.38932                    -0.010178774
               434.96939                     0.014191841
               435.54946                     0.038425354
               436.12953                     0.062463804
                436.7096                     0.086252611
               437.28966                      0.10973362
               437.86973                       0.1328512
                438.4498                      0.15555521
               439.02987                      0.17779282
               439.60994                      0.19951129
               440.19001                      0.22066412
               440.77008                      0.24120571
               441.35015                       0.2610886
               441.93021                      0.28026842
               442.51028                      0.29870557
               443.09035                      0.31636098
               443.67042                      0.33319476
               444.25049                      0.34917072
               444.83056                      0.36425666
               445.41063                      0.37842038
                445.9907                      0.39163074
               446.57076                      0.40386041
               447.15083                      0.41508471
                447.7309                      0.42527944
               448.31097                      0.43442196
               448.89104                       0.4424941
               449.47111                      0.44947965
               450.05118                      0.45536177
               450.63125                      0.46012788
               451.21131                      0.46376939
               451.79138                      0.46627639
               452.37145                        0.467642
               452.95152                      0.46786449
               453.53159                      0.46694161
               454.11166                      0.46487277
               454.69173                      0.46166233
               455.27179                      0.45731599
               455.85186                      0.45184023
               456.43193                      0.44524493
                 457.012                      0.43754313
               457.59207                      0.42874959
               458.17214                      0.41888025
               458.75221                      0.40795418
               459.33228                      0.39599392
               459.91234                      0.38302279
               460.49241                       0.3690663
               461.07248                      0.35415379
               461.65255                      0.33831576
               462.23262                      0.32158425
               462.81269                      0.30399483
               463.39276                      0.28558547
               463.97283                      0.26639535
               464.55289                       0.2464652
               465.13296                       0.2258391
               465.71303                      0.20456428
                466.2931                      0.18268718
               466.87317                      0.16025577
               467.45324                      0.13732409
               468.03331                      0.11394606
               468.61338                     0.090173385
               469.19344                     0.066063452
               469.77351                     0.041676767
               470.35358                     0.017070671
               470.93365                   -0.0076952282
               471.51372                     -0.03255718
               472.09379                    -0.057452488
               472.67386                    -0.082318618
               473.25393                     -0.10709068
               473.83399                     -0.13170273
               474.41406                     -0.15608975
               474.99413                     -0.18018738
                475.5742                     -0.20392879
               476.15427                     -0.22724683
               476.73434                     -0.25007786
               477.31441                     -0.27235732
               477.89448                     -0.29401889
               478.47454                     -0.31499963
               479.05461                     -0.33523812
               479.63468                     -0.35467249
               480.21475                     -0.37324263
               480.79482                     -0.39089055
               481.37489                      -0.4075607
               481.95496                      -0.4231987
               482.53503                     -0.43775124
               483.11509                     -0.45117019
               483.69516                     -0.46340999
               484.27523                     -0.47442458
                484.8553                     -0.48417327
               485.43537                     -0.49262052
               486.01544                     -0.49973079
               486.59551                      -0.5054725
               487.17558                     -0.50982067
               487.75564                     -0.51275268
               488.33571                     -0.51424766
               488.91578                     -0.51429101
               489.49585                     -0.51287428
               490.07592                     -0.50999035
               490.65599                     -0.50563586
               491.23606                     -0.49981555
               491.81613                     -0.49253715
               492.39619                     -0.48381061
               492.97626                     -0.47365353
               493.55633                     -0.46208808
                494.1364                     -0.44913877
               494.71647                     -0.43483598
               495.29654                     -0.41921515
               495.87661                     -0.40231568
               496.45668                     -0.38418126
               497.03674                     -0.36485921
               497.61681                     -0.34440202
               498.19688                     -0.32286676
               498.77695                      -0.3003122
               499.35702                     -0.27680154
               499.93709                     -0.25240386
               500.51716                     -0.22718896
               501.09723                     -0.20122819
               501.67729                     -0.17459979
               502.25736                     -0.14738399
               502.83743                     -0.11965941
                503.4175                    -0.091509576
               503.99757                    -0.063021918
               504.57764                    -0.034281427
               505.15771                     -0.00537453
               505.73778                     0.023607931
               506.31784                     0.052576274
               506.89791                      0.08144297
               507.47798                       0.1101181
               508.05805                      0.13851069
               508.63812                      0.16653309
               509.21819                      0.19409902
               509.79826                      0.22112105
               510.37833                      0.24751352
               510.95839                      0.27319468
               511.53846                      0.29808442
               512.11853                      0.32210351
                512.6986                      0.34517614
               513.27867                      0.36723095
               513.85874                      0.38819885
               514.43881                      0.40801294
               515.01888                      0.42661175
               515.59894                      0.44393861
               516.17901                       0.4599386
               516.75908                      0.47456141
               517.33915                      0.48776385
               517.91922                      0.49950564
               518.49929                      0.50974997
               519.07936                      0.51846734
               519.65943                      0.52563268
               520.23949                      0.53122449
               520.81956                      0.53522819
               521.39963                      0.53763454
                521.9797                      0.53843806
               522.55977                      0.53763891
               523.13984                      0.53524322
               523.71991                      0.53126238
               524.29998                      0.52571216
               524.88004                      0.51861261
               525.46011                      0.50999031
               526.04018                      0.49987735
               526.62025                      0.48830778
               527.20032                      0.47532086
               527.78039                      0.46096326
               528.36046                      0.44528323
               528.94052                      0.42833141
               529.52059                      0.41016582
               530.10066                       0.3908476
               530.68073                      0.37043878
                531.2608                      0.34900563
               531.84087                      0.32661839
               532.42094                      0.30334984
               533.00101                      0.27927364
               533.58107                      0.25446515
               534.16114                      0.22900426
               534.74121                      0.20297123
               535.32128                      0.17644517
               535.90135                      0.14950925
               536.48142                      0.12224709
               537.06149                     0.094739774
               537.64156                     0.067071142
               538.22162                     0.039325404
               538.80169                     0.011583579
               539.38176                    -0.016072497
               539.96183                    -0.043561133
                540.5419                    -0.070803367
               541.12197                    -0.097721196
               541.70204                     -0.12423835
               542.28211                     -0.15028057
               542.86217                     -0.17577492
               543.44224                     -0.20065215
               544.02231                     -0.22484573
               544.60238                     -0.24829016
               545.18245                       -0.270924
               545.76252                     -0.29268971
               546.34259                     -0.31353135
               546.92266                      -0.3333966
               547.50272                     -0.35223783
               548.08279                     -0.37001004
               548.66286                     -0.38667113
               549.24293                     -0.40218389
                 549.823                      -0.4165156
               550.40307                     -0.42963528
               550.98314                     -0.44151512
               551.56321                      -0.4521342
               552.14327                      -0.4614754
               552.72334                     -0.46952163
               553.30341                     -0.47626061
               553.88348                      -0.4816878
               554.46355                     -0.48579964
               555.04362                     -0.48859265
               555.62369                     -0.49007158
               556.20376                     -0.49024605
               556.78382                     -0.48912339
               557.36389                     -0.48671626
               557.94396                     -0.48304429
               558.52403                     -0.47812574
                559.1041                     -0.47198144
               559.68417                     -0.46463872
               560.26424                     -0.45612589
               560.84431                     -0.44647249
               561.42437                     -0.43571142
               562.00444                     -0.42387814
               562.58451                     -0.41101071
               563.16458                     -0.39714816
               563.74465                     -0.38233087
               564.32472                     -0.36660288
               564.90479                     -0.35000916
               565.48486                     -0.33259471
               566.06492                     -0.31440756
               566.64499                     -0.29549683
               567.22506                     -0.27591096
               567.80513                     -0.25570126
                568.3852                     -0.23492075
               568.96527                     -0.21362008
               569.54534                     -0.19185138
               570.12541                      -0.1696703
               570.70547                     -0.14713041
               571.28554                     -0.12428376
               571.86561                     -0.10118594
               572.44568                    -0.077892819
               573.02575                    -0.054457384
               573.60582                    -0.030933369
               574.18589                   -0.0073762889
               574.76596                     0.016159181
               575.34602                     0.039620298
               575.92609                     0.062954732
               576.50616                     0.086108343
               577.08623                       0.1090275
                577.6663                      0.13166233
               578.24637                      0.15396266
               578.82644                      0.17587569
               579.40651                      0.19735217
               579.98657                       0.2183461
               580.56664                      0.23880807
               581.14671                       0.2586895
               581.72678                       0.2779479
               582.30685                      0.29653941
               582.88692                       0.3144175
               583.46699                      0.33154146
               584.04706                      0.34787327
               584.62712                      0.36337185
               585.20719                      0.37799862
               585.78726                      0.39171946
               586.36733                      0.40450025
                586.9474                      0.41630737
               587.52747                      0.42710996
               588.10754                      0.43687967
               588.68761                      0.44559003
               589.26767                      0.45321562
               589.84774                      0.45973318
               590.42781                      0.46512293
               591.00788                      0.46936664
               591.58795                      0.47244762
               592.16802                      0.47435251
               592.74809                      0.47507047
               593.32816                      0.47459261
               593.90822                      0.47291301
               594.48829                      0.47002882
               595.06836                      0.46593922
               595.64843                      0.46064561
                596.2285                      0.45415373
               596.80857                      0.44647241
               597.38864                      0.43761122
               597.96871                      0.42758367
               598.54877                      0.41640797
               599.12884                      0.40410321
               599.70891                      0.39069133
               600.28898                      0.37619954
               600.86905                      0.36065681
               601.44912                       0.3440935
               602.02919                      0.32654503
               602.60926                      0.30805045
               603.18932                      0.28864969
               603.76939                      0.26838559
               604.34946                      0.24730555
               604.92953                      0.22545929
                605.5096                      0.20289771
               606.08967                      0.17967505
               606.66974                      0.15584948
                607.2498                      0.13148023
               607.82987                      0.10662735
               608.40994                     0.081355077
               608.99001                     0.055730736
               609.57008                     0.029820746
               610.15015                    0.0036927056
               610.73022                    -0.022581332
               611.31029                    -0.048928613
               611.89035                    -0.075277975
               612.47042                     -0.10155578
               613.05049                     -0.12768567
               613.63056                     -0.15359306
               614.21063                     -0.17920466
                614.7907                     -0.20444447
               615.37077                     -0.22923585
               615.95084                     -0.25350593
                616.5309                     -0.27718204
               617.11097                     -0.30018916
               617.69104                     -0.32245601
               618.27111                     -0.34391481
               618.85118                     -0.36449603
               619.43125                     -0.38413212
               620.01132                     -0.40276028
               620.59139                     -0.42031935
               621.17145                     -0.43674969
               621.75152                     -0.45199492
               622.33159                     -0.46600292
               622.91166                     -0.47872488
               623.49173                     -0.49011366
                624.0718                     -0.50012725
               624.65187                     -0.50872939
               625.23194                     -0.51588494
                 625.812                     -0.52156327
               626.39207                      -0.5257413
               626.97214                      -0.5283982
               627.55221                      -0.5295163
               628.13228                     -0.52908596
               628.71235                     -0.52710223
               629.29242                     -0.52356227
               629.87249                     -0.51846948
               630.45255                     -0.51183449
               631.03262                     -0.50367109
               631.61269                     -0.49399659
               632.19276                     -0.48283588
               632.77283                     -0.47021912
                633.3529                      -0.4561786
               633.93297                     -0.44075237
               634.51304                     -0.42398529
                635.0931                      -0.4059252
               635.67317                     -0.38662307
               636.25324                     -0.36613572
               636.83331                     -0.34452501
               637.41338                     -0.32185483
               637.99345                     -0.29819183
               638.57352                     -0.27360877
               639.15359                     -0.24818169
               639.73365                     -0.22198665
               640.31372                     -0.19510343
               640.89379                     -0.16761645
               641.47386                     -0.13961046
               642.05393                     -0.11117075
                 642.634                    -0.082386133
               643.21407                    -0.053347141
               643.79414                    -0.024143186
                644.3742                    0.0051358428
               644.95427                     0.034397916
               645.53434                     0.063551241
               646.11441                     0.092506185
               646.69448                      0.12117352
               647.27455                      0.14946325
               647.85462                      0.17728737
               648.43469                      0.20456138
               649.01475                      0.23120138
               649.59482                      0.25712424
               650.17489                      0.28225147
               650.75496                      0.30650765
               651.33503                      0.32981805
                651.9151                      0.35211233
               652.49517                      0.37332562
               653.07524                      0.39339442
                653.6553                      0.41225826
               654.23537                      0.42986353
               654.81544                      0.44616084
               655.39551                      0.46110289
               655.97558                      0.47464748
               656.55565                       0.4867588
               657.13572                      0.49740532
               657.71579                      0.50655896
               658.29585                      0.51419718
               658.87592                      0.52030371
               659.45599                      0.52486631
               660.03606                      0.52787672
               660.61613                      0.52933298
                661.1962                      0.52923883
               661.77627                      0.52760114
               662.35634                      0.52443114
                662.9364                      0.51974736
               663.51647                      0.51357259
               664.09654                      0.50593111
               664.67661                      0.49685352
               665.25668                      0.48637707
               665.83675                      0.47454001
               666.41682                      0.46138364
               666.99689                      0.44695623
               667.57695                      0.43130893
               668.15702                      0.41449361
               668.73709                      0.39656711
               669.31716                      0.37759067
               669.89723                      0.35762564
                670.4773                       0.3367359
               671.05737                       0.3149898
               671.63744                      0.29245594
                672.2175                      0.26920356
               672.79757                      0.24530596
               673.37764                      0.22083675
               673.95771                      0.19586846
               674.53778                      0.17047633
               675.11785                      0.14473677
               675.69792                      0.11872451
               676.27799                     0.092514261
               676.85805                     0.066181339
               677.43812                     0.039801275
               678.01819                     0.013448157
               678.59826                    -0.012806723
               679.17833                    -0.038891249
                679.7584                    -0.064733135
               680.33847                    -0.090265032
               680.91853                     -0.11542061
                681.4986                      -0.1401323
               682.07867                     -0.16433749
               682.65874                     -0.18797682
               683.23881                     -0.21099002
               683.81888                     -0.23332009
               684.39895                      -0.2549148
               684.97902                     -0.27572321
               685.55908                     -0.29569558
               686.13915                     -0.31478612
               686.71922                     -0.33295403
               687.29929                     -0.35015973
               687.87936                     -0.36636391
               688.45943                     -0.38153358
                689.0395                     -0.39564088
               689.61957                     -0.40865634
               690.19963                     -0.42055357
                690.7797                     -0.43131365
               691.35977                     -0.44091864
               691.93984                     -0.44935077
               692.51991                     -0.45659799
               693.09998                     -0.46265258
               693.68005                     -0.46750726
               694.26012                     -0.47115692
               694.84018                     -0.47360173
               695.42025                     -0.47484474
               696.00032                     -0.47488858
               696.58039                     -0.47373972
               697.16046                     -0.47141048
               697.74053                     -0.46791263
                698.3206                     -0.46325838
               698.90067                     -0.45746593
               699.48073                     -0.45055602
                700.0608                     -0.44254856
               700.64087                     -0.43346615
               701.22094                     -0.42333571
               701.80101                     -0.41218531
               702.38108                     -0.40004284
               702.96115                     -0.38693965
               703.54122                     -0.37291019
               704.12128                     -0.35798785
               704.70135                     -0.34220811
               705.28142                     -0.32561055
               705.86149                     -0.30823416
               706.44156                     -0.29011824
               707.02163                     -0.27130551
                707.6017                     -0.25183992
               708.18177                     -0.23176535
               708.76183                     -0.21112693
                709.3419                     -0.18997203
               709.92197                     -0.16834926
               710.50204                     -0.14630599
               711.08211                     -0.12389102
               711.66218                     -0.10115688
               712.24225                    -0.078154811
               712.82232                    -0.054934599
               713.40238                    -0.031549439
               713.98245                   -0.0080539365
               714.56252                     0.015499105
               715.14259                     0.039057021
               715.72266                     0.062564777
               716.30273                     0.085966407
                716.8828                      0.10920886
               717.46287                      0.13223835
               718.04293                      0.15499725
                 718.623                      0.17743186
               719.20307                      0.19949101
               719.78314                      0.22111776
               720.36321                      0.24225675
               720.94328                      0.26285859
               721.52335                      0.28287081
               722.10342                      0.30223904
               722.68348                      0.32091366
               723.26355                      0.33884668
               723.84362                      0.35598876
               724.42369                      0.37229165
               725.00376                      0.38771008
               725.58383                      0.40220088
                726.1639                      0.41572109
               726.74397                      0.42822913
               727.32403                      0.43968687
                727.9041                      0.45005833
               728.48417                      0.45930848
               729.06424                      0.46740484
               729.64431                      0.47431877
               730.22438                      0.48002358
               730.80445                      0.48449398
               731.38452                      0.48770902
               731.96458                      0.48965143
               732.54465                      0.49030521
               733.12472                       0.4896579
               733.70479                       0.4877017
               734.28486                      0.48443122
               734.86493                      0.47984393
                 735.445                      0.47394187
               736.02507                      0.46673105
               736.60513                      0.45821981
                737.1852                      0.44842024
               737.76527                      0.43734986
               738.34534                       0.4250289
               738.92541                      0.41147996
               739.50548                      0.39673164
               740.08555                      0.38081618
               740.66562                      0.36376747
               741.24568                      0.34562467
               741.82575                       0.3264313
               742.40582                       0.3062323
               742.98589                      0.28507667
               743.56596                      0.26301874
               744.14603                      0.24011484
                744.7261                      0.21642249
               745.30617                      0.19200437
               745.88623                      0.16692735
                746.4663                      0.14125792
               747.04637                      0.11506524
               747.62644                     0.088423631
               748.20651                     0.061408054
               748.78658                     0.034093737
               749.36665                    0.0065588559
               749.94672                    -0.021116071
               750.52678                    -0.048849602
               751.10685                    -0.076561326
               751.68692                     -0.10416955
               752.26699                     -0.13158886
               752.84706                     -0.15873669
               753.42713                     -0.18553305
                754.0072                     -0.21189348
               754.58727                     -0.23773488
               755.16733                     -0.26297931
                755.7474                     -0.28754685
               756.32747                     -0.31135798
               756.90754                     -0.33433804
               757.48761                     -0.35641347
               758.06768                     -0.37751213
               758.64775                     -0.39756564
               759.22781                     -0.41650791
               759.80788                     -0.43427632
               760.38795                      -0.4508122
               760.96802                     -0.46605934
               761.54809                     -0.47996606
               762.12816                     -0.49248572
               762.70823                     -0.50357429
                763.2883                     -0.51319235
               763.86836                     -0.52130686
               764.44843                     -0.52788817
                765.0285                     -0.53291063
               765.60857                     -0.53635576
               766.18864                      -0.5382098
               766.76871                     -0.53846185
               767.34878                     -0.53710785
               767.92885                     -0.53415069
               768.50891                     -0.52959627
               769.08898                     -0.52345529
               769.66905                     -0.51574564
               770.24912                     -0.50648985
               770.82919                      -0.4957146
               771.40926                     -0.48345212
               771.98933                     -0.46974031
                772.5694                     -0.45462126
               773.14946                     -0.43814081
               773.72953                     -0.42035071
                774.3096                     -0.40130766
               774.88967                     -0.38106987
               775.46974                      -0.3597001
               776.04981                     -0.33726756
               776.62988                     -0.31384281
               777.20995                     -0.28949792
               777.79001                     -0.26431043
               778.37008                     -0.23836067
               778.95015                      -0.2117293
               779.53022                     -0.18449958
               780.11029                     -0.15675785
               780.69036                     -0.12859163
               781.27043                     -0.10008832
                781.8505                    -0.071335577
               782.43056                    -0.042423821
               783.01063                    -0.013444068
                783.5907                     0.015516275
               784.17077                     0.044368742
               784.75084                     0.073022435
               785.33091                      0.10139131
               785.91098                      0.12939141
               786.49105                      0.15693605
               787.07111                      0.18394259
               787.65118                      0.21033317
               788.23125                      0.23602913
               788.81132                      0.26095399
               789.39139                      0.28503671
               789.97146                      0.30820905
               790.55153                       0.3304045
                791.1316                      0.35156023
               791.71166                      0.37161888
               792.29173                      0.39052636
                792.8718                      0.40823059
               793.45187                       0.4246856
               794.03194                      0.43985088
               794.61201                      0.45368743
               795.19208                      0.46616116
               795.77215                      0.47724468
               796.35221                      0.48691372
               796.93228                      0.49514773
               797.51235                      0.50193168
               798.09242                      0.50725556
               798.67249                      0.51111391
               799.25256                      0.51350429
               799.83263                       0.5144294

